ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal_term
GO:2000402	negative regulation of lymphocyte migration	2/5073	12/20309	0.841309102070939	1	0.674446599344613	Akt1/Il27ra	2	FALSE
GO:0044282	small molecule catabolic process	77/5073	338/20309	0.842541761387303	1	0.674446599344613	Hsd3b7/Aldh1l1/Shmt2/Cbr3/Qdpr/Ada/Agxt/Aicda/Akt1/Apoe/Arsb/Bcat1/Cbs/Cnr1/Cyp24a1/Cyp26a1/Cyp27b1/Cyp46a1/Dbi/Eno1/Faah/Fah/Il4i1/Gad1/Galt/Gapdh/Galk1/Hdc/Hexb/Hgd/Irs1/Khk/Lep/Lipe/Nos1/Nos2/Nos3/Ntsr1/Prodh/Sardh/Synj2/Ilvbl/Tpi1/Twist1/Upp1/Obp2a/Urad/Cyp26b1/Glyctk/Acaa1b/Uroc1/Acsf3/Gcat/Galm/Oxct2b/Atp2b4/Irs2/Ldhd/Cyp2w1/Cyp26c1/Pgam2/Pnkd/Pdxp/Abhd1/Oxct2a/Fgf23/Lpin3/Plin5/Dcxr/Mtln/Bdh2/Acot7/Afmid/Amdhd1/Pck2/Mfsd2a/Slc16a3	77	FALSE
GO:0019083	viral transcription	11/5073	55/20309	0.844127113650063	1	0.674446599344613	Hmga2/Jun/Notch1/Hexim1/Rest/Zfp36/Map3k1/Ifitm3/Trim32/Trim14/Ifitm2	11	FALSE
GO:0010863	positive regulation of phospholipase C activity	6/5073	32/20309	0.846571962570999	1	0.674446599344613	Adcyap1r1/Adra1a/Agt/Ang/Pdgfra/Pdgfrb	6	FALSE
GO:0034138	toll-like receptor 3 signaling pathway	6/5073	32/20309	0.846571962570999	1	0.674446599344613	Cav1/F2rl1/Irf1/Tnf/Tnfaip3/Rftn1	6	FALSE
GO:0051973	positive regulation of telomerase activity	6/5073	32/20309	0.846571962570999	1	0.674446599344613	Klf4/Myc/Grem1/Grhl2/Mapk15/Nek7	6	FALSE
GO:0099637	neurotransmitter receptor transport	6/5073	32/20309	0.846571962570999	1	0.674446599344613	Nsg1/Akap5/Grip2/Cacng4/Tamalin/Grip1	6	FALSE
GO:2000756	regulation of peptidyl-lysine acetylation	6/5073	32/20309	0.846571962570999	1	0.674446599344613	Gata2/Nfe2/Sox4/Tgfb1/Klf15/Hint2	6	FALSE
GO:0006040	amino sugar metabolic process	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Chil4/Chi3l1/Chil3/Hexb/Uap1l1/Csgalnact1/Chst3/Chst2/Chst1	9	FALSE
GO:0032373	positive regulation of sterol transport	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Apoa1/Apoe/Cav1/Cyp8b1/Lipg/Nfkbia/Ptch1/Enpp7/Zdhhc8	9	FALSE
GO:0032376	positive regulation of cholesterol transport	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Apoa1/Apoe/Cav1/Cyp8b1/Lipg/Nfkbia/Ptch1/Enpp7/Zdhhc8	9	FALSE
GO:0042789	mRNA transcription by RNA polymerase II	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Ap3b1/Epas1/Rara/Rxra/S100a10/Srebf1/Vdr/Zic3/Foxe3	9	FALSE
GO:0047496	vesicle transport along microtubule	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Ap3b1/Cnih2/Bloc1s1/Hap1/Kif1a/Rasgrp1/Stk11/Bicdl2/Sybu	9	FALSE
GO:0048489	synaptic vesicle transport	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Ap3b1/Cnih2/Bloc1s1/Kif5c/Rab3a/Slc2a4/Snca/Syt4/Mylk2	9	TRUE
GO:0071825	protein-lipid complex organization	9/5073	46/20309	0.846603500801885	1	0.674446599344613	Apoa1/Apoc3/Apoe/Lcat/Lipg/Pla2g2e/Bin1/Gpihbp1/Mfsd2a	9	FALSE
GO:0140546	defense response to symbiont	69/5073	305/20309	0.847348250500145	1	0.674446599344613	Spon2/Nlrp6/Traf3ip2/H2-Q9/Aicda/Bcl2/Cd37/Cd8a/F2rl1/Fgl2/Ifi44l/Hyal2/Cxcl10/Ifit3/Ifna11/Ifna2/Ifna4/Ifna6/Ifna9/Ifnb1/Il12b/Il12rb1/Il6/Irf1/Kcnj8/Sertad3/Myd88/Prf1/Ptprs/Znrf4/Stat1/Traf3ip3/Serinc5/Tnf/Tnfaip3/Trex1/Gramd4/Gbp5/Gbp7/Ifna13/Ifne/Zc3h12a/Rnasel/Ifna12/Tspan32/Irf5/Ifnl2/Ifnk/Irf7/Gbp3/Htra1/Ripk3/Isg20/Rsad2/Pmaip1/Erbin/Ifitm3/Zdhhc12/Ifit1bl1/Zcchc3/Nmb/Bst2/Trim32/Unc13d/Ddit4/Zc3hav1/Ifitm2/Tlr9/Il23a	69	FALSE
GO:0002757	immune response-activating signaling pathway	93/5073	406/20309	0.849247618710123	1	0.674446599344613	Nlrp6/Mapkapk3/Cd276/Dgkz/Lgr4/Foxp1/Ada/Ap3b1/Arf6/Bcl2/Blk/Btn1a1/Cacnb3/Cav1/Cd14/Cd3e/Cd247/Cd81/Cd8a/Ccr7/Bcar1/Cyba/F2rl1/Fosl1/Fosl2/Fyn/Gata3/Gfi1/Cmklr1/Irf1/Irf4/Kcnj8/Lgals3/Mapkapk2/Mef2c/Myd88/Nfatc2/Nfkbia/Ninj1/Nr4a3/Pik3r1/Prkce/Prkch/Plcg1/Ptprs/Znrf4/Cblb/Stk11/Lacc1/Appl2/Tec/Nr1d1/Thy1/Tlr4/Tnf/Tnfaip3/Tyro3/Ezr/Gramd4/Zap70/Gbp5/Shb/Zc3h12a/Carmil2/Btn2a2/Tlr2/Nod2/Slc46a2/Tlr12/Otulin/Icosl/Mfhas1/Tlr5/Irf7/Rsad2/Erbin/Nek7/S100a14/Zdhhc12/Tril/Inava/Zcchc3/Cmtm3/Dab2ip/Alpk1/Lime1/Fcho1/Nfam1/Phpt1/Rftn1/Sla2/Zc3hav1/Tlr9	93	FALSE
GO:1901136	carbohydrate derivative catabolic process	36/5073	165/20309	0.849294655604202	1	0.674446599344613	Chil4/Dut/Ada/Aicda/Ampd3/Arsb/Chi3l1/Chil3/Cst3/Galt/Gpd1/Gpc1/Hexb/Hyal1/Hyal2/Prkcd/Pde2a/Nudt18/Tgfb1/Upp1/Lct/Fbxo2/Urad/Nccrp1/Nt5e/Neu4/Dnph1/Nt5c/Galns/Dpys/Acot7/Nudt4/Tymp/Nudt16/Alpi/Cemip	36	FALSE
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	29/5073	135/20309	0.851653798097442	1	0.674446599344613	Prickle1/Cdc20/Rnf144a/Akt1/Axin2/Cav1/Cbfa2t3/Clu/Plk3/Foxf2/Hfe/Hspa1b/Map1a/Ttc36/Rad23a/Hspa1a/Shh/Plk2/Trib1/Trib2/Wnt10b/Trib3/Cdc20b/Csnk1e/Pabpn1l/Ubqln2/Pabir1/Nkd2/Klhl40	29	FALSE
GO:0015918	sterol transport	26/5073	122/20309	0.852132445872728	1	0.674446599344613	Pcsk9/Abca2/Apoa1/Apoc3/Apoe/Cav1/Cel/Cyp8b1/Lcat/Lep/Lipg/Stard4/Nfkbia/Pip4k2a/Ptch1/Shh/Tpcn2/Enpp7/Tsku/Zdhhc8/Mexis/Syt7/Abcg8/Ttc39b/Tspo2/Stard3nl	26	FALSE
GO:0010948	negative regulation of cell cycle process	66/5073	293/20309	0.852322873122858	1	0.674446599344613	Arhgap33os/Dgkz/Cdc20/E2f8/Nabp1/Gjc2/Bcl2/Bmp4/Zfp36l1/Zfp36l2/Ccnd1/Cdkn1a/Cdkn2b/Cdkn2d/Plk3/Cradd/E2f1/Ptprv/Fgfr3/Gas1/Haspin/Ier3/Inhba/Klf4/Lif/Mad1l1/Mos/Muc1/Osm/Ovol1/Prox1/Rps6/Sox2/Dot1l/Hus1b/Cdk5rap2/Trex1/Ctdsp1/Zfy2/Zc3h12d/Btn2a2/Tpra1/Creb3l1/Fam107a/Jade1/Grb14/Cdk2ap2/Ctdsp2/E2f7/Rbm38/Gpr132/Pidd1/Dact1/Rgcc/Fbxo5/Cdt1/Pabir1/Dab2ip/Gpr15lg/D7Ertd443e/Mus81/Susd2/Xrcc3/Setmar/Gper1/Fbxo43	66	FALSE
GO:1901606	alpha-amino acid catabolic process	16/5073	78/20309	0.852410234858223	1	0.674446599344613	Shmt2/Qdpr/Agxt/Cbs/Fah/Il4i1/Gad1/Hgd/Nos1/Nos2/Nos3/Prodh/Sardh/Gcat/Atp2b4/Afmid	16	FALSE
GO:0009595	detection of biotic stimulus	7/5073	37/20309	0.852415690478316	1	0.674446599344613	Tspo/Nr4a1/Tlr4/Tlr2/Nod2/Smo/Tlr9	7	FALSE
GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	7/5073	37/20309	0.852415690478316	1	0.674446599344613	Rap1gap/Akt1/Pfn2/Prkcd/Tesk1/Tacstd2/Abi3	7	FALSE
GO:1902882	regulation of response to oxidative stress	7/5073	37/20309	0.852415690478316	1	0.674446599344613	Adcyap1r1/Epor/Hspb1/Nfe2l2/Fbln5/Tldc2/Selenon	7	FALSE
GO:0002758	innate immune response-activating signaling pathway	52/5073	234/20309	0.854867127031214	1	0.674446599344613	Nlrp6/Mapkapk3/Lgr4/Ap3b1/Arf6/Cav1/Cd14/Cyba/F2rl1/Fosl1/Gfi1/Irf1/Irf4/Kcnj8/Mapkapk2/Myd88/Nfkbia/Ninj1/Pik3r1/Prkce/Ptprs/Znrf4/Lacc1/Appl2/Nr1d1/Tlr4/Tnf/Tnfaip3/Tyro3/Gramd4/Gbp5/Tlr2/Nod2/Slc46a2/Tlr12/Otulin/Mfhas1/Tlr5/Irf7/Rsad2/Erbin/Nek7/S100a14/Zdhhc12/Tril/Inava/Zcchc3/Dab2ip/Alpk1/Rftn1/Zc3hav1/Tlr9	52	FALSE
GO:0009063	amino acid catabolic process	20/5073	96/20309	0.855859196380014	1	0.674446599344613	Shmt2/Qdpr/Agxt/Bcat1/Cbs/Fah/Il4i1/Gad1/Hdc/Hgd/Nos1/Nos2/Nos3/Prodh/Sardh/Uroc1/Gcat/Atp2b4/Afmid/Amdhd1	20	FALSE
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	8/5073	42/20309	0.858440254633844	1	0.674446599344613	Ulk4/Cfap221/Katnip/Nherf1/Spag6/Dnai1/Cfap45/Odad4	8	FALSE
GO:0071827	plasma lipoprotein particle organization	8/5073	42/20309	0.858440254633844	1	0.674446599344613	Apoa1/Apoc3/Apoe/Lcat/Lipg/Pla2g2e/Gpihbp1/Mfsd2a	8	FALSE
GO:1901983	regulation of protein acetylation	8/5073	42/20309	0.858440254633844	1	0.674446599344613	Bmal1/Gata2/Nfe2/Sox4/Arid5a/Tgfb1/Klf15/Hint2	8	FALSE
GO:0007595	lactation	11/5073	56/20309	0.860824852757853	1	0.674446599344613	Aprt/Cav1/Ccnd1/Ghrhr/Gja1/Socs2/Vdr/Vegfa/Zbtb7b/Kalrn/Foxb1	11	FALSE
GO:0010883	regulation of lipid storage	11/5073	56/20309	0.860824852757853	1	0.674446599344613	Cidea/Lep/Nfkbia/Zc3h12a/Fto/Ikbke/Pnpla2/Plin5/Fitm1/Hilpda/Ttc39b	11	FALSE
GO:0035036	sperm-egg recognition	11/5073	56/20309	0.860824852757853	1	0.674446599344613	H1f6/Adam5/Arsa/Cd9/Hspa1b/Pcsk4/Tnp2/Zp1/Zpbp/Izumo1r/Frey1	11	FALSE
GO:0046460	neutral lipid biosynthetic process	11/5073	56/20309	0.860824852757853	1	0.674446599344613	Ang/Apoc3/Sik1/Srebf1/Gpat2/Lpin3/Pnpla2/Plin5/Dgat2/Pck2/Mfsd2a	11	FALSE
GO:0046463	acylglycerol biosynthetic process	11/5073	56/20309	0.860824852757853	1	0.674446599344613	Ang/Apoc3/Sik1/Srebf1/Gpat2/Lpin3/Pnpla2/Plin5/Dgat2/Pck2/Mfsd2a	11	FALSE
GO:0001676	long-chain fatty acid metabolic process	19/5073	92/20309	0.861252590369849	1	0.674446599344613	Alox12e/Alox15/Cyp1b1/Ephx1/Gpx1/Gstm4/Lipe/Ltc4s/Ptgs1/Sphk1/Mgll/Slc27a3/Acot1/Dagla/Pla2g2f/Cyp2d22/Gstm7/Acot7/Fads1	19	FALSE
GO:0007202	activation of phospholipase C activity	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Adcyap1r1/Adra1a/Agt/Ang	4	FALSE
GO:0036158	outer dynein arm assembly	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Zmynd10/Nisch/Dnai1/Odad4	4	FALSE
GO:0042398	cellular modified amino acid biosynthetic process	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Ckb/Ckmt1/Gamt/Chdh	4	FALSE
GO:0051220	cytoplasmic sequestering of protein	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Mad1l1/Nfkbia/Ptprm/Dbn1	4	FALSE
GO:0072530	purine-containing compound transmembrane transport	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Slc25a4/Slc46a2/Slc29a1/Slc35b2	4	FALSE
GO:0090026	positive regulation of monocyte chemotaxis	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Cxcl10/Ccl2/Cxcl12/S100a14	4	FALSE
GO:0098877	neurotransmitter receptor transport to plasma membrane	4/5073	23/20309	0.862697118321635	1	0.674446599344613	Nsg1/Grip2/Tamalin/Grip1	4	FALSE
GO:0006612	protein targeting to membrane	26/5073	123/20309	0.863361239766517	1	0.674446599344613	Adora1/Cacnb3/Cdk5r1/Dmtn/Stom/Fyn/Glp1r/Hpca/Kcne1/Tram2/Pex16/Nacad/Ccl2/Rtp2/Tram1l1/Zdhhc22/Rtp1/Vps37b/Zdhhc23/Zdhhc12/Mtcl1/Zfand2b/Zdhhc25/Golga7b/Cemip/Pard3	26	FALSE
GO:0016188	synaptic vesicle maturation	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Atp6v1b1/Rab3a/Unc13a/Atp6v1g1/Slc17a7	5	TRUE
GO:0032069	regulation of nuclease activity	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Akt1/Gzma/Pcna/Prkcd/Hmgb2	5	FALSE
GO:0042059	negative regulation of epidermal growth factor receptor signaling pathway	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Ptprf/Cblb/Tfap2a/Nppa/Dab2ip	5	FALSE
GO:0045070	positive regulation of viral genome replication	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Notch1/Rad23a/Gbp7/Nr5a2/Gbp3	5	FALSE
GO:0046471	phosphatidylglycerol metabolic process	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Pla2g2e/Pla2g2f/Them5/Plb1/Plscr3	5	FALSE
GO:0090151	establishment of protein localization to mitochondrial membrane	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Ap3b1/Bbc3/Timm13/Mtch1/Pmaip1	5	FALSE
GO:1901985	positive regulation of protein acetylation	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Bmal1/Nfe2/Sox4/Arid5a/Tgfb1	5	FALSE
GO:1902473	regulation of protein localization to synapse	5/5073	28/20309	0.864248619322492	1	0.674446599344613	Camk2a/Ghsr/Nlgn3/Kalrn/Tamalin	5	TRUE
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Tram2/Tram1l1/Zfand2b	3	FALSE
GO:0009301	snRNA transcription	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Snapc2/Myod1/Ell2	3	FALSE
GO:0015867	ATP transport	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Ank/Slc25a4/Gja1	3	FALSE
GO:0032482	Rab protein signal transduction	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Rab15/Dennd3/Dennd4b	3	FALSE
GO:0033145	positive regulation of intracellular steroid hormone receptor signaling pathway	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Bdnf/Foxa1/Ppp5c	3	FALSE
GO:0034471	ncRNA 5'-end processing	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Rpp25/Rpp25l/Pop7	3	FALSE
GO:0035337	fatty-acyl-CoA metabolic process	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Them5/Dgat2/Acot7	3	FALSE
GO:0042407	cristae formation	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Chchd10/Uqcc3/Chchd6	3	FALSE
GO:0043651	linoleic acid metabolic process	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Alox12e/Alox15/Gstm7	3	FALSE
GO:0051131	chaperone-mediated protein complex assembly	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Clu/Bbs10/Hopx	3	FALSE
GO:0097401	synaptic vesicle lumen acidification	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Atp6v1b1/Atp6v1g1/Slc17a7	3	TRUE
GO:0098760	response to interleukin-7	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Eno1/Fosl2/Lsp1	3	FALSE
GO:1903580	positive regulation of ATP metabolic process	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Eno1/Myc/Bend3	3	FALSE
GO:1904294	positive regulation of ERAD pathway	3/5073	18/20309	0.864379946669691	1	0.674446599344613	Cav1/Wfs1/Ubqln2	3	FALSE
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	9/5073	47/20309	0.864453701113949	1	0.674446599344613	Fbxl14/Fbxo2/Nccrp1/Fbxl6/Pabpn1l/Fbxl17/Fbxl8/Fbxl15/Fbxl22	9	FALSE
GO:0032007	negative regulation of TOR signaling	14/5073	70/20309	0.866211569290528	1	0.674446599344613	Bmal1/Nprl3/Stk11/Minar1/Tssk1/Rnf152/Spaar/Castor1/Tssk5/Nuak2/Ddit4/Nuak1/Tssk6/Sh3bp4	14	FALSE
GO:1903409	reactive oxygen species biosynthetic process	12/5073	61/20309	0.867423498695496	1	0.674446599344613	Adgrb1/Cyba/Fyn/Sod1/Hdac4/Duoxa1/Duox2/Tlr4/Foxo3/Duoxa2/Inava/Duox1	12	FALSE
GO:0002230	positive regulation of defense response to virus by host	6/5073	33/20309	0.867435722626872	1	0.674446599344613	Traf3ip2/Il12b/Il12rb1/Stat1/Zc3h12a/Il23a	6	FALSE
GO:0010875	positive regulation of cholesterol efflux	6/5073	33/20309	0.867435722626872	1	0.674446599344613	Apoa1/Apoe/Cav1/Nfkbia/Ptch1/Zdhhc8	6	FALSE
GO:0062125	regulation of mitochondrial gene expression	6/5073	33/20309	0.867435722626872	1	0.674446599344613	Chchd10/Shmt2/Mrps27/Mpv17l2/Coa3/Uqcc2	6	FALSE
GO:0001881	receptor recycling	10/5073	52/20309	0.870350329838936	1	0.674446599344613	Pcsk9/Ache/Ctsd/Kif16b/Nsg1/Snca/Tbc1d16/Ehd3/Rep15/Optn	10	FALSE
GO:0042908	xenobiotic transport	7/5073	38/20309	0.871472599999245	1	0.674446599344613	Gja1/Slc22a18/Slc19a1/Slc22a1/Slc7a5/Abcc4/Abcc3	7	FALSE
GO:0043001	Golgi to plasma membrane protein transport	7/5073	38/20309	0.871472599999245	1	0.674446599344613	Pkdcc/Rab31/Krt18/Rab34/Rab26/Optn/Amn	7	FALSE
GO:0046825	regulation of protein export from nucleus	7/5073	38/20309	0.871472599999245	1	0.674446599344613	Cdkn2a/Frat1/Gas6/Ptpn14/Rapgef3/Peg12/Sfn	7	FALSE
GO:0010506	regulation of autophagy	63/5073	283/20309	0.872073639489296	1	0.674446599344613	Nlrp6/Qsox1/Gpr137/Adra1a/Adrb2/Akt1/Slc25a4/Bcl2/Bcl2l11/Tspo/Plk3/Gata4/Gfap/Hmox1/Ifnb1/Il10/Il10ra/Il3/Kdr/Lep/Lmx1b/Snx18/Bmf/Nprl3/Pik3r2/Pip4k2a/Slc7a5/Snca/Plk2/Srebf1/Stk11/Lzts1/Depp1/Tnfaip3/Dap/Nrbp2/Fez2/Erfe/Trib3/Elapor1/Zc3h12a/Tpcn2/Tlr2/Tpcn1/Nod2/Smo/Rnf152/Mapk15/Bok/Ubqln2/Foxo1/Foxo3/Rraga/Mtcl1/Trim32/Optn/Ulk3/Plekhf1/Slc35d3/Dapl1/Hspb8/Tlr9/Sh3bp4	63	FALSE
GO:0002200	somatic diversification of immune receptors	17/5073	84/20309	0.87274255347772	1	0.674446599344613	Foxp1/Aicda/Bcl6/Rag1/Tcf7/Tgfb1/Ung/Parp3/Icosl/Il27ra/Batf/Clcf1/Bcl11b/Ctnnbl1/Tnfsf13/Exosc6/Cyren	17	FALSE
GO:0072384	organelle transport along microtubule	17/5073	84/20309	0.87274255347772	1	0.674446599344613	Ap3b1/Cnih2/Bloc1s1/Hap1/Kif1a/Map1b/Nefl/Rasgrp1/Stk11/Bicdl2/Tuba1a/Uchl1/Tmem201/Sybu/Nefh/Mgarp/Borcs6	17	FALSE
GO:0008272	sulfate transport	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Slc26a4/Slc25a10	2	FALSE
GO:0016446	somatic hypermutation of immunoglobulin genes	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Aicda/Ung	2	FALSE
GO:0016553	base conversion or substitution editing	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Aicda/Adad2	2	FALSE
GO:0030953	astral microtubule organization	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Ezr/Tppp	2	FALSE
GO:0034116	positive regulation of heterotypic cell-cell adhesion	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Alox15/Tnf	2	FALSE
GO:0034374	low-density lipoprotein particle remodeling	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Apoe/Pla2g2e	2	FALSE
GO:0035999	tetrahydrofolate interconversion	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Shmt2/Sardh	2	FALSE
GO:0038094	Fc-gamma receptor signaling pathway	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Cd247/Appl2	2	FALSE
GO:0042761	very long-chain fatty acid biosynthetic process	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Elovl3/Elovl7	2	FALSE
GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Aicda/Hmga2	2	FALSE
GO:0051974	negative regulation of telomerase activity	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Pif1/Parp3	2	FALSE
GO:0061635	regulation of protein complex stability	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Tbx3/Trex1	2	FALSE
GO:0070914	UV-damage excision repair	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Mc1r/Trex1	2	FALSE
GO:0098970	postsynaptic neurotransmitter receptor diffusion trapping	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Camk2a/Cacng4	2	TRUE
GO:0099628	neurotransmitter receptor diffusion trapping	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Camk2a/Cacng4	2	FALSE
GO:1901620	regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Cdk20/Gli2	2	FALSE
GO:1902946	protein localization to early endosome	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Vegfa/Ezr	2	FALSE
GO:1905671	regulation of lysosome organization	2/5073	13/20309	0.873030707252129	1	0.674446599344613	Grn/Trex1	2	FALSE
GO:2000774	positive regulation of cellular senescence	2/5073	13/20309	0.873030707252129	1	0.674446599344613	B2m/Abi3	2	FALSE
GO:0033344	cholesterol efflux	13/5073	66/20309	0.873687774517592	1	0.674446599344613	Abca2/Apoa1/Apoc3/Apoe/Cav1/Nfkbia/Ptch1/Shh/Tsku/Zdhhc8/Mexis/Abcg8/Ttc39b	13	FALSE
GO:0033363	secretory granule organization	13/5073	66/20309	0.873687774517592	1	0.674446599344613	Ap3b1/Aqp1/Kcne1/Ptbp1/Hps1/Ptprn/Hps6/Syt4/Nbeal2/Sppl2c/Zfp385a/Zpbp/Slc35d3	13	FALSE
GO:0098930	axonal transport	13/5073	66/20309	0.873687774517592	1	0.674446599344613	Ap3b1/Cnih2/Bloc1s1/Hap1/Hspb1/Kif1a/Kif5c/Map1a/Nefl/Sod1/Uchl1/Sybu/Mgarp	13	TRUE
GO:1901873	regulation of post-translational protein modification	62/5073	279/20309	0.873811784295152	1	0.674446599344613	Hotair/Nhlrc1/Prickle1/Adgrb1/Cdc20/Arrb1/Abca2/Akt1/Bex2/Bex3/Tspo/Cav1/Cdkn2a/Egr1/Epas1/Fgfr3/Foxf2/Fyn/Gata2/Hmg20b/Smad7/Ngf/Per2/Prkce/Ttc36/Bex1/Siah2/Sox4/Sphk1/Cblb/Hdac4/Minar1/Trib1/Spsb4/Bag2/Trib2/Tgfb1/Tgfbr1/Tnfaip3/Wfs1/Trib3/Zc3h12a/Fbxo2/Tspyl5/Spry2/Pin1rt1/Nod2/Fam107a/Dysf/Mapk15/Prdm12/Pabpn1l/Bex4/Rassf5/P3h1/Rwdd3/Fbxo5/Parp10/Inava/Sash1/Klhl40/Rasd2	62	FALSE
GO:0072348	sulfur compound transport	8/5073	43/20309	0.875937221964521	1	0.674446599344613	Slc6a13/Slc22a1/Slc7a5/Slc6a6/Slc26a4/Slc25a10/Mfsd12/Slc35b2	8	FALSE
GO:0018107	peptidyl-threonine phosphorylation	23/5073	111/20309	0.876193440325627	1	0.674446599344613	Prkag2/Akt1/Bcl2/Camk2a/Cdk5r1/Chi3l1/Dmtn/Hipk2/Smad7/Prkcd/Ttc36/Sphk1/Stk11/Tgfb1/Tgfbr1/Wnt5a/Mylk2/Spry2/Stk39/Myo3a/Dyrk2/Cemip/Pard3	23	FALSE
GO:0034249	negative regulation of amide metabolic process	46/5073	211/20309	0.87633016723048	1	0.674446599344613	Nhlrc1/Ang/Apoe/Zfp36l1/Zfp36l2/Btg2/Clu/Eif4ebp1/Enc1/Gapdh/Gzmd/Gzme/Gzmg/Hap1/Ifrd2/Igfbp5/Ajuba/Mvk/Prkch/Rara/Upf1/Rgs2/Sphk1/Tent4a/Dnd1/Wfs1/Wt1/Zfp36/Zc3h12a/Zc3h12d/Mex3d/Ago2/Pin1rt1/Nanos3/Gzmn/Fto/Bin1/Zar1/Nanos1/Pabpn1l/Ybx2/Rbm24/Mir196b/Samd4/Trim2/Lin28a	46	FALSE
GO:0018210	peptidyl-threonine modification	25/5073	120/20309	0.877998826687036	1	0.674446599344613	Prkag2/Galnt2/Akt1/Bcl2/Camk2a/Cdk5r1/Chi3l1/Dmtn/Galnt3/Hipk2/Smad7/Prkcd/Ttc36/Sphk1/Stk11/Tgfb1/Tgfbr1/Wnt5a/Mylk2/Spry2/Stk39/Myo3a/Dyrk2/Cemip/Pard3	25	FALSE
