gene_name	mean_ctrl	mean_mut	mean_diff	pooled_ctrl	pooled_mut	pooled_diff	ctrl_delta	mut_delta	diff_delta	edger_logFC	edger_fdr	sig_fdr005
Colec10	0.0132712723591426	0.0144302463738965	0.00115897401475386	0.0130126535394079	0.0145952475456048	0.00158259400619683	-0.000258618819734656	0.000165001171708271	0.000423619991442966	-0.104740982522984	0.408110870048244	FALSE
Rnf186	0.0254697782523209	0.0174017595235322	-0.00806801872878876	0.0250903884885103	0.0171273178334022	-0.0079630706551081	-0.00037938976381055	-0.000274441690129953	0.000104948073680658	-0.488749512626549	0.408110870048244	FALSE
Cnnm4	0.0192114688223473	0.0219908851205069	0.00277941629815958	0.0190855937103955	0.0219775643250343	0.00289197061463882	-0.000125875111951817	-1.33207954725947e-05	0.000112554316479243	0.082998277475358	0.408110870048244	FALSE
Mkrn1	0.0131904612132813	0.013936292910709	0.000745831697427762	0.0133866885559888	0.0144344329593061	0.00104774440331734	0.000196227342707482	0.000498140048597119	0.000301912705889576	-0.16546517472117	0.408110870048244	FALSE
Abcc1	0.0146454144478213	0.0157822077270508	0.00113679327922957	0.014577426020632	0.0161720752995123	0.00159464927888021	-6.79884271892542e-05	0.000389867572461455	0.000457855999650641	-0.0669354704120534	0.408134229095042	FALSE
Wnk4	0.0162408010505447	0.0169123760418864	0.000671574991341691	0.0160781351573994	0.0167931762291114	0.000715041071712011	-0.000162665893145311	-0.000119199812775	4.34660803703199e-05	-0.159788812405462	0.408145355785946	FALSE
Zcwpw2	0.020789326332543	0.0223024257731092	0.0015130994405662	0.0205546395411384	0.0228967282317509	0.00234208869061248	-0.00023468679140461	0.000594302458641671	0.00082898925004628	-0.052375095599413	0.408145355785946	FALSE
Ntn3	0.0264612945338657	0.0263994167978482	-6.18777360174572e-05	0.0263774693999033	0.0263058379501639	-7.16314497393421e-05	-8.38251339624306e-05	-9.35788476842704e-05	-9.75371372188487e-06	-0.193944702667964	0.408337136878906	FALSE
Olfr372	0.0141863071821347	0.0154218577476546	0.00123555056551993	0.0139744109730467	0.0157000817447284	0.00172567077168172	-0.000211896209087984	0.000278223997073836	0.000490120206161791	-0.156893608299717	0.408337136878906	FALSE
Spag5	0.0170587285456561	0.0162600557626589	-0.000798672782997126	0.0171889017332727	0.0160444286791114	-0.00114447305416126	0.00013017318761659	-0.000215627083547474	-0.000345800271164136	-0.132976572239839	0.408337136878906	FALSE
Nrarp	0.0300227994610334	0.02700556110458	-0.00301723835645341	0.0304368563302655	0.0274090860041006	-0.00302777032616493	0.000414056869232106	0.000403524899520575	-1.0531969711521e-05	-0.361701272686915	0.40839037272463	FALSE
Lrrc71	0.0149760274878492	0.0152024677321417	0.000226440244292478	0.0149961062041148	0.015407965106581	0.000411858902466249	2.00787162655779e-05	0.000205497374439326	0.000185418658173771	-0.192938346790819	0.408444308322769	FALSE
Cox18	0.0119154800748189	0.0125178221151467	0.000602342040327728	0.0117148294972022	0.0120963371513995	0.000381507654197312	-0.000200650577616698	-0.000421484963747186	-0.000220834386130416	-0.221567965694301	0.408623011095991	FALSE
Emc7	0.0117116319624694	0.0128206192716308	0.00110898730916135	0.0113701964761171	0.0130970861171708	0.00172688964105368	-0.0003414354863523	0.000276466845539978	0.000617902331892328	-0.169800987904352	0.408699983964998	FALSE
Tnfrsf13c	0.0612096266368483	0.0513892578192089	-0.00982036881763937	0.0612598548122707	0.0526669780476413	-0.00859287676462941	5.02281754224052e-05	0.00127772022843239	0.00122749205300996	-0.209189238095027	0.409017446682061	FALSE
Ppp1r14bl	0.0289464338897183	0.0376070946932313	0.00866066080351304	0.0284313195233202	0.0396926175672125	0.0112612980438924	-0.000515114366398128	0.00208552287398124	0.00260063724037933	0.311995016112191	0.40916971367393	FALSE
Aste1	0.0115351930801298	0.0120661331173101	0.000530940037180285	0.0112894864766192	0.012243310615672	0.000953824139052753	-0.000245706603510554	0.000177177498361897	0.000422884101872468	-0.162458519527364	0.40916971367393	FALSE
Ankrd1	0.0143234450948051	0.0132209144910889	-0.00110253060371621	0.0144029516559257	0.0144936975832465	9.07459273207876e-05	7.95065611206014e-05	0.00127278309215759	0.001193276531037	-0.288323746600407	0.409339749388092	FALSE
P4hb	0.013954730146875	0.0143037676841301	0.000349037537255056	0.0136159879579095	0.0137904312250332	0.000174443267123712	-0.000338742188965515	-0.000513336459096903	-0.000174594270131344	-0.16992341684218	0.409455459245589	FALSE
Olfr857	0.0111736719373788	0.0104952550077071	-0.000678416929671667	0.0106272886483044	0.0110139716507426	0.000386683002438151	-0.000546383289074389	0.000518716643035461	0.00106509993210982	-0.36736635583439	0.409455459245589	FALSE
Rpl13a	0.0152865687109539	0.0114246812287846	-0.00386188748216924	0.0150540563191418	0.0121257258561903	-0.00292833046295152	-0.000232512391812097	0.000701044627405688	0.000933557019217724	-0.443746856527152	0.409799358222732	FALSE
Tmem147	0.0107320250662647	0.0158234227059143	0.00509139763964959	0.0108808965337503	0.0154019393181107	0.0045210427843604	0.000148871467485627	-0.000421483387803571	-0.000570354855289188	0.540541353061845	0.409799358222732	FALSE
Olfr631	0.00840075990719985	0.00859548404207272	0.000194724134872868	0.00890782339271882	0.00873256292307117	-0.000175260469647654	0.000507063485518973	0.000137078880998448	-0.000369984604520522	-0.825960626366032	0.409881529333671	FALSE
Gm47959	0.0474629439088984	0.0485569780589257	0.00109403415002728	0.0471495927989713	0.0479750864292378	0.000825493630266495	-0.000313351109927119	-0.000581891629687921	-0.000268540519760785	-0.340910603969784	0.409881529333671	FALSE
Olfr448	0.0132994782588758	0.013413777475626	0.000114299216750231	0.0130032228618268	0.0142724648130973	0.00126924195127051	-0.000296255397049014	0.000858687337471291	0.00115494273452027	-0.243617150374421	0.410090561490964	FALSE
Car15	0.0161916719107277	0.0137330236311282	-0.00245864827959956	0.0163624488673473	0.0143136026048308	-0.00204884626251654	0.00017077695661959	0.000580578973702551	0.000409802017083022	-0.398841077950379	0.410198288872491	FALSE
4933402E13Rik	0.013895083555672	0.015272576537195	0.00137749298152295	0.0131804448841852	0.0154333589836205	0.00225291409943523	-0.000714638671486767	0.000160782446425459	0.000875421117912276	-0.307079620475202	0.410198288872491	FALSE
Ndufs5	0.0126600991687722	0.0121629205354202	-0.000497178633351997	0.0122787783868442	0.0130253074146285	0.00074652902778433	-0.000381320781928034	0.000862386879208296	0.00124370766113633	-0.352025857281263	0.410554427732067	FALSE
Tmem168	0.0148546579406771	0.0151625225277956	0.000307864587118453	0.014580454567113	0.0155750734164938	0.000994618849380815	-0.000274203373564126	0.000412550888698189	0.000686754262262362	-0.126314608149317	0.410596244950654	FALSE
Rexo5	0.013131868232014	0.0142356075784186	0.0011037393464046	0.0130197500755016	0.0143743685309504	0.00135461845544882	-0.000112118156512412	0.000138760952531803	0.000250879109044216	-0.0951441080597775	0.410633103114122	FALSE
Nrbp2	0.0217949170108809	0.0183232762042268	-0.00347164080665411	0.021735135844599	0.0171432239531721	-0.00459191189142695	-5.9781166281872e-05	-0.00118005225105472	-0.00112027108477284	-0.244936338775838	0.410680419689613	FALSE
Cd55	0.0180205955210984	0.0179148814860276	-0.000105714035070842	0.0177275322300179	0.0175499306353471	-0.000177601594670812	-0.00029306329108052	-0.000364950850680532	-7.188755959997e-05	-0.132049731364644	0.410759325434955	FALSE
Olfr1281	0.00810332263161831	0.0123644786473408	0.00426115601572253	0.00789505961641501	0.0125369729938177	0.00464191337740265	-0.000208263015203299	0.000172494346476863	0.000380757361680123	0.344771782352108	0.410768894036546	FALSE
Lamtor4	0.0157674174397809	0.014956689256105	-0.000810728183675879	0.0156955934987972	0.0155061266086792	-0.000189466890117996	-7.1823940983741e-05	0.000549437352574164	0.000621261293557883	-0.345716083122424	0.410769954544804	FALSE
Gm13271	0.0156740954722302	0.0228052164901354	0.00713112101790511	0.0162971839424805	0.0240793201133144	0.00778213617083392	0.000623088470250329	0.00127410362317905	0.000651015152928808	0.728928154925197	0.410769954544804	FALSE
Vps36	0.0131710712610536	0.0143685275662399	0.00119745630518632	0.0132678298712006	0.0147365724978537	0.00146874262665312	9.67586101469509e-05	0.000368044931613774	0.000271286321466802	-0.145678513720538	0.410769954544804	FALSE
Gm35549	0.0147070615363784	0.0151194097293241	0.000412348192945711	0.0146914871226067	0.0160059423387347	0.00131445521612806	-1.55744137717174e-05	0.000886532609410644	0.00090210702318235	-0.166368959659288	0.410769954544804	FALSE
Sval2	0.0123137457627836	0.0139438492802688	0.00163010351748513	0.0119724397163629	0.0150276483710974	0.0030552086547345	-0.000341306046420667	0.00108379909082863	0.00142510513724937	-0.255322805646887	0.410769954544804	FALSE
Acot9	0.0130068675185104	0.0139830590255848	0.000976191507074392	0.0123205935869624	0.0138358929720251	0.00151529938506269	-0.000686273931547994	-0.000147166053559708	0.000539107877988296	-0.139185775422818	0.410787451905603	FALSE
Adam26a	0.0112068918565723	0.0101907449330049	-0.00101614692356748	0.010555616298564	0.0100635188959528	-0.000492097402611209	-0.000651275558008264	-0.000127226037052074	0.000524049520956271	-0.277800240506865	0.410802862116696	FALSE
Lyzl1	0.0147324680277038	0.0167763315676148	0.00204386353991102	0.0145892689049263	0.0168381979685271	0.0022489290636008	-0.000143199122777537	6.18664009122624e-05	0.00020506552368978	0.158320058283355	0.410802862116696	FALSE
Moxd2	0.011802365409465	0.0125610285987035	0.000758663189238477	0.0114970584027	0.0132798810458924	0.00178282264319239	-0.00030530700676496	0.000718852447188931	0.00102415945395391	-0.245395746764196	0.410906688096346	FALSE
Olfr1385	0.0119153160009612	0.0125853672288509	0.000670051227889693	0.0111935156533831	0.0124794295117937	0.00128591385841064	-0.00072180034757809	-0.000105937717057154	0.000615862630520943	-0.345917123583537	0.410947662002169	FALSE
Pex7	0.0191601711872668	0.0224839885901323	0.00332381740286558	0.0190422596221716	0.0227460403000012	0.00370378067782966	-0.000117911565095243	0.000262051709868916	0.000379963274964081	0.0706668282891542	0.410947662002169	FALSE
Adgb	0.016740260646835	0.0179470371665775	0.00120677651974253	0.0165284218993971	0.0181820958004298	0.00165367390103268	-0.000211838747437861	0.000235058633852314	0.000446897381290147	-0.0560181716561008	0.410947662002169	FALSE
Cryba1	0.011186789747374	0.0146682454365049	0.00348145568913088	0.0111027464403512	0.014085120789464	0.00298237434911281	-8.4043307022828e-05	-0.000583124647040918	-0.000499081340018071	0.264528131212116	0.410947662002169	FALSE
Fam187a	0.0184153911219905	0.0147296018892353	-0.00368578923275517	0.0182545636409102	0.0154503105590062	-0.00280425308190402	-0.000160827481080272	0.000720708669770911	0.000881536150851152	-0.478486296257969	0.411065886476906	FALSE
Fcor	0.0101249597795563	0.0101060108338128	-1.89489457434952e-05	0.00991713968813205	0.0103138293603018	0.000396689672169735	-0.000207820091424246	0.00020781852648899	0.00041563861791323	-0.733815092172604	0.411067738327646	FALSE
Sepsecs	0.0121109152094712	0.0129614245111107	0.000850509301639492	0.0118903300118671	0.0131666179014152	0.0012762878895481	-0.000220585197604116	0.000205193390304481	0.000425778587908604	-0.132536807202203	0.411067738327646	FALSE
Tbx2	0.0183708644326806	0.0208694885259237	0.00249862409324318	0.0183723532007924	0.0213011381113504	0.00292878491055798	1.48876811177298e-06	0.000431649585426654	0.0004301608173148	0.206179216992548	0.411088494207187	FALSE
Zc3h10	0.0136237948476003	0.0119916862475455	-0.00163210860005477	0.0130983737048854	0.0122615415324075	-0.000836832172477818	-0.000525421142714944	0.00026985528486204	0.000795276427576952	-0.300136121868286	0.411088494207187	FALSE
H2bc3	0.0110028958358097	0.00701575748089894	-0.00398713835491079	0.0111634162743779	0.00839748075577327	-0.00276593551860468	0.000160520438568243	0.00138172327487433	0.00122120283630611	-1.05603872274656	0.411088494207187	FALSE
Ip6k2	0.0138954182766195	0.0140530094298337	0.00015759115321416	0.0136853310761368	0.0139254917565789	0.000240160680442121	-0.000210087200482731	-0.00012751767325481	8.25695272279607e-05	-0.135549389778323	0.411122712503837	FALSE
Wfikkn2	0.0266399946083832	0.0257949129369478	-0.00084508167143536	0.0265290251367217	0.0264698481304953	-5.91770062264123e-05	-0.000110969471661511	0.000674935193547478	0.000785904665208948	-0.142755176124122	0.41127151505366	FALSE
Hcn3	0.0189848933040873	0.0211150319505429	0.00213013864645554	0.0191132411367534	0.0204531756714177	0.00133993453466431	0.000128347832666135	-0.000661856279125156	-0.00079020411179123	0.155849867723927	0.411503933379399	FALSE
Rp1l1	0.0220838314050289	0.0220425158485063	-4.13155565226406e-05	0.0220648952500011	0.0226538653643376	0.00058897011433658	-1.89361550278384e-05	0.000611349515831344	0.00063028567085922	-0.0852162034267223	0.411518191317532	FALSE
Zkscan1	0.0123487941989825	0.0128068056014013	0.000458011402418863	0.011848812137953	0.0131373263677965	0.00128851422984358	-0.000499982061029539	0.000330520766395241	0.000830502827424716	-0.169970701290092	0.411534981220577	FALSE
Zfp426	0.0133477354993896	0.0135375545841844	0.000189819084794781	0.0131100861189049	0.0136086517552035	0.00049856563629855	-0.000237649380484671	7.10971710190782e-05	0.000308746551503769	-0.151388646528254	0.411534981220577	FALSE
Pin1rt1	0.0385916130144798	0.0455071995847494	0.00691558657026969	0.0384103887976218	0.0454452746926742	0.0070348858950524	-0.000181224216857963	-6.19248920751547e-05	0.000119299324782715	0.246685597640589	0.411629897930494	FALSE
Msr1	0.0135599053766682	0.0142754348910588	0.000715529514390538	0.0133193816286694	0.0146420868052621	0.00132270517659267	-0.000240523747998758	0.000366651914203315	0.000607175662202133	-0.0956513992636423	0.411644560915735	FALSE
Rex2	0.0124833319389225	0.0121845651905129	-0.000298766748409661	0.0126381115507093	0.0123644826216109	-0.000273628929098371	0.000154779611786754	0.000179917431097984	2.51378193112901e-05	-0.214982197386872	0.411644560915735	FALSE
Il7r	0.0138354913163396	0.0154666016171411	0.00163111030080151	0.0136511246271454	0.0154934678070978	0.00184234317995241	-0.00018436668919421	2.68661899567018e-05	0.000211232879150902	-0.132156601712708	0.411973238724879	FALSE
Slc12a7	0.0292755286774676	0.0296061459513107	0.000330617273843113	0.0292193484448389	0.0301124791994139	0.000893130754575009	-5.61802326287247e-05	0.000506333248103185	0.000562513480731896	-0.0505158086363963	0.411973238724879	FALSE
Fli1	0.0292893751758958	0.0304462850577939	0.00115690988189807	0.0291628441134426	0.0305843676279745	0.00142152351453191	-0.000126531062453188	0.000138082570180619	0.000264613632633838	-0.0417871136857014	0.411990400688198	FALSE
Akr1a1	0.0144375439001766	0.0156736794697367	0.0012361355695601	0.0142202678310142	0.0162705468610964	0.00205027903008215	-0.00021727606916238	0.000596867391359668	0.000814143460522047	-0.1676360424141	0.41205190832745	FALSE
Slc29a4	0.0176149889527661	0.0195273367244583	0.00191234777169224	0.0175896164741774	0.0196507567318859	0.0020611402577085	-2.53724785887199e-05	0.000123420007427575	0.000148792486016256	-0.108744586931066	0.41205190832745	FALSE
Prdm14	0.017469784175415	0.0168448751306396	-0.000624909044775319	0.0171279427345789	0.0165548253085719	-0.000573117426007037	-0.000341841440836092	-0.000290049822067727	5.17916187682823e-05	-0.169552595772454	0.41205190832745	FALSE
Dram1	0.0157780541288517	0.0161885530758826	0.00041049894703089	0.0155948792290699	0.0160568584075489	0.000461979178479021	-0.000183174899781837	-0.000131694668333716	5.1480231448131e-05	-0.0969830859977553	0.41205190832745	FALSE
Cp	0.0151586444659878	0.0177529891396464	0.00259434467365861	0.0151879060358393	0.0178065004660359	0.00261859443019651	2.92615698515471e-05	5.35113263894597e-05	2.42497565379023e-05	0.0977969651158355	0.41222927720285	FALSE
Ttc26	0.0134036217827236	0.014560051569983	0.00115642978725938	0.0132890669910273	0.014816309182886	0.00152724219185864	-0.000114554791696283	0.00025625761290296	0.000370812404599262	-0.100793790540233	0.412331747119032	FALSE
Cyp4f15	0.0115703300364106	0.0135969950270816	0.00202666499067103	0.0114238937845041	0.013570944084107	0.00214705029960289	-0.000146436251906487	-2.60509429746009e-05	0.000120385308931855	-0.162246318660849	0.412423510338717	FALSE
Scgb3a2	0.0162812715984796	0.013089773222918	-0.00319149837556162	0.0165952183676165	0.0128249835328761	-0.00377023483474038	0.000313946769136909	-0.000264789690041872	-0.00057873645917876	-0.427192893627134	0.412610976398243	FALSE
Zfp109	0.0122445247403249	0.0120661991408738	-0.000178325599451076	0.0121968733689922	0.0128053751060987	0.000608501737106479	-4.76513713327017e-05	0.000739175965224877	0.000786827336557555	-0.253149796061629	0.412667471434684	FALSE
Rmnd1	0.0126415454654034	0.0137939541196913	0.00115240865428786	0.0124872290961635	0.0138619020824729	0.00137467298630939	-0.00015431636923988	6.79479627816136e-05	0.000222264332021532	-0.119302282783704	0.412706088123215	FALSE
Esp18	0.0101060627689535	0.0101584455820717	5.23828131182274e-05	0.00963094925891428	0.0110174610936916	0.00138651183477729	-0.00047511351003922	0.000859015511619869	0.00133412902165906	-0.456431217530145	0.412853760130333	FALSE
Zfp59	0.0126290637297082	0.0129130907852996	0.000284027055591402	0.012452972589738	0.0130626489789416	0.000609676389203612	-0.000176091139970181	0.000149558193642031	0.00032564933361221	-0.171362880288637	0.412853760130333	FALSE
Zfp995	0.0110575870378947	0.0125769859176373	0.00151939887974258	0.0106390097022416	0.0126131508179733	0.00197414111573175	-0.000418577335653147	3.61649003360019e-05	0.000454742235989169	-0.140424679891159	0.412998329811695	FALSE
Smim41	0.0200406132089497	0.0189021843131492	-0.00113842889580048	0.0198776470588235	0.0188269665013851	-0.00105068055743842	-0.000162966150126169	-7.52178117640924e-05	8.77483383620564e-05	-0.295813878342106	0.41300838080668	FALSE
Gm3696	0.0150227649029317	0.0141496938072058	-0.000873071095725863	0.014965953464356	0.015279747472437	0.000313794008080962	-5.68114385756813e-05	0.00113005366523118	0.00118686510380683	-0.345152881505535	0.41300838080668	FALSE
Rnf14	0.0160083060484209	0.0172257810469941	0.00121747499857328	0.0159695942972806	0.0174311803049076	0.00146158600762696	-3.8711751140251e-05	0.000205399257913512	0.000244111009053682	-0.107506966007076	0.413074575358519	FALSE
Fbxo32	0.0222742804690542	0.0259145406307682	0.00364026016171395	0.0220887144436423	0.0261108584491093	0.00402214400546698	-0.000185566025411907	0.000196317818341073	0.000381883843753033	0.0862153606462231	0.413142177460115	FALSE
Heatr9	0.0146986944741554	0.0151462323572925	0.000447537883137091	0.0145519502445294	0.0148729206785054	0.00032097043397598	-0.000146744229625998	-0.000273311678787117	-0.000126567449161111	-0.217018210817457	0.413319904416843	FALSE
Pcdhb2	0.0126745803598953	0.0118075190944201	-0.000867061265475182	0.0128023695902584	0.0130288729616886	0.000226503371430233	0.000127789230363051	0.00122135386726849	0.00109356463690542	-0.426740263094089	0.413319904416843	FALSE
Vmn1r115	0.00652099645820901	0.00463579376426155	-0.00188520269394747	0.00646319569120287	0.00605556325983451	-0.00040763243136836	-5.78007670061376e-05	0.00141976949557296	0.00147757026257911	-1.34017680947603	0.413319904416843	FALSE
Leprot	0.017526957900691	0.01663926838248	-0.000887689518211023	0.0174690063575926	0.0168140940586761	-0.000654912298916548	-5.79515430983515e-05	0.000174825676196099	0.000232777219294475	-0.169370349474877	0.413319904416843	FALSE
Gjc2	0.0149828072262921	0.0173110990653653	0.00232829183907317	0.0148515541837688	0.0172771508319053	0.00242559664813646	-0.000131253042523292	-3.3948233460028e-05	9.73048090632932e-05	-0.226429963902617	0.413319904416843	FALSE
Bicc1	0.0190893460170785	0.0206066452353097	0.00151729921823118	0.0188616406381566	0.0208645071944524	0.00200286655629576	-0.000227705378921882	0.000257861959142677	0.000485567338064578	-0.0441034183467543	0.413334925821371	FALSE
Reps1	0.0155025672046318	0.0165681166082917	0.0010655494036599	0.0152398468834984	0.0167403114088767	0.00150046452537834	-0.000262720321133416	0.000172194800585022	0.000434915121718438	-0.0875551561569773	0.413353191202429	FALSE
Sprr2i	0.0109738822656767	0.0109551219773478	-1.87602883288465e-05	0.0107993221702042	0.0109001878186209	0.000100865648416664	-0.00017456009547249	-5.49341587269252e-05	0.000119625936745511	-0.713963758923078	0.413353191202429	FALSE
Khdc3	0.0273816406158645	0.0241104422036284	-0.00327119841223611	0.0278340745060873	0.0235528310837837	-0.00428124342230363	0.000452433890222835	-0.000557611119844693	-0.00101004501006752	-0.329942140641443	0.413353191202429	FALSE
Ptger1	0.0175114123839699	0.016167363557078	-0.00134404882689183	0.0176959473819618	0.0170747518089892	-0.000621195572972598	0.000184534997991866	0.000907388251911171	0.000722853253919232	-0.266385599642288	0.413356395431337	FALSE
Olfr697	0.0128214168545776	0.00997956516664082	-0.00284185168793683	0.0121465824869613	0.0108276413413933	-0.00131894114556801	-0.000674834367616305	0.000848076174752467	0.00152291054236882	-0.684179871128979	0.41336472602391	FALSE
Lhfpl5	0.0192738106925686	0.0177843572091995	-0.00148945348336909	0.0191362392767811	0.0186601320996521	-0.00047610717712894	-0.000137571415787512	0.000875774890452648	0.00101334630624015	-0.212778406545786	0.413534554726923	FALSE
Sqor	0.0142778198673294	0.0157927898019997	0.00151496993467029	0.0140287510658936	0.0158883353979609	0.00185958433206733	-0.000249068801435817	9.55455959612134e-05	0.000344614397397041	-0.102732340225298	0.413534554726923	FALSE
Bricd5	0.0150093014430126	0.0202224081864848	0.0052131067434722	0.0143458140513252	0.0191318681318681	0.00478605408054293	-0.0006634873916874	-0.00109054005461667	-0.000427052662929269	0.551411236980273	0.413534554726923	FALSE
Pou4f3	0.0145225643793439	0.0123199445312313	-0.00220261984811257	0.014719139799046	0.0134058789444221	-0.00131326085462397	0.000196575419702142	0.00108593441319078	0.000889358993488603	-0.498150700544974	0.413603163634746	FALSE
Mypop	0.0172094102614135	0.0166285419010197	-0.000580868360393776	0.0168237135710011	0.01715156565409	0.00032785208308898	-0.00038569669041244	0.00052302375307034	0.000908720443482756	-0.189842497725097	0.413733415057197	FALSE
Ehbp1l1	0.0180114698511734	0.0197663414495131	0.00175487159833972	0.0176521947159966	0.0193946507111614	0.00174245599516482	-0.000359275135176827	-0.000371690738351707	-1.24156031749011e-05	-0.137846279190131	0.413739117421952	FALSE
Taok1	0.0128232374064683	0.0141037120113016	0.00128047460483334	0.0125591678804703	0.0143010076473666	0.00174183976689637	-0.000264069525998044	0.000197295636065027	0.000461365162063031	-0.0859769689637297	0.413860407611864	FALSE
Irf4	0.0157378299363561	0.0157566217751701	1.87918388139599e-05	0.0157902053614872	0.0161100559794332	0.000319850617946055	5.23754251310939e-05	0.000353434204263148	0.000301058779132096	-0.143707750972025	0.413923262689342	FALSE
Trim43c	0.0120799142817562	0.0125081342217453	0.000428219939989101	0.0117428768787847	0.0128669569787522	0.00112408009996749	-0.00033703740297153	0.000358822757006858	0.000695860159978386	-0.261546392997225	0.414126427584319	FALSE
Ppp1r14d	0.0121160938191204	0.0155256711845004	0.00340957736538001	0.011968777637738	0.0159116642311749	0.00394288659343693	-0.000147316181382388	0.000385993046674539	0.000533309228056918	0.187918324514406	0.414201823747947	FALSE
Gm2897	0.0158666872252166	0.0195051103237242	0.00363842309850765	0.0159334541583024	0.0195261731336188	0.00359271897531638	6.67669330857816e-05	2.10628098945634e-05	-4.57041231912685e-05	0.208009211125001	0.41422461957563	FALSE
Olfr683	0.0113205952815065	0.0118974047449425	0.00057680946343607	0.0107017183210999	0.011815568749411	0.00111385042831107	-0.000618876960406581	-8.1835995531512e-05	0.000537040964875	-0.314140732505112	0.414244712689375	FALSE
Wnt6	0.0221985786288182	0.0208623315013767	-0.00133624712744155	0.0221927374775612	0.020916824560428	-0.0012759129171332	-5.84115125695783e-06	5.44930590513464e-05	6.03342103083536e-05	-0.155243431090521	0.414254564037875	FALSE
Slc35c2	0.0228192586811158	0.0264108527646905	0.00359159408357468	0.0229784576959101	0.0272121401985574	0.00423368250264735	0.000159199014794283	0.000801287433866937	0.000642088419072673	0.147622327500333	0.414260080198607	FALSE
Azi2	0.0134301938072716	0.0138093037869425	0.000379109979670942	0.0130714336183141	0.013717016438189	0.000645582819874879	-0.000358760188957462	-9.22873487534826e-05	0.000266472840203937	-0.161914865022626	0.414260080198607	FALSE
Slc5a9	0.0139095156592527	0.0133673579254199	-0.000542157733832817	0.0137344660858397	0.0133861292514997	-0.000348336834340076	-0.000175049573412965	1.87713260797594e-05	0.000193820899492741	-0.124417922890463	0.414416906829452	FALSE
Cpz	0.0170228044886172	0.0177064295937053	0.000683625105088109	0.0169753278617065	0.0182605131408161	0.00128518527910957	-4.74766269107016e-05	0.000554083547110767	0.000601560174021458	-0.123282662661563	0.414462478423472	FALSE
Haus3	0.0117767531289582	0.0144902854353499	0.00271353230639165	0.0117423789769591	0.0143101306249079	0.00256775164794877	-3.43741519990975e-05	-0.000180154810442026	-0.000145780658442877	0.183966021889766	0.414495388099203	FALSE
Hsd17b3	0.0184700578177684	0.0188881567225945	0.000418098904826015	0.0182220289038234	0.018641456506997	0.000419427603173591	-0.000248028913944983	-0.000246700215597494	1.32869834757593e-06	-0.113553685142932	0.414587078799448	FALSE
Olfr790	0.0108108002988414	0.0111340126863743	0.000323212387532882	0.0102863668306395	0.0102964642647182	1.00974340787388e-05	-0.000524433468201906	-0.000837548421656066	-0.000313114953454143	-0.398236057248415	0.414587078799448	FALSE
Shfl	0.0123484609298647	0.0142305389408016	0.00188207801093687	0.0125018540885301	0.0137880407896207	0.00128618670109059	0.000153393158665379	-0.000442498151180932	-0.00059589130984628	0.29123890112417	0.414587078799448	FALSE
Ggt7	0.014819427757853	0.0149519270317635	0.000132499273910451	0.0149507219834979	0.0152680354568723	0.000317313473374346	0.00013129422564492	0.000316108425108767	0.000184814199463895	-0.131568482146347	0.414587078799448	FALSE
Polr2e	0.0126837033695376	0.0128401310507864	0.000156427681248742	0.0123252802214978	0.0131060962764124	0.000780816054914635	-0.00035842314803981	0.000265965225626025	0.000624388373665894	-0.342179412131827	0.414655635930245	FALSE
Ddt	0.021196336045208	0.0172393608727744	-0.00395697517243364	0.0210130576348562	0.0179847179578899	-0.00302833967696624	-0.000183278410351834	0.000745357085115524	0.000928635495467399	-0.397950473756775	0.414655635930245	FALSE
Krt39	0.0156362476563359	0.0163802924243602	0.000744044768024227	0.0156404253518743	0.0161836060071148	0.000543180655240477	4.17769553841263e-06	-0.00019668641724541	-0.00020086411278375	-0.230610809592687	0.414720248837544	FALSE
Lhx9	0.018587881437958	0.0194478101537086	0.00085992871575059	0.0182769548234947	0.0200690361382069	0.00179208131471216	-0.000310926614463268	0.000621225984498288	0.000932152598961567	-0.131392130039674	0.41531609333484	FALSE
Pcdhb12	0.0087127713070614	0.00834728680117814	-0.000365484505883255	0.0088518446727402	0.00859189386276493	-0.000259950809975262	0.000139073365678795	0.000244607061586792	0.000105533695907993	-0.480403905846146	0.415317616972625	FALSE
Olfr357	0.0126784869167951	0.0148020750998611	0.00212358818306603	0.0124611464254711	0.0147020215279601	0.00224087510248895	-0.000217340491323955	-0.000100053571901005	0.000117286919422921	-0.244700133276583	0.415317616972625	FALSE
Psmb7	0.0171942197529466	0.0175505802058785	0.000356360452931911	0.0171875579143242	0.0178163857597813	0.000628827845457171	-6.66183862242306e-06	0.000265805553902848	0.00027246739252526	-0.0806255786723772	0.41555538557624	FALSE
Bsg	0.0169593359300178	0.0159919324021616	-0.000967403527856108	0.0169900887058373	0.0167353555104185	-0.000254733195418796	3.07527758195043e-05	0.00074342310825691	0.000712670332437312	-0.233101700336136	0.41555538557624	FALSE
Cyp2b23	0.010540040841429	0.0127301517068283	0.00219011086539928	0.010424972093765	0.0130822290937857	0.0026572570000208	-0.00011506874766405	0.000352077386957448	0.000467146134621517	0.159023942466615	0.41555538557624	FALSE
Olfr1416	0.0111545001226075	0.0111781079650295	2.3607842421924e-05	0.0109744055686755	0.0113108877619168	0.000336482193241335	-0.00018009455393205	0.000132779796887285	0.000312874350819411	-0.238249122247165	0.415556202127774	FALSE
