gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Nell2	ENSMUSG00000022454.17	chr15	95075229	95528559	-	protein_coding	453330	0.0229130446277414	0.0233839106740597	0.000470866046318311	0.0249533305923788	0.0218941255704524	0.0215031466655761	0.0233015756825584	0.0201504587185935	0.0255574424366618	0.0219247297404005	0.0259030118005832	177625	3862153.75	-0.0882458795538665	8.90691024753938	11.1384404302255	0.00254804540698366	0.0142338885597221	1	FALSE	TRUE	TRUE
Sptlc3	ENSMUSG00000039092.9	chr2	139493912	139637674	+	protein_coding	143762	0.0174865950846028	0.0177130997074627	0.000226504622859877	0.0204931501552975	0.0157266302185546	0.015832051752546	0.0178945482120132	0.014043119264811	0.0198702425453879	0.0162574170925106	0.0206816199271413	52163.25	1102435.25	-0.164190898120767	6.69772523258511	11.1296858713404	0.0025564561622914	0.0142521357440858	1	FALSE	TRUE	TRUE
Cdh9	ENSMUSG00000025370.7	chr15	16728755	16857094	+	protein_coding	128339	0.0132573439501545	0.0139583289810818	0.000700985030927293	0.0150684375126924	0.0114722179120764	0.0117215818009169	0.0147671385749322	0.00946911660123614	0.0163818062838146	0.012360274128852	0.0176221189104243	43728.25	978926.375	-0.204293975830047	6.14560803915719	11.1290898164745	0.00255702990466438	0.0142521357440858	1	FALSE	TRUE	TRUE
Mgat4c	ENSMUSG00000019888.16	chr10	101681486	102391469	+	protein_coding	709983	0.0129036115028767	0.0140604910060558	0.0011568795031791	0.0153517907770642	0.0119336913269331	0.0115159638894721	0.0128130000180375	0.0101534377471296	0.0160664719913705	0.0128871268338191	0.017134927451904	241889	5218582.625	-0.111581312528228	8.55036154535379	11.1284534544078	0.00255764259975868	0.0142521357440858	1	FALSE	TRUE	TRUE
Glis3	ENSMUSG00000052942.13	chr19	28258850	28680077	-	protein_coding	421227	0.0183764000607565	0.0192305135142233	0.000854113453466858	0.02043377232919	0.0171753802254321	0.0171819593329675	0.0187144883554362	0.0154915995584078	0.0208561986858672	0.0179947336255058	0.0225795221871125	170390.375	3885647.75	-0.0941851926363428	8.61414662623474	11.1110835971484	0.00257442818418022	0.0143380969909319	1	FALSE	TRUE	TRUE
Prlr	ENSMUSG00000005268.20	chr15	10177237	10349180	+	protein_coding	171943	0.0177301358824164	0.017973861376572	0.00024372549415556	0.0206398961158701	0.0169177600700452	0.015553800260366	0.0178090870833845	0.0142839097101435	0.0197884658105705	0.0169772943932628	0.0208457755923111	66531.625	1511756.125	-0.149884840019778	7.17532788033694	11.1059803864285	0.00257938244997966	0.0143497116544813	1	FALSE	TRUE	TRUE
Dido1	ENSMUSG00000038914.15	chr2	180657963	180709999	-	protein_coding	52036	0.013089413559561	0.0133976339013124	0.000308220341751351	0.0159003509397845	0.0114874831968632	0.0118269420060876	0.0131428780955087	0.00907563978533591	0.0147877110639928	0.011770445272308	0.0179567394836128	22344.125	485762.375	-0.262569498287583	5.09393092595371	11.0908697775353	0.00259411286073265	0.0143869608367184	1	FALSE	TRUE	TRUE
Col26a1	ENSMUSG00000004415.15	chr5	136741758	136883209	-	protein_coding	141451	0.0162117558975526	0.0166092204205585	0.000397464523005913	0.0177553447998714	0.0157573346154059	0.0146301334006413	0.0167042107742916	0.0126030829186819	0.0184029843136588	0.015438556956253	0.0199922574936401	65782.375	1199503.75	-0.157905662769003	6.71598588584322	11.0329771519325	0.00265140030211032	0.0146392546908195	1	FALSE	TRUE	TRUE
Cdk12	ENSMUSG00000003119.14	chr11	98203058	98278504	+	protein_coding	75446	0.013841205299743	0.0144030074354256	0.000561802135682596	0.0158579462203277	0.0118308112853499	0.0138026716338068	0.0138733920594877	0.0092893393415872	0.0164475130027104	0.013211027711102	0.0186641496863028	29042.125	602216.375	-0.232982353286573	5.48884319033679	11.0194188666636	0.0026650145373414	0.0146998030463184	1	FALSE	TRUE	TRUE
Hivep1	ENSMUSG00000021366.8	chr13	42052020	42192537	+	protein_coding	140517	0.0213493421223387	0.0215387367650325	0.000189394642693831	0.0237729092743904	0.0203142913066577	0.0194698646154441	0.0218403032928626	0.0178266808588394	0.0229657210528	0.0200248176525944	0.0253377274958963	57630.125	1249304.875	-0.136987668645155	7.16690961668945	10.9499142377449	0.00273600893608348	0.0150355771098081	1	FALSE	TRUE	TRUE
Ugt3a1	ENSMUSG00000072664.11	chr15	9276887	9315032	+	protein_coding	38145	0.0137444486882677	0.0142931957376709	0.000548747049403225	0.0169044171750018	0.00949991902499199	0.0131726944885725	0.0154007640645046	0.00858382422563195	0.0169143643315363	0.0117353038729434	0.0199392905205721	13214.75	378477.875	-0.32671622443787	4.82141794827427	10.9369268595296	0.00274950112412078	0.015084792377451	1	FALSE	TRUE	TRUE
Rprd1a	ENSMUSG00000040446.4	chr18	24484959	24530204	-	protein_coding	45245	0.0138715209641161	0.0143600873668542	0.000488566402738031	0.0178675747688187	0.0134031736250193	0.0106416601662318	0.0135736752963949	0.00876363093163372	0.017032785171765	0.0122903897549173	0.0193535436091007	17480.875	364061.625	-0.315818398409119	4.7608817574349	10.9345639523282	0.00275196363886948	0.0150878838069723	1	FALSE	TRUE	TRUE
Iqcm	ENSMUSG00000031620.16	chr8	75448693	75984503	+	protein_coding	535810	0.0129629061107956	0.0140487491534448	0.00108584304264921	0.0155848565498425	0.0117569501938239	0.0110379697832975	0.0134718479162184	0.0102793902008284	0.0161100937411986	0.01243527251156	0.0173702401601923	192915.875	4003604.875	-0.130105343971927	8.16749259041458	10.8875903688564	0.00280141801285916	0.0153033443338399	1	FALSE	TRUE	TRUE
Sbno1	ENSMUSG00000038095.15	chr5	124368701	124426001	-	protein_coding	57300	0.0122550630646428	0.0124193289127518	0.000164265848109023	0.0153979645861521	0.0116678158871336	0.0105195273781431	0.0114349444071423	0.00843079002017031	0.0133724624088585	0.0109998047795286	0.0168742584424498	22538.875	528760.75	-0.276662024910812	5.09737944459331	10.8825282967987	0.0028068047898232	0.0153169065315313	1	FALSE	TRUE	TRUE
Zpbp	ENSMUSG00000020193.3	chr11	11279625	11462408	-	protein_coding	182783	0.0134290029161216	0.0141856797973122	0.000756676881190538	0.0163168754605748	0.0122251252117804	0.010953276526892	0.0142207344652393	0.0102706934183088	0.0159121646368153	0.0122181509867905	0.018341710147334	63758.875	1274470.875	-0.188903214745474	6.54309674793765	10.8699447221647	0.00282024435676565	0.015378313568024	1	FALSE	TRUE	TRUE
Tnip3	ENSMUSG00000044162.12	chr6	65525312	65634040	+	protein_coding	108728	0.0155270970422804	0.0160649015198972	0.000537804477616796	0.0181186005897791	0.0148500032718458	0.0141450284033681	0.0149947559041286	0.0118561527158294	0.0184899576962735	0.0145505380154956	0.0193629576519904	41346.875	900947.25	-0.174471803097653	6.24722730796953	10.8604489548778	0.00283043235625606	0.0154179270384544	1	FALSE	TRUE	TRUE
Mtrex	ENSMUSG00000016018.4	chr13	112867417	112927398	-	protein_coding	59981	0.0115376079338841	0.0119510343855842	0.000413426451700099	0.0143489548775218	0.00981470376450268	0.0110197084992336	0.0109670645942785	0.00723896749310332	0.0139022358224127	0.0109792640813474	0.0156836701454736	22520.875	524378	-0.283601356104454	5.0262530100351	10.8477698585115	0.00284409813969521	0.0154843712137161	1	FALSE	TRUE	TRUE
Tmem266	ENSMUSG00000032313.11	chr9	55326912	55438345	+	protein_coding	111433	0.0173825606308564	0.0175599671935714	0.000177406562715011	0.0190650809111819	0.0162534614228986	0.0163940924712968	0.0178176077180482	0.0139640709579828	0.0204169839125305	0.0157670620187407	0.0200917518850316	49921.75	980772.75	-0.161882537038754	6.51497829068408	10.8383917973521	0.0028542521218411	0.0155269868108959	1	FALSE	TRUE	TRUE
Kcnt2	ENSMUSG00000052726.16	chr1	140246157	140612067	+	protein_coding	365910	0.0132622810538738	0.0143395654054656	0.00107728435159179	0.0156963420217126	0.0116507530113212	0.0120372139508223	0.013664815231639	0.0105084897323947	0.0161579286597118	0.0127956249434018	0.017896218286354	124618.25	2794625.5	-0.126908011639226	7.68313969946729	10.8373074919106	0.00285542867853222	0.0155269868108959	1	FALSE	TRUE	TRUE
Xkr4	ENSMUSG00000051951.5	chr1	3205900	3671498	-	protein_coding	465598	0.018374996392293	0.0194236367384684	0.00104864034617541	0.0205889004608122	0.017196019608939	0.0172312436373931	0.0184838218620276	0.0156313748318663	0.021464187763146	0.0177042399919393	0.0228947443669221	171198.625	3688410.625	-0.0905773184031098	8.54730071811001	10.825968769215	0.00286776370232157	0.0155770367733981	1	FALSE	TRUE	TRUE
Tacr3	ENSMUSG00000028172.5	chr3	134829006	134934579	+	protein_coding	105573	0.0134813365720287	0.0138575277340458	0.000376191162017057	0.0178692357969896	0.0117466976585974	0.0120834482398801	0.0122259645926476	0.0094491212634122	0.0166197642949892	0.0125596439713709	0.0168015814064108	35927	767410.75	-0.237798237351585	5.79978925662693	10.8219757544818	0.00287212134696082	0.0155942692910039	1	FALSE	TRUE	TRUE
Shisa6	ENSMUSG00000053930.13	chr11	66211724	66525964	-	protein_coding	314240	0.0180899574894549	0.0185083909805434	0.000418433491088513	0.0208030817749321	0.0169979054115701	0.0167857156799848	0.0177731270913325	0.0156074438876146	0.0204949902349328	0.0171155747580349	0.0208155550415912	125639.75	2690029.625	-0.109374488735485	8.04808074061572	10.7972123413307	0.00289930727320785	0.0157119664893054	1	FALSE	TRUE	TRUE
Lipo3	ENSMUSG00000024766.15	chr19	33555159	33761951	-	protein_coding	206792	0.0123067824037131	0.0130239654961167	0.000717183092403541	0.0148273929095562	0.0113245687245886	0.0108996222668724	0.0121755457138353	0.00853110867139249	0.0151712826462017	0.0123299408290597	0.0160635298378127	69578.25	1275823.875	-0.192487133582925	6.42400963829009	10.7907473423524	0.00290645066059449	0.0157412405540274	1	FALSE	TRUE	TRUE
Rab2a	ENSMUSG00000047187.9	chr4	8535643	8607778	+	protein_coding	72135	0.013973597110554	0.0142792074968854	0.000305610386331369	0.0173150073241034	0.0116871053135166	0.014046682892074	0.012845592912522	0.0102595232206959	0.0165842861627356	0.0119090013826856	0.0183640192214243	28021.875	608950	-0.247513178222823	5.50920045083142	10.7853919417886	0.00291238250041274	0.0157666239700302	1	FALSE	TRUE	TRUE
Myh15	ENSMUSG00000092009.1	chr16	49057485	49199104	+	protein_coding	141619	0.0138592930281043	0.0142517946754458	0.000392501647341502	0.0170901093723604	0.0117169392265788	0.0127534117200266	0.0138767117934515	0.0100932791198278	0.0163401695998936	0.0134761743673255	0.0170975556147363	52933.25	1153449	-0.196092773069869	6.43166166563578	10.7690445999105	0.00293057093798896	0.015852885917629	1	FALSE	TRUE	TRUE
Ecpas	ENSMUSG00000050812.18	chr4	58798910	58912749	-	protein_coding	113839	0.0140665501475328	0.0141027529494605	3.6202801927775e-05	0.018124303853865	0.0121551062411958	0.0121348503060968	0.0138519401889735	0.0105957602471559	0.0152146721073816	0.0129322458666268	0.0176683335766779	40758.75	846754.5	-0.225065625842719	5.98480996006335	10.7666866189459	0.00293320465388252	0.0158574593126625	1	FALSE	TRUE	TRUE
Corin	ENSMUSG00000005220.10	chr5	72300024	72504473	-	protein_coding	204449	0.0174080029091111	0.0179025869224265	0.000494584013315369	0.0190486844251789	0.0165954681388651	0.0158957601598313	0.0180920989125692	0.0142581059695037	0.0200759038185389	0.0165104642747543	0.020765873626909	79794.25	1806686.625	-0.127550676788056	7.41647207047632	10.757069520761	0.00294397301454791	0.0159049932619507	1	FALSE	TRUE	TRUE
Bbs9	ENSMUSG00000035919.16	chr9	22475714	22888280	+	protein_coding	412566	0.0282438039511987	0.0287384466619461	0.000494642710747395	0.0302173913043478	0.0276506489522526	0.027100407589397	0.0280067679587973	0.0250239020055745	0.0307147693194762	0.0274006394716497	0.0318144758510839	160159.25	3671505.375	-0.0773666211678301	9.13650766218216	10.7504792966712	0.00295137695703101	0.0159332339858236	1	FALSE	TRUE	TRUE
Agtpbp1	ENSMUSG00000021557.15	chr13	59445741	59585227	-	protein_coding	139486	0.0162466429396173	0.0163486189518662	0.000101976012248876	0.0176249372899131	0.0152123310082173	0.0150492871489935	0.0171000163113454	0.0128476580089483	0.0182340709880845	0.0155197816673407	0.0187929651430913	57241.875	1292326.875	-0.15272447424527	6.8167869598991	10.7414009348392	0.00296160941312945	0.0159757284041913	1	FALSE	TRUE	TRUE
Med13	ENSMUSG00000034297.14	chr11	86267032	86357602	-	protein_coding	90570	0.0125766338071448	0.0128486062717861	0.000271972464641224	0.0156672860994059	0.0108077192844454	0.0106691218283734	0.0131624080163547	0.00938962510468496	0.013986541066193	0.0110709630847587	0.0169472958315076	32261.25	737575.625	-0.236260234102784	5.63284268401218	10.6911941080812	0.00301889952334904	0.0162390931270002	1	FALSE	TRUE	TRUE
Dnajc13	ENSMUSG00000032560.14	chr9	104151281	104262930	-	protein_coding	111649	0.0130261156300997	0.0133309408282322	0.000304825198132467	0.0152444898355859	0.0116491042540066	0.0117024213386991	0.0135084470921072	0.0100397738763639	0.0156004486289931	0.0118585578471544	0.0158249829604173	42336.75	988150	-0.188019769719017	6.11889758768767	10.6736699729793	0.00303917864693013	0.0163131031872708	1	FALSE	TRUE	TRUE
Cntnap3	ENSMUSG00000033063.8	chr13	64736181	64903955	-	protein_coding	167774	0.0119396996110554	0.01239302857479	0.000453328963734661	0.0146675805346127	0.0111699123958365	0.0102735263753997	0.0116477791383725	0.00918443087803576	0.0145221891455476	0.0111838374393406	0.0146816568362361	59856.625	1330951.625	-0.175180931699185	6.43172540611752	10.6734549988591	0.00303942833475619	0.0163131031872708	1	FALSE	TRUE	TRUE
Aven	ENSMUSG00000003604.14	chr2	112492963	112634573	+	protein_coding	141610	0.0194860846507401	0.019812993160921	0.000326908510180812	0.0226959495039963	0.0176013906442227	0.0181568584731334	0.0194901399816083	0.0157853554981438	0.0219901646300565	0.0185022280474474	0.0229742244680362	55632.625	1198317.25	-0.147584459204079	6.9757419797574	10.6399755504066	0.00307858746635378	0.0164803247342466	1	FALSE	TRUE	TRUE
Gm7247	ENSMUSG00000068399.5	chr14	51361755	51569982	+	protein_coding	208227	0.0128607445647978	0.013630212355115	0.000769467790317196	0.0147236238005324	0.0120897907096335	0.0116921827774742	0.0129373809715512	0.00986383330508298	0.0149542070738036	0.0124156248598545	0.0172871841817189	72965.25	1462445.625	-0.151443446717743	6.69285093954158	10.638300931683	0.003080560526241	0.0164867035571046	1	FALSE	TRUE	TRUE
Mbnl1	ENSMUSG00000027763.13	chr3	60472829	60629750	+	protein_coding	156921	0.0177847081934724	0.0178855524141027	0.000100844220630305	0.0203686898368345	0.016218076158434	0.0174628740386086	0.0170891927400127	0.0146760979917164	0.019293151511168	0.0166110956681901	0.0209618644853364	55636	1279559.125	-0.147015373774236	6.93399654012942	10.6208737727546	0.00310117522845537	0.0165718069388863	1	FALSE	TRUE	TRUE
Ulk2	ENSMUSG00000004798.14	chr11	61775648	61855073	-	protein_coding	79425	0.0147424788371776	0.0156213145289651	0.000878835691787472	0.0182389393284335	0.0136363033916565	0.0132161164978988	0.0138785561307217	0.0108076482597222	0.0179844559585492	0.0133622833156475	0.0203308705819415	30126.5	632104.375	-0.20900263791158	5.67192925361451	10.5778901992498	0.00315266463191515	0.0167874219433402	1	FALSE	TRUE	TRUE
Psmd1	ENSMUSG00000026229.17	chr1	86064386	86139151	+	protein_coding	74765	0.0124577858483357	0.0128011114305638	0.000343325582228044	0.0156662247309352	0.0116536816738427	0.0103792287067146	0.0121320082818503	0.00865527455811843	0.0149351361640486	0.0116434391755282	0.0159705958245598	29113.875	676397.25	-0.24028313088875	5.49933001403715	10.5322446410531	0.0032083620355605	0.0170195659703847	1	FALSE	TRUE	TRUE
Vcl	ENSMUSG00000021823.10	chr14	20929397	21033676	+	protein_coding	104279	0.0218868298852758	0.0219346955097563	4.78656244804546e-05	0.0240831627002781	0.0203522952246965	0.0203581708942681	0.0227536907218606	0.0180153050672182	0.0241029022355569	0.0202726163990761	0.0253479583371739	40687.875	895464.375	-0.148730705449184	6.71719946578939	10.5278313172211	0.00321380368574215	0.0170441468974616	1	FALSE	TRUE	TRUE
Glod4	ENSMUSG00000017286.15	chr11	76120986	76243725	-	protein_coding	122739	0.0168872346027559	0.0173933666395929	0.000506132036837033	0.0201643769716216	0.015965016781815	0.015480169309068	0.015939375348519	0.0133432171979244	0.0190477045137964	0.0159716309295245	0.0212109139171264	51407.75	1069335.5	-0.160380049523053	6.60932964536556	10.5239017755072	0.00321865727454942	0.0170655975172579	1	FALSE	TRUE	TRUE
Nsun3	ENSMUSG00000050312.12	chr16	62732443	62786818	-	protein_coding	54375	0.0142443245132983	0.0143975089966193	0.000153184483321064	0.0162880346177873	0.0141053959407072	0.0127364552793285	0.0138474122153701	0.0103443970250654	0.0168114304763316	0.012287916093755	0.0181462923913254	20844.375	472085.375	-0.246234874045069	5.16931393603048	10.4961714392723	0.00325313588151861	0.0172171734495875	1	FALSE	TRUE	TRUE
Fyco1	ENSMUSG00000025241.16	chr9	123789499	123851899	-	protein_coding	62400	0.0143012563622647	0.014479011580403	0.00017775521813832	0.0159262779212753	0.0144818795707867	0.0132080867633148	0.013588781193682	0.0104424453213832	0.0172568063628021	0.0124584215953165	0.0177583730421103	26111.375	562589.125	-0.231302448039421	5.4336875819658	10.4956612137304	0.00325377402206501	0.0172171734495875	1	FALSE	TRUE	TRUE
Hmgxb3	ENSMUSG00000024622.8	chr18	61131276	61177050	-	protein_coding	45774	0.013347329108787	0.0138820808888416	0.00053475178005457	0.0165754693469131	0.0116258256215655	0.0109638033464884	0.0142242181201811	0.00883098162472229	0.0160980634926776	0.0120258649613725	0.018573413476594	19689.875	433821.5	-0.282079790694177	4.96802817976571	10.4886348281794	0.00326257579747156	0.0172594186557817	1	FALSE	TRUE	TRUE
Foxo3	ENSMUSG00000048756.11	chr10	42181840	42276755	-	protein_coding	94915	0.015975806604613	0.0161796252753326	0.000203818670719551	0.0185736476787856	0.014827176885941	0.014241803579772	0.0162605982739534	0.0125872905326669	0.0183166544258272	0.0147203935099837	0.0190941626328524	41700.25	860226.5	-0.176911638524711	6.20370706641358	10.4856971083701	0.00326626347536752	0.0172702657994558	1	FALSE	TRUE	TRUE
Dcbld2	ENSMUSG00000035107.13	chr16	58408442	58469727	+	protein_coding	61285	0.0148592220550938	0.0152618704624266	0.000402648407332779	0.0183107254217373	0.0140350635198698	0.0125409159718737	0.0145501833068945	0.0102601448395841	0.0166661952709583	0.0140409430983595	0.0200801986408045	24128	553632.125	-0.243996401442311	5.47267731023167	10.471587406637	0.0032840384445515	0.0173468600562601	1	FALSE	TRUE	TRUE
Pir	ENSMUSG00000031379.13	chrX	164269370	164373011	+	protein_coding	103641	0.013676303829887	0.0140440574965071	0.000367753666620035	0.0181461480732209	0.0116330731079255	0.0122263693862563	0.0126996247521455	0.010218294952272	0.016312554214545	0.0118184628165984	0.0178269180026129	37621.375	636947.125	-0.239919885043441	5.52011156377279	10.4294909593197	0.00333769813987215	0.0175906614181571	1	FALSE	TRUE	TRUE
Herc4	ENSMUSG00000020064.9	chr10	63243809	63317878	+	protein_coding	74069	0.0132844789344283	0.0139097152951541	0.000625236360725766	0.0145664712723343	0.0115990074441687	0.0130366823594882	0.013935754661722	0.00944525994028831	0.0164844755254569	0.0117031424182408	0.0180059832966302	28104.75	627950.125	-0.224348181420445	5.50328941580156	10.4258637479755	0.00334236610161613	0.0176064663285382	1	FALSE	TRUE	TRUE
Synpo2	ENSMUSG00000050315.14	chr3	123076518	123236149	-	protein_coding	159631	0.0158524811638399	0.0161996657589459	0.000347184595105993	0.0177383731144743	0.0153643838783797	0.0140534113789927	0.0162537562835128	0.0121944376905381	0.0183806122696313	0.0153542253489184	0.0188693877266956	62827.75	1331315.375	-0.158557535271072	6.831769311782	10.400355383401	0.00337539471369523	0.0177405835263648	1	FALSE	TRUE	TRUE
Rbbp8	ENSMUSG00000041238.16	chr18	11633275	11745221	+	protein_coding	111946	0.0138862106335004	0.0144101807643216	0.000523970130821125	0.016796577055011	0.0123454231433506	0.0124661726363801	0.01393666969926	0.0105327679583526	0.016380694408678	0.0129327362961506	0.017794524394105	40567.625	885453	-0.187039016584501	6.06092165824146	10.3884303371113	0.0033909570266623	0.0178002041282644	1	FALSE	TRUE	TRUE
Zfp65	ENSMUSG00000071281.12	chr13	67705308	67729173	-	protein_coding	23865	0.0119744453783159	0.0120349645346373	6.05191563214369e-05	0.0148967733959698	0.00931515118257148	0.00999829760486099	0.0136875593298612	0.0060964219607044	0.0154672323254489	0.0102278430191709	0.0163483608332251	9175.625	179351.125	-0.457415458896245	3.49656507677271	10.3754031304758	0.00340804688607637	0.0178676851778213	1	FALSE	TRUE	TRUE
Pibf1	ENSMUSG00000022064.10	chr14	99099423	99254493	+	protein_coding	155070	0.0155610483436738	0.016305497827227	0.000744449483553164	0.0177429531556076	0.0151037577117218	0.0137130547960948	0.0156844277112709	0.0116570445043225	0.0180807648736437	0.0153372415044332	0.0201469404265084	60155.625	1344860.25	-0.159336765996859	6.83742107316229	10.3721473051851	0.0034123326828262	0.0178768270696758	1	FALSE	TRUE	TRUE
Birc6	ENSMUSG00000024073.16	chr17	74528294	74703356	+	protein_coding	175062	0.013030156428627	0.0135152835680249	0.000485127139397855	0.0162496010171927	0.0120034238391317	0.0109632249111149	0.0129043759470689	0.00999771371422329	0.0148419613205704	0.012383484127179	0.0168379751101269	65200.5	1393799.375	-0.179341834739708	6.61924500750918	10.3675302142405	0.00341842042906635	0.017899830179204	1	FALSE	TRUE	TRUE
Prpf6	ENSMUSG00000002455.14	chr2	181591867	181655660	+	protein_coding	63793	0.0147299093828508	0.0150219589209573	0.000292049538106484	0.0177583575370784	0.0134979381707348	0.0131671713746634	0.0144961704489265	0.0112048382768342	0.0173219762033616	0.0127715790806357	0.0187894421229976	26578.125	547016.375	-0.222105405289506	5.43245337441109	10.3434121214517	0.00345041328417971	0.0180315504226751	1	FALSE	TRUE	TRUE
Nup210	ENSMUSG00000030091.17	chr6	91013067	91116829	-	protein_coding	103762	0.0192133443225305	0.0194087520656616	0.000195407743131058	0.0225174617970141	0.0178763211786252	0.0165835662882135	0.0198760280262692	0.0153074309669534	0.0204750268648581	0.0181001810203131	0.0237523694105217	48409.875	1002178.75	-0.170840944974108	6.69245611975513	10.3400511356262	0.00345489744777611	0.0180505129905232	1	FALSE	TRUE	TRUE
Madd	ENSMUSG00000040687.16	chr2	91137359	91183837	-	protein_coding	46478	0.0147171578911551	0.0148434945104149	0.000126336619259764	0.0191233837183892	0.0127178750797263	0.0127785447995359	0.0142488279669689	0.0107446752499868	0.0168759263077632	0.0121244671976597	0.0196289092862497	20169.875	375566.125	-0.282354678770242	4.87264702053609	10.3287121005783	0.00347007258901916	0.0181253085938443	1	FALSE	TRUE	TRUE
Rorb	ENSMUSG00000036192.15	chr19	18930604	19111196	-	protein_coding	180592	0.0154636012951346	0.0161272674598991	0.000663666164764522	0.0175107583243727	0.0145086270003985	0.0141297805985665	0.0157052392572006	0.0124456284209869	0.0180365244692641	0.0147474497400848	0.0192794672092606	67873.75	1581146.125	-0.133487804465934	7.06256584638068	10.3145570764974	0.00348911819648176	0.01821126338228	1	FALSE	TRUE	TRUE
Slc35a3	ENSMUSG00000027957.13	chr3	116669469	116712831	-	protein_coding	43362	0.0149882995578035	0.0150432488593353	5.494930153176e-05	0.0188069365322358	0.0143658934830012	0.0121171105299493	0.0146632576860278	0.00968046825662565	0.0181404355063356	0.013626894184971	0.0187251974894089	16410.25	353545.125	-0.29956174169292	4.81629574361799	10.3086417105284	0.00349711098282282	0.0182439541059874	1	FALSE	TRUE	TRUE
Itpr1	ENSMUSG00000030102.11	chr6	108213095	108551109	+	protein_coding	338014	0.0183182961462872	0.0190330662387613	0.000714770092474167	0.0203450616919535	0.0175905575536977	0.0175196228798268	0.0178179424596706	0.0155489464261763	0.0201568712866661	0.017734104892968	0.0226923423492348	138912.125	3079070.5	-0.0987119705334987	8.26591853060766	10.3024520169495	0.00350549576075783	0.0182786564668087	1	FALSE	TRUE	TRUE
Cyp7b1	ENSMUSG00000039519.6	chr3	18071949	18243338	-	protein_coding	171389	0.018746954384218	0.0191120631633681	0.000365108779150088	0.0206770356816102	0.0180546612202684	0.0170920162867314	0.0191641043482622	0.0156517410795215	0.0209429353430906	0.0176000331776909	0.0222535430531694	64118.375	1467311	-0.128017431601009	7.22081128258621	10.296106797276	0.00351411391814338	0.0183104819815408	1	FALSE	TRUE	TRUE
Atrx	ENSMUSG00000031229.16	chrX	105797614	105929403	-	protein_coding	131789	0.0123144007050809	0.0128307711612617	0.000516370456180774	0.0147395688381752	0.0110341983700059	0.0111279871772169	0.0123558484349259	0.00915605828927249	0.0140070698144174	0.0112719986687235	0.0168879578726335	47977	797724.375	-0.205809734308693	5.72196008618747	10.2775651725799	0.00353942969799561	0.0184100957442341	1	FALSE	TRUE	TRUE
Trpm1	ENSMUSG00000030523.18	chr7	64153834	64269775	+	protein_coding	115941	0.0198636165481338	0.0201668518430871	0.000303235294953377	0.0219792940970343	0.0182894116094757	0.0185396701077281	0.020646090378297	0.0162637768865392	0.0230749170113533	0.0181707040292929	0.0231580094451632	49729.875	1022973.5	-0.148534409139032	6.77455968066446	10.273167249854	0.00354546345204498	0.018427849827	1	FALSE	TRUE	TRUE
Sertad2	ENSMUSG00000049800.13	chr11	20543252	20653021	+	protein_coding	109769	0.0249209806924	0.0249704890420481	4.9508349648137e-05	0.026666549345347	0.0247801006262671	0.0236329163494213	0.0246043564485646	0.0208718840678806	0.027096860566303	0.0233284095037169	0.028584802030292	44678.375	1005172.875	-0.129591435635998	7.07165321783949	10.1970058405163	0.00365174756926746	0.0188883437239868	1	FALSE	TRUE	TRUE
Sim1	ENSMUSG00000019913.4	chr10	50894753	50989152	+	protein_coding	94399	0.0135770114098344	0.0141203816151494	0.000543370205315049	0.0162696493946062	0.0127481455134054	0.0123193122011972	0.0129709385301287	0.00984763188389122	0.0158029729075531	0.0127920772078152	0.0180388444613383	35425.125	724302.75	-0.204875091493243	5.73748457347833	10.1870152719943	0.00366594469713123	0.0189339596452721	1	FALSE	TRUE	TRUE
Serpinb3b	ENSMUSG00000073602.10	chr1	107153939	107278361	-	protein_coding	124422	0.0120867832292582	0.0125821863726496	0.00049540314339137	0.0151044480461012	0.0105546870788637	0.0107855432962703	0.0119024544957976	0.0088200215450908	0.0144057504027761	0.0114115182213038	0.0156914553214277	44504.875	909783	-0.204387008734548	5.89504227623751	10.1868558447919	0.00366617173773221	0.0189339596452721	1	FALSE	TRUE	TRUE
Dgkk	ENSMUSG00000062393.13	chrX	6779305	6948363	+	protein_coding	169058	0.0133570695662182	0.0136165675738968	0.000259498007678525	0.0179469787922423	0.0112732515765123	0.0111467871264421	0.0130612607696761	0.00895529457738411	0.0151471088625599	0.0129508896643289	0.0174129771913141	43786.25	736368.75	-0.258402891485636	5.70058964611582	10.1834696533762	0.00367099763377445	0.0189419021101076	1	FALSE	TRUE	TRUE
Ap4e1	ENSMUSG00000001998.15	chr2	127008716	127067909	+	protein_coding	59193	0.0127987149028343	0.0132385728011488	0.000439857898314506	0.0159163032285952	0.0115402427061184	0.0113183002964374	0.0124200133801862	0.00871292005972815	0.0151644093870166	0.0118379431392972	0.0172390186185535	23125.5	501692.125	-0.254417107722638	5.11317605834677	10.1827621783007	0.00367200677788149	0.0189419021101076	1	FALSE	TRUE	TRUE
