anchor_id	loop_id	anchor_number	chr	start	end	anchor_type	anchor_distance_to_tss	loop_class	loop_direction	loop_logFC	loop_fdr	loop_category	loop_resolution_kb	loop_distance	loop_type	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_Promoter_overlap
loop_14839_A1	loop_14839	1	chr5	21425000	21450000	Active_Promoter	41	Gained	up_in_mutant	0.310536850047138	0.0015924906737911	weak_differential	25	2e+05	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE
loop_14861_A1	loop_14861	1	chr5	119725000	119750000	Polycomb	33781	Gained	up_in_mutant	0.361975411822245	0.000162808158365	weak_differential	25	350000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_14949_A1	loop_14949	1	chr5	139900000	139925000	Repressed_Promoter	0	Gained	up_in_mutant	0.320395121182428	0.0001800657231761	weak_differential	25	225000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15008_A1	loop_15008	1	chr5	111375000	111400000	Polycomb	17361	Gained	up_in_mutant	0.329113614154624	0.0005118962765776	weak_differential	25	775000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15012_A1	loop_15012	1	chr5	86150000	86175000	Active_Promoter	0	Lost	down_in_mutant	-0.302664865413099	0.0039219686146522	weak_differential	25	650000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_15017_A1	loop_15017	1	chr5	76575000	76600000	CTCF_Site	0	Gained	up_in_mutant	0.403219025984445	0.0001333029491885	weak_differential	25	250000	Polycomb-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15032_A1	loop_15032	1	chr5	131525000	131550000	Poised_Enhancer	110281	Lost	down_in_mutant	-0.421607572107957	0.0028750589263049	weak_differential	25	2250000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	TRUE	FALSE
loop_15077_A1	loop_15077	1	chr5	86050000	86075000	Active_Promoter	0	Lost	down_in_mutant	-0.317211181810499	0.0032422434792049	weak_differential	25	250000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_15080_A1	loop_15080	1	chr5	125525000	125550000	Repressed_Promoter	0	Gained	up_in_mutant	0.324534698056996	0.0028316273178268	weak_differential	25	850000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15098_A1	loop_15098	1	chr5	25825000	25850000	CTCF_Site	65002	Gained	up_in_mutant	0.301273233207887	0.0195233981618911	weak_differential	25	1050000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15100_A1	loop_15100	1	chr5	12550000	12575000	CTCF_Site	166614	Gained	up_in_mutant	0.303217391462154	0.0046652073988943	weak_differential	25	850000	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15101_A1	loop_15101	1	chr5	102700000	102725000	CTCF_Site	218608	Lost	down_in_mutant	-0.378371159761301	0.0006583480486797	weak_differential	25	950000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15122_A1	loop_15122	1	chr5	95875000	95900000	CTCF_Site	56950	Lost	down_in_mutant	-0.510299641634707	0.0069373101943978	moderate_differential	25	1175000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15126_A1	loop_15126	1	chr5	12550000	12575000	CTCF_Site	166614	Gained	up_in_mutant	0.510809412388503	0.0015420149800646	moderate_differential	25	1650000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15250_A1	loop_15250	1	chr6	106900000	106925000	Active_Enhancer	99925	Lost	down_in_mutant	-0.335430088897518	0.000194104673119	weak_differential	25	150000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_15295_A1	loop_15295	1	chr6	51175000	51200000	Polycomb	69909	Lost	down_in_mutant	-0.48080505451584	5.65356025075646e-05	weak_differential	25	1025000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_15305_A1	loop_15305	1	chr6	106800000	106825000	Active_Promoter	0	Lost	down_in_mutant	-0.369087680458238	0.0001737968587908	weak_differential	25	250000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_15341_A1	loop_15341	1	chr6	20625000	20650000	Active_Enhancer	565502	Lost	down_in_mutant	-0.429102197530757	0.0004405057139421	weak_differential	25	575000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_15357_A1	loop_15357	1	chr6	119475000	119500000	Active_Promoter	0	Gained	up_in_mutant	0.304735804676173	0.0005652245030257	weak_differential	25	425000	Active_Promoter-Other	TRUE	FALSE	TRUE	TRUE	FALSE
loop_15379_A1	loop_15379	1	chr6	52250000	52275000	Repressed_Promoter	0	Gained	up_in_mutant	0.437850903296424	4.62753843588564e-05	weak_differential	25	325000	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15407_A1	loop_15407	1	chr6	37575000	37600000	Poised_Enhancer	44826	Gained	up_in_mutant	0.331011554600392	0.0003100706270713	weak_differential	25	475000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15412_A1	loop_15412	1	chr6	104025000	104050000	Poised_Enhancer	60360	Lost	down_in_mutant	-0.345097384687407	0.000141763506787	weak_differential	25	275000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15426_A1	loop_15426	1	chr6	17350000	17375000	Polycomb	43664	Gained	up_in_mutant	0.321634070323072	0.0007484885687323	weak_differential	25	225000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_15452_A1	loop_15452	1	chr6	105925000	105950000	Poised_Enhancer	247339	Lost	down_in_mutant	-0.311059096421398	0.0004343327079645	weak_differential	25	5e+05	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15459_A1	loop_15459	1	chr6	60550000	60575000	CTCF_Site	146292	Lost	down_in_mutant	-0.391372107228857	0.0002831295293004	weak_differential	25	375000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_15469_A1	loop_15469	1	chr6	18900000	18925000	Poised_Enhancer	33681	Lost	down_in_mutant	-0.332485786987511	0.0033793984986971	weak_differential	25	650000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15505_A1	loop_15505	1	chr6	19925000	19950000	Active_Enhancer	369657	Lost	down_in_mutant	-0.325603680779476	0.001990107562797	weak_differential	25	1275000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_15524_A1	loop_15524	1	chr6	52250000	52275000	Repressed_Promoter	0	Gained	up_in_mutant	0.339303627295983	0.0007242304309119	weak_differential	25	450000	Active_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15525_A1	loop_15525	1	chr6	49200000	49225000	Repressed_Promoter	0	Lost	down_in_mutant	-0.6421898607053	9.20385054741769e-05	moderate_differential	25	1950000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15538_A1	loop_15538	1	chr6	20075000	20100000	Poised_Enhancer	519657	Lost	down_in_mutant	-0.328405182605692	0.0026729390723695	weak_differential	25	1125000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15577_A1	loop_15577	1	chr6	43375000	43400000	Poised_Enhancer	65445	Lost	down_in_mutant	-0.449012259375589	0.0003557328607684	weak_differential	25	1650000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15581_A1	loop_15581	1	chr6	35375000	35400000	Poised_Enhancer	44153	Gained	up_in_mutant	0.371638117900824	0.0004144440333037	weak_differential	25	1e+06	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15599_A1	loop_15599	1	chr6	45050000	45075000	Active_Promoter	0	Lost	down_in_mutant	-0.38635253715479	0.0005092808940707	weak_differential	25	1900000	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_15615_A1	loop_15615	1	chr6	35375000	35400000	Poised_Enhancer	44153	Gained	up_in_mutant	0.342350373900282	0.0007042085800119	weak_differential	25	850000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15634_A1	loop_15634	1	chr6	35375000	35400000	Poised_Enhancer	44153	Gained	up_in_mutant	0.41733910888756	0.0001122644813219	weak_differential	25	625000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15649_A1	loop_15649	1	chr6	122650000	122675000	Poised_Enhancer	23589	Lost	down_in_mutant	-0.404476686439515	0.001610419592001	weak_differential	25	1600000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15653_A1	loop_15653	1	chr6	67150000	67175000	Poised_Enhancer	63175	Lost	down_in_mutant	-0.37981255115793	0.0028256581235514	weak_differential	25	650000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15657_A1	loop_15657	1	chr6	66950000	66975000	Polycomb	53602	Lost	down_in_mutant	-0.527158822803585	0.0003024345012259	moderate_differential	25	850000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_15717_A1	loop_15717	1	chr7	144200000	144225000	Poised_Enhancer	190745	Gained	up_in_mutant	0.350375209254974	0.0004518536172218	weak_differential	25	225000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15772_A1	loop_15772	1	chr7	144775000	144800000	Poised_Enhancer	23025	Gained	up_in_mutant	0.328780868596009	0.0016140558077295	weak_differential	25	1e+05	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15843_A1	loop_15843	1	chr7	129650000	129675000	Polycomb	58136	Gained	up_in_mutant	0.457957353532538	0.0009074972146542	weak_differential	25	6e+05	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_15868_A1	loop_15868	1	chr7	118300000	118325000	Poised_Enhancer	56134	Gained	up_in_mutant	0.307464658200641	0.0008173847587289	weak_differential	25	125000	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15922_A1	loop_15922	1	chr7	24800000	24825000	CTCF_Site	0	Lost	down_in_mutant	-0.302264847422277	0.0032953621772295	weak_differential	25	150000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15937_A1	loop_15937	1	chr7	102675000	102700000	CTCF_Site	0	Gained	up_in_mutant	0.450429920413508	0.0001308357457065	weak_differential	25	225000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_15970_A1	loop_15970	1	chr7	133850000	133875000	Polycomb	67273	Gained	up_in_mutant	0.442057883605641	0.000162808158365	weak_differential	25	475000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_15992_A1	loop_15992	1	chr7	133850000	133875000	Polycomb	67273	Gained	up_in_mutant	0.378658219810154	0.0023796297078981	weak_differential	25	350000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16013_A1	loop_16013	1	chr7	74025000	74050000	Polycomb	11309	Gained	up_in_mutant	0.326727801668916	0.0037986087085376	weak_differential	25	3e+05	Polycomb-Poised_Enhancer	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16016_A1	loop_16016	1	chr7	121250000	121275000	CTCF_Site	116858	Gained	up_in_mutant	0.344219137007708	0.0031505583460589	weak_differential	25	375000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16060_A1	loop_16060	1	chr7	136475000	136500000	Polycomb	125584	Gained	up_in_mutant	0.90945587138535	9.86272837525858e-06	moderate_differential	25	825000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16063_A1	loop_16063	1	chr7	64150000	64175000	CTCF_Site	0	Lost	down_in_mutant	-0.306989270547844	0.0122434808428723	weak_differential	25	575000	Active_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16090_A1	loop_16090	1	chr7	95475000	95500000	CTCF_Site	671245	Gained	up_in_mutant	0.486181026725038	0.0004062870215233	weak_differential	25	1425000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16092_A1	loop_16092	1	chr7	54825000	54850000	Repressed_Promoter	0	Gained	up_in_mutant	0.332027792446016	0.0161456211452485	weak_differential	25	875000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16103_A1	loop_16103	1	chr7	143425000	143450000	Polycomb	11049	Lost	down_in_mutant	-0.601033002090537	0.0004876843261904	moderate_differential	25	825000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16104_A1	loop_16104	1	chr7	75900000	75925000	Poised_Enhancer	51689	Gained	up_in_mutant	0.398693818693327	0.0052997283920452	weak_differential	25	1025000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16105_A1	loop_16105	1	chr7	69475000	69500000	Repressed_Promoter	0	Gained	up_in_mutant	0.428204881048744	0.0051312552486174	weak_differential	25	850000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16121_A1	loop_16121	1	chr7	17075000	17100000	CTCF_Site	959	Lost	down_in_mutant	-0.322860465508609	0.0245112043822685	weak_differential	25	1600000	Other-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_16122_A1	loop_16122	1	chr7	91450000	91475000	CTCF_Site	644510	Lost	down_in_mutant	-0.303392304937374	0.0227728885331703	weak_differential	25	1075000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16124_A1	loop_16124	1	chr7	135825000	135850000	Polycomb	108638	Gained	up_in_mutant	0.438983586723074	0.0034860017579473	weak_differential	25	1475000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16134_A1	loop_16134	1	chr7	128725000	128750000	CTCF_Site	0	Gained	up_in_mutant	0.415466454752299	0.00260188872332	weak_differential	25	1775000	Other-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16135_A1	loop_16135	1	chr7	60725000	60750000	CTCF_Site	584780	Lost	down_in_mutant	-0.522282720562657	0.0013219038940747	moderate_differential	25	1650000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16137_A1	loop_16137	1	chr7	57500000	57525000	Repressed_Promoter	0	Lost	down_in_mutant	-0.322420460710351	0.0095384410119206	weak_differential	25	1575000	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16141_A1	loop_16141	1	chr7	134325000	134350000	Polycomb	92853	Lost	down_in_mutant	-0.824200362858701	0.0022166926976397	moderate_differential	25	9100000	Polycomb-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16145_A1	loop_16145	1	chr7	67925000	67950000	Polycomb	2826	Lost	down_in_mutant	-0.405907589083123	0.0241065806547433	weak_differential	25	2425000	Repressed_Promoter-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16394_A1	loop_16394	1	chr10	121675000	121700000	Poised_Enhancer	33411	Gained	up_in_mutant	0.334697608315768	0.0001126055228043	weak_differential	25	375000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16428_A1	loop_16428	1	chr10	118575000	118600000	Poised_Enhancer	18474	Gained	up_in_mutant	0.319422903052932	0.0005176611280326	weak_differential	25	5e+05	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16451_A1	loop_16451	1	chr10	56350000	56375000	Polycomb	2329	Gained	up_in_mutant	0.477999024470088	0.0001935370444238	weak_differential	25	950000	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16455_A1	loop_16455	1	chr10	17125000	17150000	Active_Enhancer	29192	Lost	down_in_mutant	-0.330367802458661	0.0002659649877716	weak_differential	25	575000	Active_Promoter-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_16479_A1	loop_16479	1	chr10	15300000	15325000	Active_Enhancer	466776	Lost	down_in_mutant	-0.602087166316014	5.9846921149292e-05	moderate_differential	25	1675000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	TRUE	FALSE
loop_16489_A1	loop_16489	1	chr10	108725000	108750000	Active_Enhancer	24839	Gained	up_in_mutant	0.362533227399026	0.0002180743660542	weak_differential	25	750000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_16511_A1	loop_16511	1	chr10	81500000	81525000	Repressed_Promoter	0	Lost	down_in_mutant	-0.369654261258687	0.0017472943431299	weak_differential	25	650000	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16577_A1	loop_16577	1	chr10	11825000	11850000	Poised_Enhancer	481595	Gained	up_in_mutant	0.381283509487173	0.0013710826767742	weak_differential	25	775000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16641_A1	loop_16641	1	chr8	14350000	14375000	Polycomb	254134	Gained	up_in_mutant	0.341766777807013	0.0005652245030257	weak_differential	25	475000	Polycomb-Polycomb	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16653_A1	loop_16653	1	chr8	15475000	15500000	CTCF_Site	417346	Gained	up_in_mutant	0.305679033013639	0.0014138884976865	weak_differential	25	250000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16670_A1	loop_16670	1	chr8	89850000	89875000	CTCF_Site	473342	Gained	up_in_mutant	0.440856715407876	0.0003656151699813	weak_differential	25	925000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16678_A1	loop_16678	1	chr8	17375000	17400000	Poised_Enhancer	135585	Lost	down_in_mutant	-0.613013101296486	0.0001849295700813	moderate_differential	25	1175000	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16685_A1	loop_16685	1	chr8	77400000	77425000	Poised_Enhancer	92055	Lost	down_in_mutant	-0.358432363001535	0.0131509359112793	weak_differential	25	6e+05	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16772_A1	loop_16772	1	chr14	63250000	63275000	Repressed_Promoter	0	Lost	down_in_mutant	-0.933476476759259	0.0073844857055985	moderate_differential	25	41200000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16827_A1	loop_16827	1	chr9	94375000	94400000	Active_Enhancer	138080	Lost	down_in_mutant	-0.54567104477985	0.0002908472456139	moderate_differential	25	325000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_16851_A1	loop_16851	1	chr9	41475000	41500000	Polycomb	31424	Gained	up_in_mutant	0.36608490541817	0.0007484885687323	weak_differential	25	8e+05	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_16855_A1	loop_16855	1	chr9	76250000	76275000	Other	36342	Gained	up_in_mutant	0.69846079005087	5.12963600116026e-05	moderate_differential	25	4e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16862_A1	loop_16862	1	chr9	74850000	74875000	Repressed_Promoter	0	Lost	down_in_mutant	-0.764695540079103	0.0031595960308496	moderate_differential	25	12875000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_16898_A1	loop_16898	1	chr11	52750000	52775000	Repressed_Promoter	0	Gained	up_in_mutant	0.356058151486337	7.47899478471192e-05	weak_differential	25	375000	Repressed_Promoter-Other	FALSE	TRUE	TRUE	TRUE	TRUE
loop_16912_A1	loop_16912	1	chr11	85850000	85875000	CTCF_Site	11421	Gained	up_in_mutant	0.313236040701565	0.0007026440024327	weak_differential	25	3e+05	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16935_A1	loop_16935	1	chr11	34125000	34150000	Poised_Enhancer	26445	Gained	up_in_mutant	0.307478834714323	0.0016320900753162	weak_differential	25	675000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16936_A1	loop_16936	1	chr11	34825000	34850000	CTCF_Site	0	Lost	down_in_mutant	-0.582502556085956	2.45354411528528e-05	moderate_differential	25	1175000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16952_A1	loop_16952	1	chr11	36025000	36050000	Poised_Enhancer	44472	Lost	down_in_mutant	-0.344964140355771	0.0041445953322108	weak_differential	25	4550000	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_16955_A1	loop_16955	1	chr11	46850000	46875000	CTCF_Site	39199	Gained	up_in_mutant	0.507490007635406	0.0009043209894057	moderate_differential	25	1900000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16999_A1	loop_16999	1	chr13	104500000	104525000	Poised_Enhancer	212164	Lost	down_in_mutant	-0.309811170641274	0.0007240656519902	weak_differential	25	275000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17014_A1	loop_17014	1	chr13	9875000	9900000	CTCF_Site	109669	Gained	up_in_mutant	0.764543265979443	1.27408000444312e-05	moderate_differential	25	450000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17015_A1	loop_17015	1	chr13	84775000	84800000	Poised_Enhancer	389407	Lost	down_in_mutant	-0.398732159621366	0.0002984841847031	weak_differential	25	375000	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17033_A1	loop_17033	1	chr13	94850000	94875000	Repressed_Promoter	601	Lost	down_in_mutant	-0.406452281368844	0.0104115964971397	weak_differential	25	3500000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_17034_A1	loop_17034	1	chr13	80875000	80900000	Active_Promoter	0	Lost	down_in_mutant	-0.318437063572701	0.0248606428029422	weak_differential	25	4400000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_17041_A1	loop_17041	1	chr13	2.2e+07	22025000	Repressed_Promoter	0	Lost	down_in_mutant	-0.908837786569824	0.0224676002514379	moderate_differential	25	26650000	Repressed_Promoter-Repressed_Promoter	FALSE	TRUE	TRUE	FALSE	FALSE
loop_17042_A1	loop_17042	1	chr13	40700000	40725000	Polycomb	2807	Lost	down_in_mutant	-0.916649955450003	0.0050227459632773	moderate_differential	25	7950000	Repressed_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE
loop_17078_A1	loop_17078	1	chr12	90425000	90450000	Active_Enhancer	288437	Lost	down_in_mutant	-0.444584750535899	0.0001912449142094	weak_differential	25	875000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_17082_A1	loop_17082	1	chr12	38325000	38350000	Poised_Enhancer	264520	Lost	down_in_mutant	-0.361100265806472	0.0005277549790383	weak_differential	25	7e+05	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17087_A1	loop_17087	1	chr12	38125000	38150000	Poised_Enhancer	307273	Lost	down_in_mutant	-0.439299974659735	0.0005040526531367	weak_differential	25	925000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17092_A1	loop_17092	1	chr12	38575000	38600000	Active_Enhancer	14520	Lost	down_in_mutant	-0.390513042053674	0.001178823468051	weak_differential	25	450000	Active_Enhancer-Active_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_17094_A1	loop_17094	1	chr12	100150000	100175000	CTCF_Site	0	Lost	down_in_mutant	-0.328608017752515	0.0031114027384096	weak_differential	25	675000	Poised_Enhancer-Other	TRUE	FALSE	TRUE	FALSE	FALSE
loop_17098_A1	loop_17098	1	chr12	100175000	100200000	Active_Promoter	0	Lost	down_in_mutant	-0.373322704154028	0.0018776437102891	weak_differential	25	525000	Active_Promoter-Active_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE
loop_17100_A1	loop_17100	1	chr12	36700000	36725000	CTCF_Site	91204	Lost	down_in_mutant	-0.303710413962895	0.0067498499921846	weak_differential	25	750000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17105_A1	loop_17105	1	chr12	38125000	38150000	Poised_Enhancer	307273	Lost	down_in_mutant	-0.443697088464915	0.0071385416651455	weak_differential	25	1175000	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17117_A1	loop_17117	1	chr12	89475000	89500000	CTCF_Site	752123	Lost	down_in_mutant	-0.331150377874293	0.0027872632059446	weak_differential	25	2300000	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17121_A1	loop_17121	1	chr12	91875000	91900000	CTCF_Site	25842	Lost	down_in_mutant	-0.398962379528533	0.0022424482461821	weak_differential	25	6300000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17126_A1	loop_17126	1	chr12	67425000	67450000	CTCF_Site	202450	Gained	up_in_mutant	0.31505894002663	0.0082651784200938	weak_differential	25	1425000	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17166_A1	loop_17166	1	chr15	26600000	26625000	Polycomb	270579	Gained	up_in_mutant	0.476540647645221	0.000106264776632	weak_differential	25	575000	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE
loop_17192_A1	loop_17192	1	chr15	52500000	52525000	CTCF_Site	187407	Gained	up_in_mutant	0.340313357602642	0.0032335130740937	weak_differential	25	1175000	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17251_A1	loop_17251	1	chr16	33300000	33325000	CTCF_Site	48557	Lost	down_in_mutant	-0.331002547845429	0.0030682961222742	weak_differential	25	8e+05	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17254_A1	loop_17254	1	chr16	6775000	6800000	Active_Enhancer	799414	Gained	up_in_mutant	0.376004743597071	0.0026994173455664	weak_differential	25	1550000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
loop_17261_A1	loop_17261	1	chr16	25950000	25975000	Polycomb	130783	Lost	down_in_mutant	-0.403815762604437	0.0030022975365475	weak_differential	25	1500000	Polycomb-Other	FALSE	TRUE	TRUE	FALSE	FALSE
loop_17308_A1	loop_17308	1	chr17	3550000	3575000	CTCF_Site	0	Lost	down_in_mutant	-0.317496051878387	0.0071974251796117	weak_differential	25	1425000	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17309_A1	loop_17309	1	chr17	15050000	15075000	Poised_Enhancer	8462	Lost	down_in_mutant	-0.602401368203532	0.0154295249621794	moderate_differential	25	650000	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE
loop_17312_A1	loop_17312	1	chr17	40975000	4.1e+07	Other	39952	Lost	down_in_mutant	-0.544258436928257	0.0001388477754494	moderate_differential	25	1800000	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17347_A1	loop_17347	1	chr1	51650000	51675000	Active_Enhancer	53281	Lost	down_in_mutant	-0.301078263588633	0.0014486421201791	weak_differential	25	275000	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	FALSE
