gene_name	gene_id	chr	start	end	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	mch_diff_pct	log10_gene_length	mch_category	mecp2_fold	mecp2_fdr	mecp2_min_fdr	mecp2_n_peaks	mecp2_n_sig	mecp2_has_sig	has_mecp2	mecp2_sig	mecp2_direction
Cenpa	ENSMUSG00000029177.9	chr5	30666776	30674830	8054	0.0181203457270266	0.0174395884659714	-0.000680757261055234	-0.216289527493391	0.368882603917087	FALSE	FALSE	FALSE	-0.0680757261055234	3.90601162527141	Not Significant	0.00125656012252014	0.996345417985177	0.846254595901659	2	0	FALSE	TRUE	FALSE	Unchanged
Rtf2	ENSMUSG00000027502.11	chr2	172440555	172469908	29353	0.0140238988329257	0.0142510664958675	0.000227167662941818	-0.125599727732967	0.368965842491351	FALSE	FALSE	FALSE	0.0227167662941818	4.46765249457387	Not Significant	0.0475053724991647	0.814597230341945	0.417894691629492	6	0	FALSE	TRUE	FALSE	Unchanged
Gm16286	ENSMUSG00000024571.15	chr18	80206764	80212741	5977	0.0119942449597705	0.0123411658498977	0.000346920890127285	-0.322045686670429	0.368965842491351	FALSE	FALSE	FALSE	0.0346920890127285	3.77648325583368	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Dnajb11	ENSMUSG00000004460.17	chr16	22857844	22879634	21790	0.0135503952117807	0.0135041628550961	-4.62323566845172e-05	-0.150548456793695	0.368965842491351	FALSE	FALSE	FALSE	-0.00462323566845172	4.33825723024626	Not Significant	-0.0163840482687974	0.950163905393589	0.662135209901493	2	0	FALSE	TRUE	FALSE	Unchanged
Pate10	ENSMUSG00000091174.1	chr9	35741048	35742252	1204	0.0107615602936885	0.00953736935590841	-0.00122419093778012	-1.13246821818446	0.368965842491351	FALSE	FALSE	FALSE	-0.122419093778012	3.08062648692181	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Cstl1	ENSMUSG00000055177.15	chr2	148750357	148755433	5076	0.0193194642401108	0.017829507909569	-0.00148995633054182	-0.275553668899804	0.369082669381537	FALSE	FALSE	FALSE	-0.148995633054182	3.70552161342267	Not Significant	-0.0647285447596875	0.74684323249426	0.00134967661173557	4	1	TRUE	TRUE	FALSE	Unchanged
Alas2	ENSMUSG00000025270.13	chrX	150547374	150570638	23264	0.0127067179430569	0.0136489614417468	0.000942243498689904	-0.197625913293422	0.369085513177088	FALSE	FALSE	FALSE	0.0942243498689904	4.36668438917894	Not Significant	0.0447478003944317	1	1	2	0	FALSE	TRUE	FALSE	Unchanged
Ccrl2	ENSMUSG00000043953.12	chr9	111054485	111057519	3034	0.0144043630688896	0.0130315276033204	-0.00137283546556919	-0.441679776150124	0.369089224058101	FALSE	FALSE	FALSE	-0.137283546556919	3.48201557645071	Not Significant	-0.0939136492066871	0.667213802562762	0.667213802562762	4	0	FALSE	TRUE	FALSE	Unchanged
Vmn2r98	ENSMUSG00000096717.2	chr17	19053459	19082411	28952	0.0100581975030716	0.0113318694701983	0.00127367196712665	-0.163425542891604	0.369147935407471	FALSE	FALSE	FALSE	0.127367196712665	4.46167857010014	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Esp15	ENSMUSG00000095104.2	chr17	39640953	39645666	4713	0.0126984811996021	0.0115170467279749	-0.00118143447162719	-0.443910282863359	0.369192751320008	FALSE	FALSE	FALSE	-0.118143447162719	3.67329743975964	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Neurod1	ENSMUSG00000034701.9	chr2	79452520	79456751	4231	0.0107666052747831	0.0110494767566788	0.000282871481895649	-0.487626554182519	0.369304533985745	FALSE	FALSE	FALSE	0.0282871481895649	3.62644302533129	Not Significant	0.0111278664437702	0.960151308608433	0.202791440451103	2	0	FALSE	TRUE	FALSE	Unchanged
4931417E11Rik	ENSMUSG00000056197.6	chr6	73468572	73469667	1095	0.0158418017283618	0.0131324773816096	-0.00270932434675223	-0.63708895124525	0.369552881425516	FALSE	FALSE	FALSE	-0.270932434675223	3.03941411917614	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Pcsk1	ENSMUSG00000021587.5	chr13	75089825	75134861	45036	0.0134191702167193	0.0141986899992502	0.00077951978253093	-0.120451070560334	0.36973985952976	FALSE	FALSE	FALSE	0.077951978253093	4.65355981046071	Not Significant	0.0285762931338047	0.89794257841092	0.89794257841092	4	0	FALSE	TRUE	FALSE	Unchanged
Fbxo25	ENSMUSG00000038365.8	chr8	13907802	13940522	32720	0.0145493175302441	0.0152821161772737	0.000732798647029636	-0.119750936513554	0.369859697853772	FALSE	FALSE	FALSE	0.0732798647029636	4.51481329499929	Not Significant	-0.0235762053251844	0.89816118739385	0.0510781195332692	10	0	FALSE	TRUE	FALSE	Unchanged
Olfr1192-ps1	ENSMUSG00000111590.2	chr2	88648508	88659772	11264	0.0104746005737832	0.0113476448823937	0.000873044308610483	-0.286585028544259	0.369859697853772	FALSE	FALSE	FALSE	0.0873044308610483	4.05169264179804	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Ms4a4b	ENSMUSG00000056290.16	chr19	11443552	11467055	23503	0.0125030036813369	0.0122229121949223	-0.000280091486414591	-0.166880798417108	0.369859697853772	FALSE	FALSE	FALSE	-0.0280091486414591	4.37112330058195	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Lama2	ENSMUSG00000019899.17	chr10	26980035	27619758	639723	0.0172445750447936	0.0189500763584934	0.00170550131369985	-0.0361534128525264	0.36993088175001	FALSE	FALSE	FALSE	0.170550131369985	5.80599196521423	Not Significant	-0.0652173747876567	0.745806135622368	0.00693431752004935	19	2	TRUE	TRUE	FALSE	Unchanged
Pifo	ENSMUSG00000010136.14	chr3	105996956	106014646	17690	0.0172656719058818	0.0179686025603219	0.000702930654440187	-0.159461073318513	0.3700251829918	FALSE	FALSE	FALSE	0.0702930654440187	4.24772783290972	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Rxrb	ENSMUSG00000039656.17	chr17	34031811	34038399	6588	0.0158390060801829	0.0212424440319955	0.00540343795181262	0.26406768173282	0.370082524823865	FALSE	FALSE	FALSE	0.540343795181262	3.81875359049772	Not Significant	0.0086550429555073	1	0.940652206691225	2	0	FALSE	TRUE	FALSE	Unchanged
Rpap3	ENSMUSG00000022466.6	chr15	97675096	97705825	30729	0.0133071374179214	0.0144742608826318	0.0011671234647104	-0.13783000271878	0.370105515146437	FALSE	FALSE	FALSE	0.11671234647104	4.48754842743671	Not Significant	-0.0128620883292166	0.965186899125886	0.32318582993058	19	0	FALSE	TRUE	FALSE	Unchanged
Esf1	ENSMUSG00000045624.15	chr2	140119882	140170564	50682	0.0121004701560225	0.0133302593195212	0.00122978916349875	-0.123370176104064	0.370149630612821	FALSE	FALSE	FALSE	0.122978916349875	4.70485374456629	Not Significant	-0.0111101637268846	0.958376357872916	0.958376357872916	1	0	FALSE	TRUE	FALSE	Unchanged
Npy	ENSMUSG00000029819.6	chr6	49822709	49829507	6798	0.017323166410203	0.0158338139480845	-0.00148935246211846	-0.256256086559007	0.370149630612821	FALSE	FALSE	FALSE	-0.148935246211846	3.83238116024704	Not Significant	-0.0104973138573772	0.967027260058524	0.267776527282631	27	0	FALSE	TRUE	FALSE	Unchanged
I0C0044D17Rik	ENSMUSG00000073794.3	chr4	98818474	98823840	5366	0.0228882765262955	0.0217403973322857	-0.00114787919400976	-0.251198811721816	0.370149630612821	FALSE	FALSE	FALSE	-0.114787919400976	3.72965066833592	Not Significant	0.0207195911618758	1	0.815848484920504	6	0	FALSE	TRUE	FALSE	Unchanged
1700018F24Rik	ENSMUSG00000029620.4	chr5	145042989	145045681	2692	0.0176991144777208	0.0128823314885232	-0.00481678298919757	-0.563629123524056	0.370149630612821	FALSE	FALSE	FALSE	-0.481678298919757	3.43007505555194	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Scgb2b19	ENSMUSG00000096467.2	chr7	33278369	33280338	1969	0.00686687430493207	0.0105441471774966	0.00367727287256449	0.902537505534449	0.370149630612821	FALSE	FALSE	FALSE	0.367727287256449	3.29424571613812	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Teddm3	ENSMUSG00000090356.2	chr16	21152654	21154000	1346	0.0161947638473872	0.0215404284225044	0.00534566457511718	0.713622570770396	0.370149630612821	FALSE	FALSE	FALSE	0.534566457511718	3.12904505988796	Not Significant	0.0591958012235426	1	0.218793465243329	6	0	FALSE	TRUE	FALSE	Unchanged
Camta2	ENSMUSG00000040712.16	chr11	70669462	70688105	18643	0.0169410731987237	0.0174008437985589	0.000459770599835218	-0.182386416405617	0.370366537368641	FALSE	FALSE	FALSE	0.0459770599835218	4.27051579957436	Not Significant	-0.00910545057468388	0.969671763051711	0.592331081432163	4	0	FALSE	TRUE	FALSE	Unchanged
Olfr1305	ENSMUSG00000074955.3	chr2	111867656	111877149	9493	0.0126549836917544	0.0143484917817357	0.00169350808998136	-0.254029787026686	0.370366537368641	FALSE	FALSE	FALSE	0.169350808998136	3.97740348087343	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Cacfd1	ENSMUSG00000015488.14	chr2	27009925	27021089	11164	0.0158192030568262	0.0156452259356725	-0.000173977121153662	-0.195248298153965	0.370366537368641	FALSE	FALSE	FALSE	-0.0173977121153662	4.04781982781659	Not Significant	-0.0701144923390102	0.727250675135874	0.58921432974939	3	0	FALSE	TRUE	FALSE	Unchanged
Senp8	ENSMUSG00000051705.13	chr9	59734258	59750710	16452	0.0185842631616147	0.0187121984510039	0.000127935289389255	-0.164654167056683	0.370448971800787	FALSE	FALSE	FALSE	0.0127935289389255	4.21621870083714	Not Significant	-0.0687295131726448	1	1	1	0	FALSE	TRUE	FALSE	Unchanged
Arhgef10	ENSMUSG00000071176.10	chr8	14911662	15001085	89423	0.0283843705401633	0.0314942888328591	0.00310991829269581	0.052271423141232	0.370582836178515	FALSE	FALSE	FALSE	0.310991829269581	4.95144923566834	Not Significant	0.00687608752820647	0.978882938911179	0.0702903983360181	27	0	FALSE	TRUE	FALSE	Unchanged
Prss43	ENSMUSG00000058398.6	chr9	110826689	110831839	5150	0.018457115970629	0.0223527763820702	0.00389566041144119	0.271557544677443	0.370582836178515	FALSE	FALSE	FALSE	0.389566041144119	3.71180722904119	Not Significant	-0.0109759927850671	0.967320597586041	0.967320597586041	1	0	FALSE	TRUE	FALSE	Unchanged
Tcstv1	ENSMUSG00000096284.2	chr13	119893387	119894785	1398	0.0191210169610888	0.0129131297850539	-0.00620788717603499	-0.622507938048273	0.370582836178515	FALSE	FALSE	FALSE	-0.620788717603499	3.14550717140966	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Spcs3	ENSMUSG00000054408.9	chr8	54520432	54529998	9566	0.0137124689281558	0.0143461846014721	0.000633715673316253	-0.242690768163786	0.370582836178515	FALSE	FALSE	FALSE	0.0633715673316253	3.98073037653595	Not Significant	-0.0191720106336062	0.924806107782833	0.924806107782833	1	0	FALSE	TRUE	FALSE	Unchanged
Manbal	ENSMUSG00000063019.5	chr2	157367593	157396763	29170	0.0153924816037931	0.0156539899348132	0.00026150833102011	-0.130063477862185	0.370600738162206	FALSE	FALSE	FALSE	0.026150833102011	4.46493642912173	Not Significant	-0.0191315843128233	0.957949154107896	0.906636043007349	5	0	FALSE	TRUE	FALSE	Unchanged
Gfra2	ENSMUSG00000022103.10	chr14	70890119	70979838	89719	0.0418806635010535	0.0443396332221203	0.00245896972106681	0.0449535284631822	0.370612711505469	FALSE	FALSE	FALSE	0.245896972106681	4.95288442433021	Not Significant	0.14592817808279	0.483835202337552	1.64319990470816e-05	52	3	TRUE	TRUE	FALSE	Unchanged
Zfp81	ENSMUSG00000003929.11	chr17	33329341	33358878	29537	0.0123845080365657	0.0133758492790607	0.000991341242495038	-0.155453470086723	0.370647004784407	FALSE	FALSE	FALSE	0.0991341242495038	4.47036638300001	Not Significant	-0.0589401996191893	0.777563317006589	0.777563317006589	1	0	FALSE	TRUE	FALSE	Unchanged
Nrm	ENSMUSG00000059791.14	chr17	35861317	35865402	4085	0.0265511310667141	0.0207209885437012	-0.00583014252301288	-0.299692842320915	0.37104179766956	FALSE	FALSE	FALSE	-0.583014252301288	3.61119206086843	Not Significant	-0.0288823121548459	0.87688842821587	0.87688842821587	1	0	FALSE	TRUE	FALSE	Unchanged
Uts2b	ENSMUSG00000056423.7	chr16	27353321	27370239	16918	0.0133535510164965	0.0133141656208157	-3.93853956807029e-05	-0.220605512204943	0.37104179766956	FALSE	FALSE	FALSE	-0.00393853956807029	4.22834902062364	Not Significant	0.00225752813618342	1	1	1	0	FALSE	TRUE	FALSE	Unchanged
Fam91a1	ENSMUSG00000037119.4	chr15	58415467	58457740	42273	0.0114842055370106	0.0137495667281783	0.00226536119116768	0.115806924991373	0.37104179766956	FALSE	FALSE	FALSE	0.226536119116768	4.62606306962257	Not Significant	-0.00396526994974444	1	0.142376423939863	5	0	FALSE	TRUE	FALSE	Unchanged
Dbp	ENSMUSG00000059824.12	chr7	45705087	45710203	5116	0.0161012542858216	0.0154716125365441	-0.000629641749277442	-0.325715213834958	0.37104179766956	FALSE	FALSE	FALSE	-0.0629641749277442	3.70893053580662	Not Significant	-0.141385250440612	0.477474337356356	0.477474337356356	1	0	FALSE	TRUE	FALSE	Unchanged
Fignl1	ENSMUSG00000035455.12	chr11	11787430	11808962	21532	0.0151859396477769	0.0144504161625433	-0.000735523485233588	-0.151784718128338	0.371627855449417	FALSE	FALSE	FALSE	-0.0735523485233588	4.33308437114365	Not Significant	-0.0187741926235164	0.921406017036604	0.195451430252107	9	0	FALSE	TRUE	FALSE	Unchanged
Cnpy2	ENSMUSG00000025381.3	chr10	128322458	128327553	5095	0.0129474963437179	0.0134248475135439	0.000477351169825984	-0.326778765305845	0.371718761187402	FALSE	FALSE	FALSE	0.0477351169825984	3.70714418834245	Not Significant	-0.0213828934267555	0.9313804233159	0.929926704241054	4	0	FALSE	TRUE	FALSE	Unchanged
Polr2l	ENSMUSG00000038489.8	chr7	141471859	141475132	3273	0.0140217999341324	0.0139885934120837	-3.32065220487766e-05	-0.41040976926574	0.371766917438426	FALSE	FALSE	FALSE	-0.00332065220487766	3.514946005308	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Try5	ENSMUSG00000036938.17	chr6	41311232	41316841	5609	0.0138383003913625	0.0113800732103732	-0.0024582271809893	-0.345422110483808	0.371775608715589	FALSE	FALSE	FALSE	-0.24582271809893	3.74888544000952	Not Significant	-0.00218076411667911	0.994987021766836	0.994987021766836	1	0	FALSE	TRUE	FALSE	Unchanged
Rpl23	ENSMUSG00000071415.6	chr11	97777526	97782437	4911	0.0133296237204976	0.014878808398835	0.00154918467833742	-0.346252911471484	0.372023218774215	FALSE	FALSE	FALSE	0.154918467833742	3.6911699341316	Not Significant	-0.0310550263679672	0.882985512744184	0.882985512744184	1	0	FALSE	TRUE	FALSE	Unchanged
Gm5724	ENSMUSG00000084927.1	chr6	141708117	141773810	65693	0.0117721680202792	0.0129264930269862	0.00115432500670702	-0.108719341575647	0.372023218774215	FALSE	FALSE	FALSE	0.115432500670702	4.81751909523198	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Trim10	ENSMUSG00000073400.6	chr17	36869573	36877833	8260	0.0165442683539449	0.0158628159731491	-0.000681452380795752	-0.239490746760993	0.37204939274283	FALSE	FALSE	FALSE	-0.0681452380795752	3.91698004732038	Not Significant	-0.0223993468317937	0.912810759005884	0.30215975933397	4	0	FALSE	TRUE	FALSE	Unchanged
Syngr3	ENSMUSG00000007021.5	chr17	24685091	24689955	4864	0.016143444456747	0.0131455232171432	-0.00299792123960371	-0.383915682956638	0.372258737557609	FALSE	FALSE	FALSE	-0.299792123960371	3.68699356626468	Not Significant	-0.103740293998402	0.65054046574819	0.65054046574819	3	0	FALSE	TRUE	FALSE	Unchanged
U2af1	ENSMUSG00000061613.13	chr17	31647080	31658892	11812	0.014457189489889	0.0142205477137891	-0.000236641776099918	-0.185017582150244	0.372380301734685	FALSE	FALSE	FALSE	-0.0236641776099918	4.07232343829304	Not Significant	-0.0333818091750125	0.8554301373692	0.8554301373692	4	0	FALSE	TRUE	FALSE	Unchanged
Onecut3	ENSMUSG00000045518.8	chr10	80494834	80517276	22442	0.0172950972768625	0.0184443046117228	0.00114920733486028	-0.163685015096522	0.372497423109884	FALSE	FALSE	FALSE	0.114920733486028	4.35106155803238	Not Significant	-0.530625085902943	0.132607687131847	0.132607687131847	8	0	FALSE	TRUE	FALSE	Unchanged
Uqcc3	ENSMUSG00000071654.6	chr19	8880013	8880923	910	0.0185423074457686	0.00916090053048009	-0.0093814069152885	-1.05544777933737	0.372512506792059	FALSE	FALSE	FALSE	-0.93814069152885	2.95904139232109	Not Significant	0.015166822229227	0.949263223120266	0.949263223120266	1	0	FALSE	TRUE	FALSE	Unchanged
H2-Oa	ENSMUSG00000024334.9	chr17	34092339	34095234	2895	0.0177456845674434	0.0129838661300505	-0.00476181843739284	-0.438463707750665	0.372512506792059	FALSE	FALSE	FALSE	-0.476181843739284	3.46164856806346	Not Significant	-0.00264006671654411	0.99369953549588	0.869492127085849	2	0	FALSE	TRUE	FALSE	Unchanged
Mycbp	ENSMUSG00000028647.13	chr4	123904831	123912269	7438	0.0128698189218996	0.0122438277406912	-0.000625991181208428	-0.315096099647502	0.372512506792059	FALSE	FALSE	FALSE	-0.0625991181208428	3.87145617402295	Not Significant	-0.0247894818781042	0.895526226660929	0.895526226660929	7	0	FALSE	TRUE	FALSE	Unchanged
Klk1b3	ENSMUSG00000066515.3	chr7	44198190	44202352	4162	0.0191218003388316	0.0159000650787382	-0.0032217352600934	-0.362016697111494	0.372782456632793	FALSE	FALSE	FALSE	-0.32217352600934	3.61930207587561	Not Significant	-0.134216367586175	0.598047923310191	0.598047923310191	1	0	FALSE	TRUE	FALSE	Unchanged
Iqsec2	ENSMUSG00000041115.16	chrX	152144267	152225236	80969	0.0148698106293664	0.0168027412485576	0.00193293061919121	-0.0898599534878388	0.372944315471823	FALSE	FALSE	FALSE	0.193293061919121	4.90831877559625	Not Significant	0.02713468553803	0.923922004169195	0.923922004169195	5	0	FALSE	TRUE	FALSE	Unchanged
Heatr4	ENSMUSG00000090843.2	chr12	83954498	83984852	30354	0.0263227731244161	0.0270556103772189	0.000732837252802779	-0.0970630042156361	0.372944585974646	FALSE	FALSE	FALSE	0.0732837252802779	4.48221592979221	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
4833439L19Rik	ENSMUSG00000025871.18	chr13	54551217	54565435	14218	0.0163261229283597	0.017874506818579	0.00154838389021926	-0.176599258859059	0.372944585974646	FALSE	FALSE	FALSE	0.154838389021926	4.15283850989222	Not Significant	0.0308642645931676	0.878141559281695	0.758815532723513	2	0	FALSE	TRUE	FALSE	Unchanged
Slc25a32	ENSMUSG00000022299.9	chr15	39091230	39112716	21486	0.0134788821276704	0.013954295856258	0.000475413728587537	-0.155523728589862	0.372944585974646	FALSE	FALSE	FALSE	0.0475413728587537	4.33215557139555	Not Significant	-0.019088414048463	0.913590215243539	0.913590215243539	1	0	FALSE	TRUE	FALSE	Unchanged
Gm49450	ENSMUSG00000116358.1	chr15	98932136	98953551	21415	0.0240794082546171	0.0245734285787193	0.000494020324102139	-0.122346247402824	0.372946257641321	FALSE	FALSE	FALSE	0.0494020324102139	4.33071807873259	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Epdr1	ENSMUSG00000002808.7	chr13	19591705	19619927	28222	0.0162522263366229	0.0186406887070971	0.00238846237047417	0.120964236222878	0.372946257641321	FALSE	FALSE	FALSE	0.238846237047417	4.45058778752556	Not Significant	-0.00978875445809767	0.967818455634166	0.792182217371727	2	0	FALSE	TRUE	FALSE	Unchanged
Atp5c1	ENSMUSG00000025781.14	chr2	10056015	10080510	24495	0.0125333700985152	0.0141205529491962	0.00158718285068097	-0.144300129510139	0.37297034887234	FALSE	FALSE	FALSE	0.158718285068097	4.38907744379235	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Nucks1	ENSMUSG00000026434.12	chr1	131910533	131936321	25788	0.0145507805626516	0.014894855663537	0.000344075100885454	-0.16730397141135	0.373060289752677	FALSE	FALSE	FALSE	0.0344075100885454	4.41141766153907	Not Significant	-0.040090849621105	0.841719247461841	0.841719247461841	1	0	FALSE	TRUE	FALSE	Unchanged
Chic2	ENSMUSG00000029229.8	chr5	74997987	75044774	46787	0.0185949838795381	0.0193164722305345	0.000721488350996388	-0.0935218611654509	0.37329445333565	FALSE	FALSE	FALSE	0.0721488350996388	4.67012519895975	Not Significant	-0.0576484194938632	1	0.87688842821587	5	0	FALSE	TRUE	FALSE	Unchanged
Hddc3	ENSMUSG00000030532.6	chr7	80343103	80350547	7444	0.0131564498102883	0.0139614615477922	0.000805011737503884	-0.302430136740148	0.37329445333565	FALSE	FALSE	FALSE	0.0805011737503884	3.87180636445873	Not Significant	0.011102874578334	0.967818455634166	0.967818455634166	1	0	FALSE	TRUE	FALSE	Unchanged
Setdb2	ENSMUSG00000071350.12	chr14	59402008	59440884	38876	0.01421318519919	0.0156169397812213	0.00140375458203126	-0.114170025118015	0.373407246617797	FALSE	FALSE	FALSE	0.140375458203126	4.58968157345345	Not Significant	-0.0406834432597591	0.873814764000151	0.873814764000151	1	0	FALSE	TRUE	FALSE	Unchanged
Rpl18	ENSMUSG00000059070.16	chr7	45715456	45720836	5380	0.0156498115978501	0.016111162604377	0.000461351006526854	-0.283359909968107	0.37347229191501	FALSE	FALSE	FALSE	0.0461351006526854	3.73078227566639	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Tgtp2	ENSMUSG00000078921.3	chr11	49057193	49064206	7013	0.0123906142004334	0.0121254153231894	-0.000265198877243928	-0.463067724800247	0.373491972588059	FALSE	FALSE	FALSE	-0.0265198877243928	3.84590383889878	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Olfr132	ENSMUSG00000067186.2	chr17	38129862	38134526	4664	0.0109548560668435	0.00992785892087864	-0.00102699714596487	-0.437579811215003	0.373491972588059	FALSE	FALSE	FALSE	-0.102699714596487	3.66875854175096	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Ankrd42	ENSMUSG00000041343.19	chr7	92581722	92637142	55420	0.0152023807199147	0.0164798853812628	0.00127750466134814	-0.102977224998506	0.373491972588059	FALSE	FALSE	FALSE	0.127750466134814	4.74366652144621	Not Significant	-0.0122274631279995	0.963770393458195	0.963770393458195	1	0	FALSE	TRUE	FALSE	Unchanged
Gsk3a	ENSMUSG00000057177.12	chr7	25228257	25237851	9594	0.012918792903467	0.0131599112383975	0.000241118334930474	-0.232131642937045	0.373491972588059	FALSE	FALSE	FALSE	0.0241118334930474	3.98199971412988	Not Significant	0.00387374490379784	0.989265957195434	0.979013355830699	2	0	FALSE	TRUE	FALSE	Unchanged
Stradb	ENSMUSG00000026027.13	chr1	58973521	58995715	22194	0.0138998775124665	0.0144528972495152	0.000553019737048721	-0.179249197246108	0.373533354647591	FALSE	FALSE	FALSE	0.0553019737048721	4.34623558169904	Not Significant	0.0437959706089007	1	0.988946114458806	2	0	FALSE	TRUE	FALSE	Unchanged
Gm29735	ENSMUSG00000109655.1	chr7	142156453	142157113	660	0.0184234242320971	0.0348044819753691	0.016381057743272	0.720077790356796	0.373705123694225	FALSE	FALSE	FALSE	1.6381057743272	2.81954393554187	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Cyp3a59	ENSMUSG00000061292.10	chr5	146079256	146113287	34031	0.0127388961972902	0.013705922776492	0.00096702657920188	-0.127664407774679	0.373924393351753	FALSE	FALSE	FALSE	0.096702657920188	4.53187471101473	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Ezh1	ENSMUSG00000006920.14	chr11	101191114	101226463	35349	0.0143133870173245	0.0148168724867755	0.000503485469450936	-0.130031299122172	0.373924393351753	FALSE	FALSE	FALSE	0.0503485469450936	4.54837713240096	Not Significant	-0.207029646578822	0.404115071744712	0.404115071744712	7	0	FALSE	TRUE	FALSE	Unchanged
Olfr113	ENSMUSG00000092292.3	chr17	37573876	37577663	3787	0.0138717541234752	0.0128585845409429	-0.00101316958253233	-0.405826385891313	0.373933712670151	FALSE	FALSE	FALSE	-0.101316958253233	3.57829530512083	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Dolpp1	ENSMUSG00000026856.14	chr2	30392253	30400529	8276	0.016303485357623	0.0146432550603752	-0.00166023029724785	-0.227737544013518	0.373933712670151	FALSE	FALSE	FALSE	-0.166023029724785	3.9178204819937	Not Significant	-0.313516507408418	0.260112380321045	0.260112380321045	2	0	FALSE	TRUE	FALSE	Unchanged
Nova1	ENSMUSG00000021047.7	chr12	46694516	46818929	124413	0.0215900533784248	0.0239581847015411	0.00236813132311632	0.0544079205944382	0.373966685339883	FALSE	FALSE	FALSE	0.236813132311632	5.09486576245517	Not Significant	-0.0283699853726986	0.907961381068697	7.96567475416773e-14	44	5	TRUE	TRUE	FALSE	Unchanged
Serpinb9g	ENSMUSG00000057726.3	chr13	33484789	33496004	11215	0.01455786416707	0.0151380399607986	0.000580175793728616	-0.30505484353876	0.374020695770897	FALSE	FALSE	FALSE	0.0580175793728616	4.04979927791899	Not Significant	-0.0441951787477218	0.856461050922306	0.856461050922306	1	0	FALSE	TRUE	FALSE	Unchanged
Wls	ENSMUSG00000028173.10	chr3	159839671	159938664	98993	0.0137376546467911	0.0152659161814801	0.00152826153468902	-0.0799135012238228	0.374093131800292	FALSE	FALSE	FALSE	0.152826153468902	4.99560448582123	Not Significant	0.00721742850129889	0.979124684902912	0.589568930732824	6	0	FALSE	TRUE	FALSE	Unchanged
Atl1	ENSMUSG00000021066.9	chr12	69892613	69966417	73804	0.0147741871156663	0.0160290533774237	0.00125486626175743	-0.0774136976833817	0.374229873440989	FALSE	FALSE	FALSE	0.125486626175743	4.86807990018146	Not Significant	0.0520574095551097	0.812821846903478	0.812821846903478	3	0	FALSE	TRUE	FALSE	Unchanged
Olfr389	ENSMUSG00000070383.5	chr11	73774848	73780713	5865	0.0108545557690071	0.00987435554475196	-0.000980200224255112	-0.42029678953637	0.374229873440989	FALSE	FALSE	FALSE	-0.0980200224255112	3.76826801645155	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Olfr365	ENSMUSG00000059429.3	chr2	37188197	37206019	17822	0.0113590455525102	0.0121954002874006	0.000836354734890467	-0.199152484711491	0.374237312947029	FALSE	FALSE	FALSE	0.0836354734890467	4.25095643933189	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Vmn1r60	ENSMUSG00000118298.1	chr7	5539345	5547317	7972	0.0118139428525038	0.0125387906215055	0.000724847769001773	-0.297392979295549	0.374543478368981	FALSE	FALSE	FALSE	0.0724847769001773	3.90156729002845	Not Significant	NA	NA	NA	NA	NA	NA	FALSE	NA	NA
Gorab	ENSMUSG00000040124.5	chr1	163384907	163403669	18762	0.0105347190740055	0.010940889247158	0.000406170173152441	-0.191980834193879	0.37465935336795	FALSE	FALSE	FALSE	0.0406170173152441	4.27327913162658	Not Significant	-0.000267809899364034	0.999308244763319	0.916616123413987	7	0	FALSE	TRUE	FALSE	Unchanged
Reg1	ENSMUSG00000059654.7	chr6	78422710	78428667	5957	0.0105650430677979	0.0119383556122168	0.00137331254441896	-0.363371514810482	0.374770520647118	FALSE	FALSE	FALSE	0.137331254441896	3.77502760009884	Not Significant	-0.0143937557923816	1	1	1	0	FALSE	TRUE	FALSE	Unchanged
