gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Mapre2	-0.120208430804672	0.264963804900325	0.264963804900325	32	0	FALSE	0	0	0.28038765316767	-0.388823595061302	-0.120792680318729	1.11644743108008	0.00846299887364075	0.00846299887364075	30	1	TRUE	1	0	1.11644743108008	-0.705365387424689	-0.2269031015188	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Max	-0.0452975277551409	0.0739583752661279	0.0739583752661279	43	0	FALSE	0	0	0.69583007631784	-0.416397709917307	-0.0212259048025335	1.94175516988633	5.59621848240315e-27	5.59621848240315e-27	37	7	TRUE	5	2	3.93881516287494	-0.849531453944098	0.397591419260985	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mb	-0.032217791933599	0.18043506664567	0.18043506664567	17	0	FALSE	0	0	0.358068193452669	-0.437751118623758	-0.0211955809876111	0.97005255794176	0.00179182887362633	0.00179182887362633	20	1	TRUE	1	0	0.97005255794176	-0.542846696671503	-0.0885815057098211	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mbnl1	-0.122198453547662	0.249692841676971	0.249692841676971	70	0	FALSE	0	0	0.152131259515121	-0.400037129736184	-0.127020750599499	-0.757444750550942	3.25403933276162e-07	3.25403933276162e-07	78	13	TRUE	4	9	2.7985328415431	-1.09744453550835	-0.254460291931461	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mbtps2	0.0436713508128421	0.637761789890839	0.637761789890839	3	0	FALSE	0	0	0.0713440999341124	-0.16362755799987	-0.0162040357509718	1.5910289182306	9.07262782384549e-06	9.07262782384549e-06	9	2	TRUE	2	0	1.83927109351457	-0.294528346302072	0.372926359470963	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mcm3	-0.0817502229647651	0.0804397944254297	0.0804397944254297	13	0	FALSE	0	0	0.623445664189242	-0.201799126164746	-0.0206620166813452	1.40139431010717	4.51236782886229e-05	4.51236782886229e-05	13	1	TRUE	1	0	1.40139431010717	-0.616732867968233	0.0329335534713854	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mcm9	-0.0791142166500318	0.239374988541567	0.239374988541567	9	0	FALSE	0	0	0.00948783530434583	-0.380131299001137	-0.143202872979842	0.904402860790206	0.0277971852659086	0.0277971852659086	9	1	TRUE	1	0	0.904402860790206	-0.382512265036323	0.126008912679514	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mctp1	-0.0856153498948138	0.0572999820244174	0.0572999820244174	66	0	FALSE	0	0	0.330932275969032	-0.698583811378046	-0.10794100905597	-0.780461384940471	9.9910208841533e-06	9.9910208841533e-06	60	5	TRUE	2	3	3.26580338220794	-0.880464618928617	-0.146147308294097	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mctp2	-0.136527349988317	0.114713518550399	0.114713518550399	108	0	FALSE	0	0	0.472121448725434	-0.597159467826217	-0.124388134937378	0.948441753432982	4.76443655650353e-22	4.76443655650353e-22	103	11	TRUE	9	2	4.02622909032197	-0.839343913416533	-0.0675726394055561	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Med4	-0.0274493333825288	0.347730930955806	0.347730930955806	14	0	FALSE	0	0	0.296698005325398	-0.32745313719495	-0.0310031776034744	1.99419386783419	5.5338821899338e-15	5.5338821899338e-15	16	2	TRUE	2	0	2.82980720972876	-0.651579983483401	0.236127914059613	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Meltf	-0.06304174343458	0.346365067657952	0.346365067657952	11	0	FALSE	0	0	0.2199601987863	-0.325018235969026	-0.0392257734281109	0.883978909105837	0.00466465227645209	0.00466465227645209	15	1	TRUE	1	0	0.883978909105837	-0.478497020793767	-0.0450588078570479	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mettl15	-0.120668646007134	0.112970819551307	0.112970819551307	76	0	FALSE	0	0	0.210216486394162	-0.5795419265127	-0.140980649880218	1.62325746717954	4.70093961178866e-16	4.70093961178866e-16	81	11	TRUE	9	2	4.10985464289342	-1.38085651916358	-0.0274915395600391	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mettl21e	-0.0204948577338738	0.227449110441629	0.227449110441629	6	0	FALSE	0	0	0.238805674250499	-0.406748390835119	-0.00700049600987068	1.96100934404433	1.68389728447974e-06	1.68389728447974e-06	8	1	TRUE	1	0	1.96100934404433	-0.528625232825106	0.141614748292905	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mex3b	-0.0373404552570564	0.116498931503099	0.116498931503099	20	0	FALSE	0	0	0.623129206186843	-0.35602930855564	-0.0332457038206737	0.913151330522805	0.00386501253367555	0.00386501253367555	18	1	TRUE	1	0	0.913151330522805	-0.531457047417364	-0.139424884908079	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mfsd4a	-0.101412734096849	0.0969375347697705	0.0969375347697705	18	0	FALSE	0	0	0.270904596146515	-0.555338208909009	-0.107738545384387	1.14156369443059	0.00215087857993697	0.00215087857993697	18	1	TRUE	1	0	1.14156369443059	-0.529451173276331	-0.0342258855191756	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mfsd6	-0.0681700121522545	0.0740782957388175	0.0740782957388175	20	0	FALSE	0	0	0.177230765292679	-0.649927448826059	-0.0983156415815927	0.481516305406463	4.27090942494241e-06	4.27090942494241e-06	21	2	TRUE	1	1	1.73086258075736	-0.767829969944434	-0.127804127529309	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mgat4a	-0.0903885813860068	0.333626128631734	0.333626128631734	24	0	FALSE	0	0	0.341639950815858	-0.32793885883323	-0.0386511074253941	0.993777851360399	0.000183579822615317	0.000183579822615317	21	3	TRUE	3	0	1.15802201250715	-0.540426063251639	0.130210677804411	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mgll	-0.0953435662204847	0.133314977300641	0.133314977300641	45	0	FALSE	0	0	0.266197687986797	-0.562056788106412	-0.0938075373567828	1.15238667023918	0.000496461314629064	0.000496461314629064	42	6	TRUE	6	0	1.31174967411372	-0.637978716264965	0.178526541218543	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mgmt	-0.119077788116693	0.0888105344226931	0.0888105344226931	75	0	FALSE	0	0	0.300196163656142	-0.564097004224295	-0.135873876434397	-0.726127368361434	0.000144491911660273	0.000144491911660273	78	4	TRUE	1	3	1.28668791948862	-0.811868212076671	-0.161754211522502	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mgst2	-0.0511849697821169	0.110894908542833	0.110894908542833	38	0	FALSE	0	0	0.503336048685899	-0.377110266515131	-0.0403502936672322	1.93616584073118	5.97983955458528e-24	5.97983955458528e-24	31	10	TRUE	10	0	3.36823253525571	-0.422119067339756	0.625254884923351	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mical2	-0.0926914322244506	0.261031477929894	0.261031477929894	52	0	FALSE	0	0	0.280555139217495	-0.382884162129166	-0.0951728922553578	1.91341223382459	4.45752531803383e-10	4.45752531803383e-10	59	3	TRUE	2	1	2.40395679890991	-0.866719066017028	-0.111196922031675	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Micu3	-0.092882842488726	0.243677157120895	0.243677157120895	11	0	FALSE	0	0	0.0361441975860825	-0.396453753550251	-0.122756459903746	1.11071379530426	1.28267993298614e-18	1.28267993298614e-18	10	2	TRUE	1	1	3.20569943426275	-0.984271843654228	-0.10238121139767	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir1195	0.0122274637595123	0.0550423706879714	0.0550423706879714	15	0	FALSE	0	0	0.658128135666107	-0.791388572052299	0.0187348230104489	1.20316412662345	3.84599438385146e-06	3.84599438385146e-06	13	3	TRUE	3	0	3.10879610718717	-0.40332585165512	0.441531567283681	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir122	-0.0471642326413594	0.312010537909139	0.312010537909139	14	0	FALSE	0	0	0.355560507711174	-0.267736721204341	-0.0190397182169817	1.15110023017949	2.33934164297721e-08	2.33934164297721e-08	19	3	TRUE	2	1	2.42079887412804	-0.819828036725058	0.114646786241747	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir124a-1hg	0.0681437671447719	0.170432055479781	0.170432055479781	25	0	FALSE	0	0	0.401059302932589	-0.54569081594847	-0.00985515653734349	0.765658954764996	0.0390023585548062	0.0390023585548062	23	1	TRUE	1	0	0.765658954764996	-0.44826361026842	0.111958727963426	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir124a-3	-0.0553510839002556	0.260342439728838	0.260342439728838	23	0	FALSE	0	0	0.3654571360807	-0.389015996725606	-0.0669546176076751	0.77439514275257	0.0251015762834665	0.0251015762834665	21	1	TRUE	1	0	0.77439514275257	-0.516394974388376	-0.036106070424806	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir128-2	-0.0702304701261599	0.0665396979727094	0.0665396979727094	49	0	FALSE	0	0	0.286456688969749	-0.607246172308167	-0.0976536925163076	-0.86001242521798	0.0272031760505806	0.0272031760505806	53	3	TRUE	1	2	0.746955527440405	-0.983123495135496	-0.237071557931984	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir129-1	-0.0583138081621822	0.18863688202675	0.18863688202675	23	0	FALSE	0	0	0.446765172231907	-0.324664856777569	-0.0657133218050984	1.21378899396266	5.81193581843739e-16	5.81193581843739e-16	29	5	TRUE	5	0	2.69330103394057	-0.502754884192759	0.346643147605254	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir133c	0.0488092476401858	0.0500503008957371	0.0500503008957371	20	0	FALSE	0	0	0.660354697061873	-0.308036325387461	0.0517370496124215	1.82523395646403	3.95504094323536e-06	3.95504094323536e-06	17	1	TRUE	1	0	1.82523395646403	-0.715385513499518	-0.135533305017192	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir145b	-0.0701935416516066	0.168268706582851	0.168268706582851	49	0	FALSE	0	0	0.51375189261436	-0.373625116646395	-0.0304381261141156	1.84967319461062	5.24542853049065e-11	5.24542853049065e-11	43	9	TRUE	8	1	2.32379016080512	-1.02027279478452	0.262227992670188	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir1936	-0.0202405902879525	0.168216128876706	0.168216128876706	9	0	FALSE	0	0	0.0924317156948894	-0.456642111179506	-0.0599891506408319	0.797110869853152	0.0146292736741928	0.0146292736741928	10	1	TRUE	1	0	0.797110869853152	-0.407040560254715	0.104970090531511	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir193b	-0.0885870304941114	0.105119823925187	0.105119823925187	15	0	FALSE	0	0	0.595404882687477	-0.305188462139256	-0.0471020445923631	1.53045657176089	9.85576210730024e-09	9.85576210730024e-09	15	2	TRUE	2	0	2.2751732281034	-0.495353276171045	0.112585986463672	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir1941	0.457350920958146	0.160415160658841	0.160415160658841	1	0	FALSE	0	0	0.457350920958146	0.457350920958146	0.457350920958146	1.98989308527097	1.21771081929497e-10	1.21771081929497e-10	2	1	TRUE	1	0	1.98989308527097	-0.122947537297336	0.933472773986817	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir204	-0.193933639315889	0.188831647183853	0.188831647183853	12	0	FALSE	0	0	0.135328787273904	-0.455849181506548	-0.186710720128559	1.7883420695403	1.6929229979549e-05	1.6929229979549e-05	10	3	TRUE	3	0	2.45087129103149	-0.210720594121793	0.499468132885829	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir218-2	-0.0260042971658491	0.0678763804289737	0.0678763804289737	39	0	FALSE	0	0	0.651518305898969	-0.421556397149797	-0.0172135685970433	0.733310994028163	0.025189862563914	0.025189862563914	38	1	TRUE	1	0	0.733310994028163	-0.612804691822212	-0.0609250343405143	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir21b	-0.0663653818168678	0.212416472656465	0.212416472656465	24	0	FALSE	0	0	0.270077853242384	-0.446907029041401	-0.0749387629559005	1.28021592593794	0.000460290558250109	0.000460290558250109	29	1	TRUE	1	0	1.28021592593794	-0.631113459254575	-0.210731998966419	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir21c	-0.104863913944264	0.0536602548697065	0.0536602548697065	83	0	FALSE	0	0	0.441236012189386	-0.672625643020262	-0.0857322056233775	1.2588381815084	0.000100961542077637	0.000100961542077637	78	4	TRUE	3	1	1.35001063813054	-0.924755821689623	-0.153369759831655	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3067	0.101976161941812	0.109652073094535	0.109652073094535	27	0	FALSE	0	0	0.534988357977704	-0.423725861101782	0.0207630715654907	1.50230900398779	3.22846762872397e-10	3.22846762872397e-10	30	3	TRUE	3	0	2.55055940947472	-0.706684124741153	0.0860713908506073	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3081	-0.104186602668032	0.231161643899943	0.231161643899943	14	0	FALSE	0	0	0.190012483565731	-0.428424951312778	-0.110323233989234	2.05213311973637	0.00325269394872626	0.00325269394872626	14	1	TRUE	1	0	2.05213311973637	-0.603027295647129	-0.0331989640296722	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3089	-0.0709693004779035	0.095044640461534	0.095044640461534	15	0	FALSE	0	0	0.0170666852004158	-0.697467666211698	-0.133897297980104	0.824136890918898	0.0078916181760476	0.0078916181760476	16	1	TRUE	1	0	0.95621776478938	-0.423177099689244	0.0252387556490564	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3095	-0.178490514161539	0.0549397289802838	0.0549397289802838	18	0	FALSE	0	0	0.120086902752749	-0.669088555323508	-0.185465451711728	2.06912337534276	1.95323736946279e-08	1.95323736946279e-08	19	1	TRUE	1	0	2.06912337534276	-0.740828944465268	-0.193414689883118	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3099	-0.155320793579069	0.0792635379858379	0.0792635379858379	14	0	FALSE	0	0	0.246343455114733	-0.583811319459304	-0.125092409275004	0.921309269178257	0.00813540894601921	0.00813540894601921	15	2	TRUE	2	0	1.02898564119281	-0.498025556241281	-0.0550166645291374	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir365-2	-0.0448094668669417	0.050345725081772	0.050345725081772	26	0	FALSE	0	0	0.718630211098775	-0.311443234740734	-0.0193929313034914	1.19168938728192	2.58653830906248e-05	2.58653830906248e-05	31	2	TRUE	2	0	1.40262608727421	-0.687866713206774	-0.0631999662559044	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir383	-0.124192609966792	0.0602235891996772	0.0602235891996772	35	0	FALSE	0	0	0.151910253025786	-0.790086193818758	-0.133531097489851	1.77786315868865	4.45622570146015e-12	4.45622570146015e-12	49	4	TRUE	3	1	2.82746943661897	-0.913801658626565	-0.233675770206252	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir3966	-0.0591882307121205	0.0826426761726902	0.0826426761726902	34	0	FALSE	0	0	0.633077684473651	-0.416748078316887	-0.0535896489812398	1.70008424680069	6.09839482009219e-08	6.09839482009219e-08	24	3	TRUE	3	0	3.03025425495054	-0.753046337951161	0.0729544367619553	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir488	-0.0410681922203983	0.0760776145186467	0.0760776145186467	16	0	FALSE	0	0	0.545719130560705	-0.365211237255201	0.0365617207203325	1.17535061576351	0.000279793983385787	0.000279793983385787	19	2	TRUE	2	0	1.26819563972912	-0.670038871856652	0.113370821665252	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir509	-0.0501868828320241	0.43254110325347	0.43254110325347	6	0	FALSE	0	0	0.0751357148502869	-0.270808282508581	-0.0579439811543722	3.16800968348215	1.57951853714913e-05	1.57951853714913e-05	5	1	TRUE	1	0	3.16800968348215	-0.846173189625497	0.187669041808485	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir5133	0.175359442506801	0.211973247126173	0.211973247126173	2	0	FALSE	0	0	0.406355795380016	-0.0556369103664133	0.175359442506801	1.88152633113763	1.24134696154794e-10	1.24134696154794e-10	4	2	TRUE	2	0	2.46329301274475	0.273287770914919	1.18088992312563	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir547	0.0430432180693082	0.926050880339434	0.926050880339434	1	0	FALSE	0	0	0.0430432180693082	0.0430432180693082	0.0430432180693082	2.53028474954157	4.26228224670328e-09	4.26228224670328e-09	1	1	TRUE	1	0	2.53028474954157	2.53028474954157	2.53028474954157	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir568	-0.110626390111055	0.251125479519501	0.251125479519501	16	0	FALSE	0	0	0.156784943212934	-0.402890756514365	-0.121238887866164	1.89740114911906	1.08899003993017e-07	1.08899003993017e-07	26	1	TRUE	1	0	1.89740114911906	-0.624975004097984	-0.082412436611417	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir5709	-0.121956502344035	0.118953935992641	0.118953935992641	14	0	FALSE	0	0	0.180900681416838	-0.615656019403778	-0.109324070056143	0.959348169884797	0.0191237708526798	0.0191237708526798	16	2	TRUE	2	0	1.10411707340463	-0.536334168040809	0.157385309893875	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir582	-0.0523510181097621	0.232621170341189	0.232621170341189	26	0	FALSE	0	0	0.369095556988695	-0.41959965113375	-0.0368372475681626	1.73953292098024	9.10876525488019e-09	9.10876525488019e-09	23	5	TRUE	5	0	2.66917987620334	-0.437710938522549	0.36766611890703	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6336	-0.107707308933497	0.153560926625493	0.153560926625493	45	0	FALSE	0	0	0.198967313108729	-0.510875917928788	-0.143777720556845	0.893251523591337	7.18498798773972e-05	7.18498798773972e-05	56	5	TRUE	4	1	1.79556149490969	-0.982694487689904	0.0190317699900814	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6361	0.015529507997373	0.649971922458437	0.649971922458437	4	0	FALSE	0	0	0.165595153240776	-0.132368933678065	0.0160713088893643	0.039401564139467	0.0307744434182363	0.0307744434182363	5	2	TRUE	1	1	0.899430289747329	-0.820627161468395	-0.0975641793623794	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6370	-0.0998345794851761	0.0510223619022152	0.0510223619022152	21	0	FALSE	0	0	0.221940342429335	-0.868500551079739	-0.141027077230805	1.85082313591687	1.36565412415039e-24	1.36565412415039e-24	87	40	TRUE	40	0	4.86265572788771	-0.659397270544446	1.03731020318328	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6376	-0.0490500347633589	0.108583973510029	0.108583973510029	13	0	FALSE	0	0	0.476065230769618	-0.520558249852883	-0.115254490092186	1.23336228228575	0.00238017044729299	0.00238017044729299	12	1	TRUE	1	0	1.23336228228575	-0.605886181420481	0.0161793359423619	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6390	-0.069882419279751	0.314893652788298	0.314893652788298	33	0	FALSE	0	0	0.297702686079986	-0.353855724492873	-0.0862983805325901	1.67610496969958	2.79469280989108e-27	2.79469280989108e-27	33	13	TRUE	13	0	3.5354128396132	-0.67604171415456	0.791092165732094	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6516	-0.135745987290405	0.423782357280967	0.423782357280967	7	0	FALSE	0	0	0.104949034447508	-0.283597013759116	-0.116652758860967	1.00754417811939	0.0132180434328507	0.0132180434328507	7	1	TRUE	1	0	1.00754417811939	-0.281559784845221	-0.0510770808526642	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6540	-0.00367939704011384	0.261071064910235	0.261071064910235	11	0	FALSE	0	0	0.239706936595623	-0.387480293560625	-0.0515815252854824	0.765800861203556	0.0386239232426432	0.0386239232426432	11	1	TRUE	1	0	0.765800861203556	-0.499933611152191	0.134615603982241	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir670	-0.0696330330088621	0.0909615554670206	0.0909615554670206	20	0	FALSE	0	0	0.247356475104035	-0.648809845367831	-0.1278567946209	1.36068444369946	0.000333910182389422	0.000333910182389422	19	1	TRUE	1	0	1.36068444369946	-0.677079840835819	-0.0629349093562937	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6903	-0.056135769444941	0.209519242653432	0.209519242653432	7	0	FALSE	0	0	0.268377034310381	-0.438300064938436	-0.100432322496793	0.839220222220803	0.0128454660586901	0.0128454660586901	6	1	TRUE	1	0	0.839220222220803	-0.699632218660524	-0.0352304548919351	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir691	-0.108594924585459	0.360775418956877	0.360775418956877	40	0	FALSE	0	0	0.297335355395106	-0.323271062368154	-0.102237838428455	-0.0798629226839955	0.000932939620308031	0.000932939620308031	34	4	TRUE	2	2	0.881502496112384	-1.45347625794136	-0.151368125706348	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir6926	0.045601546411171	0.103044613136467	0.103044613136467	2	0	FALSE	0	0	0.497166793692601	-0.405963700870259	0.045601546411171	1.74817850882742	3.96008885913326e-08	3.96008885913326e-08	2	1	TRUE	1	0	1.74817850882742	-0.132843966975587	0.807667270925917	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir7211	-0.0423678399201122	0.230911915793215	0.230911915793215	9	0	FALSE	0	0	0.353567953148813	-0.404643388938451	-0.0586256877080674	2.52685858775552	0.00112209359068068	0.00112209359068068	9	1	TRUE	1	0	2.52685858775552	-0.536085456636711	0.203533921814858	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir763	-0.0490625732818156	0.239573844046556	0.239573844046556	16	0	FALSE	0	0	0.407446595251723	-0.326480063071999	-0.0125137884734842	-0.736645124301527	0.0251220793218027	0.0251220793218027	15	3	TRUE	1	2	1.00118576895395	-0.981087534347561	0.00241757651177678	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir7655	-0.0309517777466823	0.949506065673268	0.949506065673268	1	0	FALSE	0	0	-0.0309517777466823	-0.0309517777466823	-0.0309517777466823	3.27854045654966	7.54983478618893e-19	7.54983478618893e-19	1	1	TRUE	1	0	3.27854045654966	3.27854045654966	3.27854045654966	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir7688	-0.140699611652808	0.377965170599644	0.377965170599644	7	0	FALSE	0	0	-0.0198211077743444	-0.311053405508748	-0.14831027722146	1.01032155869615	0.00583146940694184	0.00583146940694184	11	2	TRUE	2	0	1.07903296770205	-0.708653512827384	0.0764020899893536	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Mir8114	-0.0697248394107395	0.880860758729339	0.880860758729339	1	0	FALSE	0	0	-0.0697248394107395	-0.0697248394107395	-0.0697248394107395	0.793841182913268	0.0202398080259777	0.0202398080259777	3	1	TRUE	1	0	0.793841182913268	-0.0151852710256084	0.433435948836937	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
