ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	ranking	is_significant	is_neuronal	n_genes_ranked
GO:0061158	3'-UTR-mediated mRNA destabilization	17	-0.290727071734893	-0.890945467293768	0.63	1	0.934134174895653	2703	tags=24%, list=13%, signal=21%	231002/16549/19704/636931	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032968	positive regulation of transcription elongation by RNA polymerase II	50	0.247264936190357	0.890866311781342	0.638591117917305	1	0.934134174895653	5405	tags=30%, list=25%, signal=23%	108098/69790/28077/70802/70625/381379/20933/66172/67381/67279/66999/67219/52609/269344/192657	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032387	negative regulation of intracellular transport	67	0.23155056152622	0.890820259372417	0.659090909090909	1	0.934134174895653	3095	tags=16%, list=14%, signal=14%	12955/69563/16413/18769/22218/99889/78688/29810/231070/226418/16509	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0002688	regulation of leukocyte chemotaxis	123	-0.184453541910047	-0.89038003473623	0.765151515151515	1	0.934134174895653	4312	tags=24%, list=20%, signal=20%	15139/11629/13614/13075/12978/26413/23892/14068/50930/13617/63873/18600/18133/380705/20563/16189/21825/19353/20343/12772/12458/13616/12775/16176/55985/27218/58217/12768/110168/654459	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0009408	response to heat	88	0.21921564106703	0.890336206848118	0.646239554317549	1	0.934134174895653	4584	tags=23%, list=21%, signal=18%	14164/12955/67669/69253/12372/226101/64704/22218/13163/29810/60599/66255/68833/15368/68196/16175/233781/171209/20655/15939	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0015012	heparan sulfate proteoglycan biosynthetic process	31	0.26992113401624	0.890250629989845	0.614533965244866	1	0.934134174895653	7263	tags=52%, list=34%, signal=34%	70484/15450/319415/14042/233781/15476/50786/22235/23908/50787/235534/72727/93683/93840/14043/54616	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0007431	salivary gland development	40	0.255592996146958	0.890025765464775	0.643076923076923	1	0.934134174895653	3237	tags=20%, list=15%, signal=17%	20346/18028/67784/18508/16193/57764/18095/20423	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0009062	fatty acid catabolic process	109	0.215548934557078	0.889953045777802	0.675487465181059	1	0.934134174895653	3999	tags=19%, list=19%, signal=16%	67885/13167/16846/216136/19302/66253/320204/64899/15108/16922/11364/270076/66841/12801/23986/18634/171210/67460/113868/56794/52665	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0090049	regulation of cell migration involved in sprouting angiogenesis	39	-0.231786092314418	-0.889751696108773	0.672316384180791	1	0.934134174895653	6828	tags=46%, list=32%, signal=32%	15184/11350/105844/17286/23938/18128/14461/105450/19225/79221/21390/26406/21825/21907/16952/14181/14234/68792	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1901873	regulation of post-translational protein modification	279	0.192278596555492	0.889429714384434	0.762424242424242	1	0.934134174895653	5448	tags=25%, list=25%, signal=19%	66568/56150/66412/105193/12042/382551/213539/24064/241593/239364/12328/211770/64685/15353/228775/100038882/105171/21929/13163/268857/20677/12952/106052/75141/66647/11796/20439/67141/15251/101867/12389/192656/75555/209743/21353/27401/114893/208650/70611/78246/13653/20115/268709/56812/56289/11799/117198/80985/67819/106021/69216/66914/11797/209011/225896/229615/50873/18952/12568/80280/100737/93759/11793/67490/11820/19165/107995/257632/217379	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0036257	multivesicular body organization	15	0.321299133736805	0.889358232699262	0.611486486486487	1	0.934134174895653	5875	tags=27%, list=27%, signal=19%	67064/76959/68942/208092	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1903131	mononuclear cell differentiation	497	-0.155379858670905	-0.888826501590174	0.942857142857143	1	0.934134174895653	4275	tags=23%, list=20%, signal=19%	16848/21946/18782/381812/20227/100328588/67549/20850/24108/22164/15404/22095/16590/18605/20442/22324/69677/321006/16173/77727/16450/20587/20963/19264/16184/60505/217127/22417/13866/12482/317757/14460/216799/16169/11776/17869/18762/64930/252838/20869/242100/100038862/21813/15900/12478/18985/14357/12501/14634/74734/16792/22408/16189/20371/67596/14000/16147/22778/74126/17221/83433/384997/75863/65963/14960/214162/12500/14371/328572/107527/14204/624681/22780/56532/16859/81601/16952/18534/56310/20586/50932/18733/15001/16364/16923/12772/56457/12458/15223/16183/56717/12775/16176/320910/12399/278672/14728/14104/20737/16182/12608/14727/15507/11461/27218/100504404/17173/30925/57757/15242/18503/110168/15972/20219	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032695	negative regulation of interleukin-12 production	18	-0.285168965600168	-0.888604462467623	0.6275	1	0.934134174895653	5781	tags=44%, list=27%, signal=33%	170744/24088/73914/18033/21825/12775/27218/54483	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0038092	nodal signaling pathway	18	0.309267871230792	0.888436700456719	0.586378737541528	1	0.934134174895653	1759	tags=17%, list=8%, signal=15%	12622/12627/269275	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1900117	regulation of execution phase of apoptosis	19	0.306012937957001	0.888428397524485	0.59432387312187	1	0.934134174895653	3186	tags=21%, list=15%, signal=18%	12042/209456/12048/12683	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0072109	glomerular mesangium development	16	-0.29501235066128	-0.888413230243678	0.624390243902439	1	0.934134174895653	6136	tags=50%, list=29%, signal=36%	18128/22431/71785/116872/15978/18596/12162/14234	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0042509	regulation of tyrosine phosphorylation of STAT protein	69	0.229329241726131	0.888312802092454	0.647845468053492	1	0.934134174895653	2893	tags=16%, list=13%, signal=14%	83430/240873/16846/13869/13019/16452/17096/16193/21939/12389/53603	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0042698	ovulation cycle	68	0.230146894321291	0.88831249298238	0.649546827794562	1	0.934134174895653	3092	tags=19%, list=14%, signal=16%	16846/66983/238871/16323/18072/11504/19275/30953/268903/14366/19242/13983/18595	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0002764	immune response-regulating signaling pathway	414	-0.158612311366779	-0.888180633389028	0.921875	1	0.934134174895653	6580	tags=33%, list=31%, signal=23%	217303/22038/56480/26409/23961/81702/171285/108723/240518/23960/72179/17060/14127/231655/94091/246730/12169/18673/18803/93687/71183/18751/170744/12929/24088/100340/246729/56644/73914/14294/19052/20834/19164/234311/66878/20779/11486/114643/109880/70110/79554/15170/15978/56743/15481/319817/18607/209354/100502841/18033/21897/170743/224762/12491/328795/231798/14293/320019/14283/16590/59125/74585/20218/20963/19264/547431/23921/93675/74136/114774/12482/230787/16179/107746/26413/246746/80912/78473/58179/216799/15461/378460/75083/20869/217069/100038862/12478/16797/12501/224727/225825/16792/20371/67596/231699/69097/17002/83433/12524/228801/68077/217365/246727/140792/12483/239081/19280/21899/27007/624681/13036/66873/19697/632126/56310/233079/16642/100535/16364/237754/19695/12775/18828/243262/71398/14728/224840/217166/14727/16643/243655/279572/14581/54483/21926/66824/72699	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	23	-0.265259434108288	-0.888176409828603	0.628140703517588	1	0.934134174895653	7908	tags=52%, list=37%, signal=33%	18211/15558/16485/277328/20265/14823/15566/16173/114774/110835/23821/21926	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0097553	calcium ion transmembrane import into cytosol	191	0.198528195652013	0.887876210478769	0.71374527112232	1	0.934134174895653	4007	tags=19%, list=19%, signal=16%	14873/56066/13167/23832/12372/238871/109552/16410/65973/12293/14226/17096/16416/13367/319239/78688/20617/18760/18439/18436/12389/11549/11555/20541/13198/15945/68312/18795/14061/192176/16438/16963/108058/19122/16163/54652/12043	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0019080	viral gene expression	74	-0.201355177647774	-0.887800865406578	0.709480122324159	1	0.934134174895653	8185	tags=58%, list=38%, signal=36%	20684/22221/16865/72949/15364/233532/69807/13669/68184/19182/27979/93679/66141/66354/16842/107951/18128/94091/229663/66085/20304/13211/433759/27103/230908/67525/15451/12648/224762/72462/18988/319278/18521/20587/67655/98415/223691/80876/20821/328572/19205/57261/20586	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0030007	intracellular potassium ion homeostasis	15	0.320704381456643	0.887711954258895	0.611486486486487	1	0.934134174895653	3793	tags=33%, list=18%, signal=27%	27222/16531/108058/98660/11933	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0007498	mesoderm development	123	-0.183883840890161	-0.887630017530691	0.768939393939394	1	0.934134174895653	5357	tags=30%, list=25%, signal=23%	21386/19052/20613/11705/50884/14008/21349/19084/22416/15110/12162/11426/11479/235626/15396/18999/20319/22772/269878/22061/14559/230793/15194/58198/12005/18121/20472/13380/21389/18426/21909/14562/27217/14234/20997/68790/15227	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0030041	actin filament polymerization	168	0.202710588503267	0.887532562714408	0.717783505154639	1	0.934134174895653	4687	tags=23%, list=22%, signal=18%	100034363/666244/399591/382562/12343/74192/230234/27360/319262/17974/18645/225115/13367/23999/14489/93677/19230/76441/19240/170643/54004/12332/73178/12808/26401/67771/72042/27361/59030/268709/69524/76820/242553/13829/74569/22003/225288/268970	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0060421	positive regulation of heart growth	51	0.244395654890834	0.887476462976482	0.624242424242424	1	0.934134174895653	1859	tags=14%, list=9%, signal=13%	268697/14815/241593/13869/22601/15214/14180	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0001654	eye development	414	0.184563594096302	0.887333250241887	0.784897025171625	1	0.934134174895653	6195	tags=29%, list=29%, signal=21%	16545/723950/12969/17986/15165/18027/56297/12955/24064/56612/12064/26889/18028/53885/387609/11923/50933/12970/16323/232946/53404/12968/234740/13193/19126/12576/14180/81896/18508/214301/17339/105278/208936/333654/22352/104382/14366/11423/19242/229759/19881/14571/20666/15251/21834/234267/24063/68193/18595/270120/320736/12307/20423/59058/29815/71492/225600/14221/76260/26401/58998/12075/72759/17245/12962/17158/80837/54652/210992/12043/21821/74023/252973/17132/269831/50524/100121/218772/11622/14107/16600/13508/15312/19411/114715/226641/241324/98711/212541/192236/18081/12292/19274/18516/108013/15209/77945/20807/21417/100126824/54485/242022/17342/19672/74168/83429/18424/140919/22141/27419/19401/21812/16476/16542/68911/64075/22326/16869/16779/65960	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0086012	membrane depolarization during cardiac muscle cell action potential	17	0.312510118434863	0.88728462929601	0.604651162790698	1	0.934134174895653	2039	tags=18%, list=9%, signal=16%	57785/14613/12293	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0006809	nitric oxide biosynthetic process	85	-0.196865564038502	-0.887224491968408	0.715254237288136	1	0.934134174895653	4437	tags=27%, list=21%, signal=22%	16415/12491/11629/193034/13430/317757/16000/19288/19261/16189/18125/17394/19353/12944/18126/16549/21899/27007/268782/56717/16176/56455/21926	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0002429	immune response-activating cell surface receptor signaling pathway	255	-0.165918348084286	-0.887104740378169	0.851428571428571	1	0.934134174895653	3851	tags=20%, list=18%, signal=17%	74585/20218/20963/19264/547431/23921/93675/114774/12482/230787/16179/107746/26413/78473/58179/15461/378460/20869/100038862/12478/16797/12501/224727/225825/16792/20371/67596/231699/17002/83433/228801/12483/21899/27007/624681/66873/19697/632126/56310/233079/16642/100535/237754/12775/18828/243262/14728/217166/14727/16643/243655/72699	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032615	interleukin-12 production	63	0.233523623564493	0.887068067600694	0.667687595712098	1	0.934134174895653	4184	tags=29%, list=19%, signal=23%	83430/100043314/16846/142980/21950/16423/21898/268857/21939/117149/18795/19696/16153/15930/15510/14381/22034/19094	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0051580	regulation of neurotransmitter uptake	20	0.299934615633549	0.886997142877642	0.606666666666667	1	0.934134174895653	4841	tags=35%, list=23%, signal=27%	14758/16416/65106/20617/13490/50873/14580	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0046887	positive regulation of hormone secretion	192	-0.172176368828615	-0.886811017341697	0.845410628019324	1	0.934134174895653	6976	tags=37%, list=32%, signal=25%	16324/17128/67151/230899/12426/23957/268860/277328/69150/14526/245049/76303/12161/20927/14602/14652/14645/13615/18751/14186/68667/20287/230908/20526/53357/56183/17886/20750/19084/192185/107221/280287/74244/19247/13614/13075/12638/11307/21336/16971/56406/12425/76055/545192/26927/18096/14672/13649/58869/12097/15161/320995/99571/14064/19353/13132/19205/170731/58991/14607/233079/12374/13616/80885/83428/57264/18441/56455/22044/16392/18609	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0070972	protein localization to endoplasmic reticulum	76	0.224638998440365	0.886750771480556	0.656976744186046	1	0.934134174895653	6694	tags=37%, list=31%, signal=25%	69019/218544/71446/229801/76687/66212/12033/76219/66384/231070/27643/72999/93739/170829/14276/665155/67437/218490/68818/109676/77006/66725/20813/20335/14609/243853/338366/27058	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0009144	purine nucleoside triphosphate metabolic process	152	0.204737394515671	0.88671979492203	0.703412073490814	1	0.934134174895653	4518	tags=22%, list=21%, signal=17%	75686/11957/18950/226646/214917/75533/230075/66592/16889/107197/67126/66114/19017/50799/52815/12048/11639/214254/98496/66377/56520/68197/23959/98660/66091/68194/12015/407785/56248/23917/68202/67264/66916	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1902905	positive regulation of supramolecular fiber organization	176	0.200358654586297	0.886645470756398	0.704030226700252	1	0.934134174895653	3539	tags=17%, list=16%, signal=14%	12632/260315/114229/16413/16423/21754/19720/234094/66214/12576/68760/319262/20194/17974/18645/11806/328108/56742/18760/20257/93677/12389/17926/22388/170643/56431/21809/192176/26401/234686	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0045471	response to ethanol	65	-0.20725576296696	-0.886535114168309	0.719653179190751	1	0.934134174895653	3998	tags=25%, list=19%, signal=20%	11810/13162/21336/217843/16000/11669/21823/15446/100417514/14810/14714/11522/16183/12919/14380/15394	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1902018	negative regulation of cilium assembly	19	0.305304265696739	0.886370953271449	0.59432387312187	1	0.934134174895653	1359	tags=11%, list=6%, signal=10%	21754/22601	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0033280	response to vitamin D	15	-0.30235897407711	-0.886207908649553	0.617073170731707	1	0.934134174895653	8025	tags=53%, list=37%, signal=33%	21848/14827/20181/22337/66354/20750/13081/433938	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1902275	regulation of chromatin organization	51	-0.218319735515378	-0.886138178441774	0.672514619883041	1	0.934134174895653	8515	tags=57%, list=40%, signal=34%	75329/84505/18676/233904/74026/24086/17345/77853/108989/223828/72041/228829/13548/666704/74522/21349/69612/67773/51810/11810/19820/51812/226976/237339/15161/99982/18509/81601/108155	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	16	0.317814164353518	0.886125298300482	0.611486486486487	1	0.934134174895653	5328	tags=31%, list=25%, signal=24%	81896/105278/98376/76166/14633	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0002285	lymphocyte activation involved in immune response	215	0.196534812113498	0.886018967188616	0.735660847880299	1	0.934134174895653	3102	tags=14%, list=14%, signal=12%	19374/319583/73747/113002583/69583/83430/240873/13813/235587/723890/242517/27354/14190/80859/16852/21898/230396/66362/21929/435791/16193/21939/20351/70450/12053/238875/192656/56048/72544/15962/15967	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1904037	positive regulation of epithelial cell apoptotic process	44	0.250438862268152	0.885940558054378	0.637878787878788	1	0.934134174895653	4412	tags=25%, list=21%, signal=20%	20379/66214/20661/16452/19017/21939/16401/18569/15368/12015/12822	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0034331	cell junction maintenance	52	0.243195286940534	0.885864437768096	0.630699088145897	1	0.934134174895653	4274	tags=23%, list=20%, signal=19%	20346/56513/20661/319387/56410/192167/16416/170643/116838/12737/23859/14062	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0010608	post-transcriptional regulation of gene expression	494	0.182020205525644	0.88584400405834	0.82	1	0.934134174895653	2618	tags=12%, list=12%, signal=10%	723950/723952/245839/69962/70441/378430/14944/17874/13865/14941/52575/242248/15473/67188/105193/105083/56698/71373/17299/11792/71989/218506/56040/69639/231207/213236/13164/13555/11727/98985/19735/75422/16011/230393/69577/12567/67671/66362/14942/56190/223453/208691/17974/20677/211948/66912/22352/243574/106052/104382/16193/50911/75284/28146/16398/13434/103213	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0051480	regulation of cytosolic calcium ion concentration	71	0.227972949858206	0.885714024633543	0.658646616541353	1	0.934134174895653	4624	tags=27%, list=22%, signal=21%	12390/100201/240660/65973/22068/14226/12752/14816/18436/12389/12308/12307/14061/12801/22067/104027/11514/64176/14748	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0021544	subpallium development	24	-0.25900611104631	-0.885664107692073	0.641221374045801	1	0.934134174895653	5002	tags=38%, list=23%, signal=29%	56847/102774/52028/13392/14634/75420/13390/15194/18293	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1900274	regulation of phospholipase C activity	36	-0.235835809245795	-0.885661453151687	0.675977653631285	1	0.934134174895653	6046	tags=36%, list=28%, signal=26%	18673/14254/20616/18596/11856/219033/15461/12524/227326/19204/503844/20339/15559	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0051132	NK T cell activation	16	0.317624712144862	0.885597070128997	0.611486486486487	1	0.934134174895653	6059	tags=44%, list=28%, signal=31%	83430/16452/22724/16159/16168/16160/12479	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032011	ARF protein signal transduction	20	-0.274325455134165	-0.885439424165629	0.649253731343284	1	0.934134174895653	5546	tags=35%, list=26%, signal=26%	19158/26431/211673/19159/243621/228998/99371	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032012	regulation of ARF protein signal transduction	20	-0.274325455134165	-0.885439424165629	0.649253731343284	1	0.934134174895653	5546	tags=35%, list=26%, signal=26%	19158/26431/211673/19159/243621/228998/99371	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0021952	central nervous system projection neuron axonogenesis	31	0.268274043454379	0.884818215756366	0.624012638230648	1	0.934134174895653	5466	tags=29%, list=25%, signal=22%	18227/18028/13175/13193/59058/77630/13845/14633/243743	K119ub gene-body log2FC	FALSE	TRUE	21490
GO:0106056	regulation of calcineurin-mediated signaling	42	-0.226334908296145	-0.884527157430531	0.671469740634006	1	0.934134174895653	9877	tags=67%, list=46%, signal=36%	19055/381290/211482/238276/11474/56637/211323/54446/110891/19058/108995/100072/30937/19059/234779/27967/56398/20544/56644/320482/59006/74585/16000/26558/19205/56717/70261/21926	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0014003	oligodendrocyte development	48	0.248153118459187	0.884429143731453	0.662037037037037	1	0.934134174895653	3958	tags=23%, list=18%, signal=19%	382867/14758/12759/56386/15902/16513/252875/20423/77630/232232/17172	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1904036	negative regulation of epithelial cell apoptotic process	77	0.22442854639053	0.884267905875363	0.669106881405564	1	0.934134174895653	4600	tags=25%, list=21%, signal=19%	110829/20254/21752/22601/50500/12576/21929/16416/67733/12633/12223/16153/15368/16163/12043/20356/11352/18787/15901	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1904035	regulation of epithelial cell apoptotic process	125	0.209413984287628	0.884228736507035	0.690958164642375	1	0.934134174895653	4600	tags=23%, list=21%, signal=18%	110829/20254/20379/21752/22601/66214/50500/12576/20661/16452/21929/16416/19017/21939/67733/12633/16401/18569/12223/16153/15368/16163/12015/12043/20356/11352/12822/18787/15901	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0006925	inflammatory cell apoptotic process	27	-0.250522826477331	-0.884124919988422	0.647668393782383	1	0.934134174895653	5894	tags=41%, list=27%, signal=30%	20304/20440/14102/18707/15978/16409/12774/16173/16952/14103/208188	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0061512	protein localization to cilium	71	0.227562808593394	0.884120555449805	0.66015037593985	1	0.934134174895653	4729	tags=25%, list=22%, signal=20%	66910/56297/13411/54562/81896/226422/105278/19881/230500/71982/13196/55978/100503572/319845/74052/114602/68146/74682	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0050680	negative regulation of epithelial cell proliferation	165	0.202240760962418	0.883978663944586	0.717783505154639	1	0.934134174895653	3930	tags=19%, list=18%, signal=16%	73916/19272/12390/15473/110829/13039/18028/73447/380614/19302/66214/12576/81896/20846/18508/268857/71093/19206/19109/19242/12389/13983/18095/21809/56274/12571/63953/16159/66333/12010/328949/28113	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0060231	mesenchymal to epithelial transition	18	-0.283598149546969	-0.883709700684372	0.635	1	0.934134174895653	3666	tags=33%, list=17%, signal=28%	22417/23892/666279/18510/58198/20472	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0061042	vascular wound healing	18	-0.283592984968756	-0.883693607533294	0.635	1	0.934134174895653	980	tags=28%, list=5%, signal=27%	14461/11689/106014/14234/21926	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0023058	adaptation of signaling pathway	33	0.264528764664983	0.88332893654913	0.624605678233438	1	0.934134174895653	5307	tags=33%, list=25%, signal=25%	17252/11555/30878/381853/70274/13490/14773/14772/212541/381217/11820	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0002446	neutrophil mediated immunity	40	0.253638268398915	0.883219013767923	0.646153846153846	1	0.934134174895653	601	tags=10%, list=3%, signal=10%	18976/17874/80385/13035	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0071559	response to transforming growth factor beta	240	0.19402596278697	0.883005154015694	0.762545899632803	1	0.934134174895653	6512	tags=31%, list=30%, signal=22%	17986/60406/224109/19272/12390/14815/24064/241593/16419/69260/100952/80859/52662/17700/68939/269275/68010/15587/19017/107321/12633/21804/26356/12389/53378/24063/386655/170676/21809/14281/12683/20289/80707/16963/26401/380664/17826/27528/110542/22612/55994/278507/20679/11477/56306/18787/19042/114715/14106/100044509/18127/17126/11783/93759/12827/17125/21417/68371/67326/14573/21812/16476/12192/14360/65960/20678/17260/226352/17684/17131/12391/65112/20482/19016	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0009581	detection of external stimulus	137	-0.180574343399519	-0.882808359436809	0.811764705882353	1	0.934134174895653	7667	tags=39%, list=36%, signal=26%	18582/140476/16480/15558/14685/16485/245650/14913/231252/18053/110789/20264/18764/24013/277328/20265/21906/170788/20132/30044/20720/234839/17391/110855/14823/15451/237523/14688/192140/16590/15566/16173/107477/193034/114774/16000/110835/18587/17869/76645/14610/14686/64379/19892/23821/353344/16535/18763/381359/22157/19674/14699/21926/15227	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0022600	digestive system process	113	-0.185046945483803	-0.882792179010215	0.790780141843972	1	0.934134174895653	4448	tags=35%, list=21%, signal=28%	269587/110895/20287/233549/228355/12847/69847/56183/18014/12491/140474/22349/67470/27409/56517/14080/12425/29816/15562/114774/18387/17831/69060/17386/14165/22264/13124/16535/84506/58991/19218/237636/212937/108096/66438/78789/72077/69994/208188	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1904936	interneuron migration	15	-0.301193387995534	-0.882791599916342	0.624390243902439	1	0.934134174895653	4798	tags=47%, list=22%, signal=36%	16874/21869/73191/12773/19353/20664/14028	K119ub gene-body log2FC	FALSE	TRUE	21490
GO:0021988	olfactory lobe development	44	-0.224339173726839	-0.882736943128457	0.684210526315789	1	0.934134174895653	4294	tags=34%, list=20%, signal=27%	73191/22255/12978/20689/13392/18541/20563/21907/15194/58198/18293/13395/19353/20361/20481	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0010171	body morphogenesis	63	-0.207302144566489	-0.882426403895184	0.70487106017192	1	0.934134174895653	7377	tags=44%, list=34%, signal=29%	22415/76707/101476/234366/17390/21380/77087/13138/16842/244349/74392/70495/50884/83691/109880/70300/19247/21418/14734/16147/13395/18121/12914/328572/13380/20481/13345/18511	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0032663	regulation of interleukin-2 production	68	0.228548396187675	0.882142668852068	0.667673716012085	1	0.934134174895653	4258	tags=26%, list=20%, signal=21%	213208/18950/260315/238871/19720/102657/667034/66592/21929/12522/56233/12490/192656/16768/19122/16175/22034/11352	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0060442	branching involved in prostate gland morphogenesis	15	-0.300960232969924	-0.882108227351437	0.626829268292683	1	0.934134174895653	8074	tags=60%, list=38%, signal=37%	15433/12505/20377/20181/14155/15398/12162/16000/15408	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0010454	negative regulation of cell fate commitment	15	-0.300947159357546	-0.882069908863557	0.626829268292683	1	0.934134174895653	5568	tags=47%, list=26%, signal=35%	57765/15205/69743/20319/14912/13380/14581	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:1901570	fatty acid derivative biosynthetic process	19	-0.277710682849676	-0.881784215985581	0.642679900744417	1	0.934134174895653	6083	tags=37%, list=28%, signal=26%	26459/11684/11689/216739/15360/245532/11687	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0030213	hyaluronan biosynthetic process	15	-0.300842084125778	-0.881761935529274	0.626829268292683	1	0.934134174895653	5340	tags=33%, list=25%, signal=25%	67300/18033/27416/11771/16176	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0051017	actin filament bundle assembly	171	0.200981869963925	0.881759562106029	0.725288831835687	1	0.934134174895653	6724	tags=33%, list=31%, signal=23%	100034363/399591/114229/16413/16419/16423/21754/56363/208177/56223/17118/234094/66214/68760/20194/18645/11806/17926/21809/192176/76260/26401/234686/59030/104027/268709/11352/242553/13829/20411/15901/22003/268970/18479/211401/50873/14457/18709/22376/30794/20807/65970/18708/21812/14744/68732/218194/22027/269233/243725/54324/109624/56193/20410/71774/13609	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0043951	negative regulation of cAMP-mediated signaling	15	0.318478616849282	0.881551022374068	0.618243243243243	1	0.934134174895653	3281	tags=20%, list=15%, signal=17%	18389/238871/18390	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0035268	protein mannosylation	20	0.298009192057054	0.881303084499045	0.608333333333333	1	0.934134174895653	1953	tags=15%, list=9%, signal=14%	278279/70551/228366	K119ub gene-body log2FC	FALSE	FALSE	21490
GO:0010508	positive regulation of autophagy	148	0.203890911116062	0.881286829829124	0.71259842519685	1	0.934134174895653	6434	tags=34%, list=30%, signal=24%	72512/66597/140742/101700/64113/56367/170625/72287/20620/52639/18715/29810/18760/15251/56032/192656/11555/60599/13198/17168/68118/268749/15368/15944/209131/11740/80888/81003/75744/56458/50873/226641/12795/64143/93759/54673/67490/257632/319757/13853/214158/12177/69754/71648/16542/18718/108079/54636/73205/16145/66725	K119ub gene-body log2FC	FALSE	FALSE	21490
