gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
Nap1l4	-0.138399704043894	0.318945435499757	0.318945435499757	9	0	FALSE	0	0	0.053659442261882	-0.350226951588458	-0.141102072571019	-0.242142058459298	0.166974020400951	0.166974020400951	13	0	FALSE	0	0	0.357398027514143	-0.528376266580323	-0.211506513739155	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nap1l5	-0.0168769973543587	0.951686389095412	0.951686389095412	2	0	FALSE	0	0	-0.00253339402492396	-0.0312206006837934	-0.0168769973543587	0.404391205358276	0.234859469877262	0.234859469877262	1	0	FALSE	0	0	0.404391205358276	0.404391205358276	0.404391205358276	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Napa	-0.124086900679271	0.213734506128099	0.213734506128099	10	0	FALSE	0	0	0.148184945708241	-0.396491947453874	-0.131428478171428	-0.178975300333729	0.0524597037174436	0.0524597037174436	10	0	FALSE	0	0	0.232650771046424	-0.639582296725714	-0.170138558849943	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Napb	-0.229606810550369	0.345540074416804	0.345540074416804	5	0	FALSE	0	0	0.066745116394861	-0.332823304754615	-0.181205833855589	-0.0326775749670435	0.149046420378184	0.149046420378184	4	0	FALSE	0	0	0.616228015046184	-0.355671689666221	0.048800293861469	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Napepld	-0.198401991355934	0.141899787080895	0.141899787080895	9	0	FALSE	0	0	0.0107646399100864	-0.491446369999096	-0.215310388348354	-0.0982789572574364	0.531922575566563	0.531922575566563	10	0	FALSE	0	0	0.187363184667041	-0.250787687885726	-0.0750037488559796	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Napg	-0.13857654357967	0.0805354680875096	0.0805354680875096	20	0	FALSE	0	0	0.238412782473415	-0.557354891530654	-0.143377426064256	-0.225846211666621	0.233806916563646	0.233806916563646	13	0	FALSE	0	0	-0.00601043718180936	-0.476219652866195	-0.239404838935582	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Naprt	0.0435723353370318	0.586692051933752	0.586692051933752	4	0	FALSE	0	0	0.190596931305113	-0.206478868937851	0.0178156832603314	-0.367242532686081	0.299872768120077	0.299872768120077	2	0	FALSE	0	0	-0.33728441885085	-0.397200646521313	-0.367242532686081	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Napsa	-0.0264574410950915	0.502889283326094	0.502889283326094	4	0	FALSE	0	0	0.2467945030388	-0.183001263766583	0.00271958927050852	-0.136643123446481	0.347700152655342	0.347700152655342	5	0	FALSE	0	0	0.0289110214450276	-0.374614059288801	-0.157842461031351	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Narf	-0.125501203341302	0.319385526078342	0.319385526078342	4	0	FALSE	0	0	-0.0851832470890869	-0.327143303377578	-0.165832239287317	-0.169538014866002	0.435306142017202	0.435306142017202	6	0	FALSE	0	0	0.240606345333341	-0.306271758598772	-0.122117512452536	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nars1	1.48548238130712	0.00893031969232034	0.00893031969232034	9	1	TRUE	1	0	1.48548238130712	-0.252448865645991	0.0610745955460595	-1.13677705005852	0.0220477243866493	0.0220477243866493	11	1	TRUE	0	1	0.140422942956714	-1.13677705005852	-0.240427025936955	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Nars2	1.76088826376517	3.67432615547415e-06	3.67432615547415e-06	22	3	TRUE	3	0	1.79805186287396	-0.573035241178944	0.178254551551929	1.87174851450819	6.63294808829757e-17	6.63294808829757e-17	23	11	TRUE	10	1	2.8568339711121	-0.873078367772059	0.707605463731251	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Nasp	-0.142353154521828	0.251490193352965	0.251490193352965	3	0	FALSE	0	0	-0.113050291588625	-0.404745651426846	-0.2200496991791	-0.158900565737787	0.244088562331786	0.244088562331786	2	0	FALSE	0	0	0.130613513264214	-0.448414644739788	-0.158900565737787	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat1	2.75334088931165	1.79677842533509e-11	1.79677842533509e-11	22	1	TRUE	1	0	2.75334088931165	-0.269484450504879	0.0947759702292681	2.38990594567845	1.19228718665042e-26	1.19228718665042e-26	24	2	TRUE	2	0	3.16926631922544	-0.674273061247833	-0.0747215412471868	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Nat10	-0.16027467217427	0.354375004155754	0.354375004155754	16	0	FALSE	0	0	0.218379571612341	-0.322912607046402	-0.124109029638353	-0.157178050801887	0.186639068574461	0.186639068574461	14	0	FALSE	0	0	0.0842296075241196	-0.527630449248803	-0.184293722170302	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat14	-0.221536674458364	0.511313994761461	0.511313994761461	2	0	FALSE	0	0	-0.201792821232784	-0.241280527683943	-0.221536674458364	-0.16232927662462	0.147897755649007	0.147897755649007	3	0	FALSE	0	0	-0.0265136104977267	-0.510588831292401	-0.233143906138249	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat2	-0.186845297396598	0.352333870576567	0.352333870576567	2	0	FALSE	0	0	-0.0443964865914182	-0.329294108201777	-0.186845297396598	-1.07786196900261	0.0185967701913281	0.0185967701913281	3	1	TRUE	0	1	-0.241711823853868	-1.07786196900261	-0.676011644467742	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Nat3	1.85057557761576	5.6987419957756e-06	5.6987419957756e-06	20	1	TRUE	1	0	1.85057557761576	-0.583958879052352	0.00370350136371329	0.904894400085661	5.45847184616853e-20	5.45847184616853e-20	22	4	TRUE	4	0	3.20326120412069	-0.765673878796066	0.143816886777739	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Nat8	-0.103694865387382	0.548363367918269	0.548363367918269	8	0	FALSE	0	0	-0.0129175416785542	-0.224035716914269	-0.120489345330931	-0.209982809663651	0.211011374595913	0.211011374595913	7	0	FALSE	0	0	-0.0602409728963817	-0.531996953678245	-0.24085469039064	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f1	-0.347953831920409	0.310250808694057	0.310250808694057	1	0	FALSE	0	0	-0.347953831920409	-0.347953831920409	-0.347953831920409	-0.261135450463179	0.36068634202481	0.36068634202481	2	0	FALSE	0	0	-0.157109589635515	-0.365161311290844	-0.261135450463179	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f2	-0.133879087744236	0.424792535326857	0.424792535326857	3	0	FALSE	0	0	-0.12632415577463	-0.286474190214423	-0.18222581124443	-0.51754235170723	0.126367582294001	0.126367582294001	4	0	FALSE	0	0	0.12274803965112	-0.567272122510678	-0.369902196568505	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f3	-0.0449873251519912	0.31478893877443	0.31478893877443	8	0	FALSE	0	0	0.350521933484315	-0.286350987595827	-0.0199903395609297	-0.0656971168505141	0.231348061965595	0.231348061965595	6	0	FALSE	0	0	0.211967091531812	-0.48838639918795	-0.0822187813273439	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f4	-0.022694028190982	0.646668828426152	0.646668828426152	4	0	FALSE	0	0	0.162814429816215	-0.178848897670652	-0.0153556310591003	-0.045450229695015	0.32873508501482	0.32873508501482	6	0	FALSE	0	0	0.270916798553573	-0.38985150328823	-0.0348658557737928	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f5	0.020273039782656	0.704210694813353	0.704210694813353	2	0	FALSE	0	0	0.151548771956823	-0.111002692391511	0.020273039782656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8f6	-0.704839823113473	0.0449228082279751	0.0449228082279751	7	1	TRUE	0	1	0.441564064955209	-0.704839823113473	-0.165057750119362	-0.173335751743618	0.152682994018811	0.152682994018811	6	0	FALSE	0	0	0.0767335822639861	-0.539148705403886	-0.200677053939735	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Nat8f7	-0.163901685055408	0.349114551085996	0.349114551085996	9	0	FALSE	0	0	0.0449832537594809	-0.32001713500298	-0.157541287273086	-0.292678521871129	0.0642237478322742	0.0642237478322742	10	0	FALSE	0	0	0.0430428187206816	-0.740287680694779	-0.345881167739912	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nat8l	-0.917421825578638	0.00632882600089943	0.00632882600089943	8	1	TRUE	0	1	0.0387632478761455	-0.917421825578638	-0.225426697608919	-0.0753086723297362	0.589753253227598	0.589753253227598	3	0	FALSE	0	0	0.0190922348162097	-0.213496640084136	-0.0899043591992208	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Nat9	-1.05640631692115	0.000408020005164903	0.000408020005164903	19	2	TRUE	0	2	0.0446363869868007	-1.41584621754979	-0.266546358423514	-0.206892885718142	0.0857577218897389	0.0857577218897389	21	0	FALSE	0	0	0.23682821599506	-0.605466146334156	-0.243510413576565	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Natd1	-0.284510528966793	0.381172935903275	0.381172935903275	5	0	FALSE	0	0	-0.013291714954088	-0.311626158806337	-0.188078286554174	-0.114106434620952	0.221141200982863	0.221141200982863	7	0	FALSE	0	0	0.168107325714581	-0.471284171388595	-0.150774094746121	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nav1	0.994745232409299	8.86167378362035e-22	8.86167378362035e-22	73	16	TRUE	16	0	3.88214329816305	-0.497778715256351	0.396405021484593	1.35674243987649	2.15786812704575e-33	2.15786812704575e-33	71	11	TRUE	11	0	4.1362546342622	-0.696966491700678	0.257104017890215	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Nav2	1.16047928638042	5.78460829721682e-05	5.78460829721682e-05	188	4	TRUE	4	0	1.5755738351679	-0.512624126758047	-0.0327229114472605	1.55681963992346	1.19530916037815e-18	1.19530916037815e-18	193	17	TRUE	15	2	2.66552176477904	-0.88926782000526	0.0204414899422625	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Nav3	1.93185056500236	9.88047482440111e-15	9.88047482440111e-15	212	31	TRUE	30	1	3.49717476518877	-1.03884062718582	0.268090341264329	2.55040991636512	1.29660065817645e-60	1.29660065817645e-60	208	67	TRUE	66	1	5.36513326524529	-0.967846206737529	0.764645198306163	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Naxd	-0.155114515367125	0.546823612682544	0.546823612682544	9	0	FALSE	0	0	0.0654247414532143	-0.22232362409162	-0.119574016361939	-0.226303118759615	0.143466526027336	0.143466526027336	7	0	FALSE	0	0	0.160316551320316	-0.621516385636492	-0.225623275057812	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbas	-0.76626477425294	0.0288251678357341	0.0288251678357341	58	1	TRUE	0	1	0.239668375662692	-0.76626477425294	-0.128092223556332	-1.02273990414203	0.00298355495622467	0.00298355495622467	51	2	TRUE	0	2	0.358170198212136	-1.12272012664556	-0.310948965006707	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Nbdy	-0.196254545031056	0.436310915467102	0.436310915467102	2	0	FALSE	0	0	-0.112432502324371	-0.280076587737741	-0.196254545031056	-0.457528239843875	0.243032057208983	0.243032057208983	2	0	FALSE	0	0	-0.456501872951138	-0.458554606736613	-0.457528239843875	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbea	1.82093694673043	7.71431581696036e-06	7.71431581696036e-06	149	2	TRUE	2	0	1.8260619931529	-0.719384471917861	-0.0512819373592145	1.26935251168096	3.32316024497938e-36	3.32316024497938e-36	129	14	TRUE	12	2	4.76843113312588	-1.04614427659777	0.0278941772712455	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Nbeal1	-0.142900718534497	0.415405208819833	0.415405208819833	6	0	FALSE	0	0	0.0416675519767899	-0.276127918584605	-0.119269039200533	0.08136483069531	0.153663864503958	0.153663864503958	2	0	FALSE	0	0	0.545189071005366	-0.382459409614746	0.08136483069531	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbeal2	-0.160686384119262	0.423158576782229	0.423158576782229	10	0	FALSE	0	0	0.010962489816397	-0.282879704136706	-0.142418885790511	-0.370264439648004	0.104272158792517	0.104272158792517	12	0	FALSE	0	0	-0.0728124664760927	-0.614933520166464	-0.325311081837019	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbl1	-0.15561224535945	0.104242148639983	0.104242148639983	3	0	FALSE	0	0	-0.153136752889876	-0.545502885991847	-0.284750628080391	-0.237433348057209	0.134753442284114	0.134753442284114	4	0	FALSE	0	0	-0.175059266353294	-0.543575338203229	-0.298375325167735	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbn	-0.0739694061347611	0.387493809190409	0.387493809190409	4	0	FALSE	0	0	0.186081749235975	-0.305167397072611	-0.0667561150265395	-0.184526457285268	0.440846345213761	0.440846345213761	5	0	FALSE	0	0	-0.0836294169896965	-0.294851612784542	-0.188642898697014	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nbr1	-0.272025428542519	0.0674457391012337	0.0674457391012337	6	0	FALSE	0	0	0.117224562742263	-0.510979850665064	-0.253845507017764	-0.24512773002418	0.132449991950793	0.132449991950793	6	0	FALSE	0	0	0.107803916186928	-0.578744020174017	-0.219348094760762	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncald	1.28122581563391	7.310138669954e-06	7.310138669954e-06	98	4	TRUE	4	0	2.08029731724183	-0.457320487226404	0.0676955216562019	1.50613541012802	2.38618791459587e-20	2.38618791459587e-20	108	28	TRUE	28	0	3.09310004651727	-0.614660748567319	0.498437431637768	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE
Ncam1	0.831724332477671	2.13875233059066e-07	2.13875233059066e-07	128	3	TRUE	2	1	2.44957254552777	-1.07534956366984	-0.113268207623433	-0.833372729772714	1.10812820637864e-08	1.10812820637864e-08	141	12	TRUE	3	9	2.70691376766766	-1.30309304472269	-0.199319276949803	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ncam2	1.67648076381335	2.25730872012658e-11	2.25730872012658e-11	111	9	TRUE	9	0	2.64045221394879	-0.625835827621465	0.0655072081256511	2.017790553846	1.37248900698728e-34	1.37248900698728e-34	131	33	TRUE	29	4	4.43562314864602	-1.7449287796313	0.341356770706831	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Ncan	-0.0864042258162121	0.664239414491074	0.664239414491074	3	0	FALSE	0	0	-0.0509938128990308	-0.17098683586463	-0.102794958193291	-0.0857347245546416	0.333811939238765	0.333811939238765	4	0	FALSE	0	0	0.39341205723737	-0.326108229700166	-0.0260414053930198	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncapd2	-0.185095264058539	0.0594319971920905	0.0594319971920905	9	0	FALSE	0	0	-0.133168343983172	-0.549101795280563	-0.260683083620193	-0.151948573964118	0.275991589348918	0.275991589348918	7	0	FALSE	0	0	0.391591794948012	-0.440842916456881	-0.105278233660268	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncapd3	-0.875384665796108	0.0282128000599341	0.0282128000599341	18	1	TRUE	0	1	0.163756665424412	-0.875384665796108	-0.136792674666108	-0.857935815455842	0.0144870669194077	0.0144870669194077	20	2	TRUE	0	2	-0.0368070620144211	-0.91548543774114	-0.346896957803316	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Ncapg	-0.126491174165848	0.213666696724668	0.213666696724668	5	0	FALSE	0	0	-0.0634640624050535	-0.442169840945655	-0.236485176317194	-0.956955892911292	0.0238396866318176	0.0238396866318176	2	1	TRUE	0	1	-0.238194273538164	-0.956955892911292	-0.597575083224728	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Ncapg2	-0.102334715046145	0.211700777618002	0.211700777618002	18	0	FALSE	0	0	0.275105395492883	-0.439178400958915	-0.124985172430754	-0.259832169367443	0.178394280204646	0.178394280204646	11	0	FALSE	0	0	0.107961984086789	-0.521146747336156	-0.214707500607785	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncaph	-0.101850252393674	0.634351164453559	0.634351164453559	9	0	FALSE	0	0	0.126851572247928	-0.183740472518456	-0.0515677835367144	-0.274739004563131	0.0680232672822042	0.0680232672822042	8	0	FALSE	0	0	-0.156870266294372	-0.686180318505475	-0.391206068699067	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncaph2	-0.271346099310487	0.132265320359538	0.132265320359538	2	0	FALSE	0	0	-0.0666714625192003	-0.476020736101773	-0.271346099310487	-0.932603487161762	0.00996951471394803	0.00996951471394803	4	1	TRUE	0	1	-0.228749704891226	-0.932603487161762	-0.458855822596496	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Ncbp1	-0.15498570549221	0.210877970122621	0.210877970122621	6	0	FALSE	0	0	-0.00139265957631934	-0.434751754646815	-0.192333201872308	-0.39310983754771	0.160726578604707	0.160726578604707	7	0	FALSE	0	0	-0.219817535296233	-0.569176303555394	-0.381721395566526	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncbp2	-0.112790752306266	0.571329002344497	0.571329002344497	5	0	FALSE	0	0	-0.0171752986893068	-0.205316308878179	-0.127437029499216	-0.162146268507384	0.227829779494377	0.227829779494377	4	0	FALSE	0	0	0.15697075478812	-0.481549993098666	-0.162217943831329	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncbp2as2	0.0799312729534677	0.860093157735131	0.860093157735131	1	0	FALSE	0	0	0.0799312729534677	0.0799312729534677	0.0799312729534677	-0.846747389826246	0.00910356097035128	0.00910356097035128	1	1	TRUE	0	1	-0.846747389826246	-0.846747389826246	-0.846747389826246	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Ncbp3	-0.174372643189244	0.334250615497058	0.334250615497058	9	0	FALSE	0	0	0.0587782868265413	-0.340626319377278	-0.148258901009031	-0.251997978187819	0.276448720068689	0.276448720068689	8	0	FALSE	0	0	0.158107778189726	-0.439927061334296	-0.181220520756863	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nccrp1	0.00718132488629157	0.573641699153058	0.573641699153058	5	0	FALSE	0	0	0.210330439608668	-0.212635471484201	0.0012894040040631	-0.0655899936013022	0.739223034344773	0.739223034344773	3	0	FALSE	0	0	-0.00369651789654295	-0.140858191443435	-0.07004823431376	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncdn	-0.109685282716875	0.631755469761788	0.631755469761788	4	0	FALSE	0	0	0.0723866575680146	-0.184360102118912	-0.0828360024961621	0.165099076439158	0.0632451998435134	0.0632451998435134	3	0	FALSE	0	0	0.455713991739882	-0.713355413911265	-0.0308474485774083	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nceh1	-0.0842814433670866	0.344751582878511	0.344751582878511	14	0	FALSE	0	0	0.104174437242978	-0.334040295001895	-0.0977020436924529	-0.238298109952413	0.132609660197903	0.132609660197903	13	0	FALSE	0	0	0.0977170678459541	-0.659900448238878	-0.266395715576736	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncf1	-0.155901395626265	0.471485830408532	0.471485830408532	4	0	FALSE	0	0	-0.0503988000775124	-0.260343453737976	-0.155636261267005	-0.261645297825703	0.327953785475335	0.327953785475335	4	0	FALSE	0	0	0.0230296069261663	-0.381927858273872	-0.220547211749778	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncf2	-0.0989446834498138	0.455640536551853	0.455640536551853	11	0	FALSE	0	0	0.0888947294929408	-0.269652569519863	-0.10221737597971	-0.142664126621385	0.267187252768977	0.267187252768977	13	0	FALSE	0	0	0.00835679622153386	-0.437919132237458	-0.182445933318864	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncf4	-0.200144980616884	0.12254512435692	0.12254512435692	12	0	FALSE	0	0	0.383734352506278	-0.514640266863622	-0.174979749154981	-0.218291305672143	0.238804174754017	0.238804174754017	14	0	FALSE	0	0	0.176347969254143	-0.469909591176777	-0.196540549876499	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nck1	-0.117403468945709	0.256643604212873	0.256643604212873	4	0	FALSE	0	0	-0.00108321599050204	-0.404392666875313	-0.160070705189308	-0.294418947288984	0.399560401189401	0.399560401189401	4	0	FALSE	0	0	0.106979676814478	-0.332078241741906	-0.203484114876349	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Nck2	-0.0657845434383897	0.155469284947902	0.155469284947902	69	0	FALSE	0	0	0.475972709083135	-0.426165058365249	-0.0493782464697754	1.21630188173912	7.72115151588474e-06	7.72115151588474e-06	72	4	TRUE	3	1	1.53711165636837	-0.809847898979675	-0.10823929458128	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Nckap1	-1.15041793027281	0.00145897964277329	0.00145897964277329	14	1	TRUE	0	1	0.131905500579643	-1.15041793027281	-0.275202271413694	-1.0760599866334	0.0428012321441133	0.0428012321441133	18	1	TRUE	0	1	0.439103236750798	-1.0760599866334	-0.215299214686111	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
Nckap1l	-0.0820828268044471	0.487580569256905	0.487580569256905	10	0	FALSE	0	0	0.0295078569924428	-0.25444645776132	-0.0867990402582185	-0.867030145180435	0.00346120972527693	0.00346120972527693	12	3	TRUE	0	3	-0.00108903157762777	-1.36774475334464	-0.481196665853336	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
Nckap5	2.06426811802308	7.55144439529033e-16	7.55144439529033e-16	210	11	TRUE	11	0	3.2107886851479	-0.59881573756881	0.0607998682187792	1.85006993923878	6.75146103057693e-45	6.75146103057693e-45	209	36	TRUE	34	2	4.59793808927323	-1.14135788833797	0.23386769433301	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
Nckap5l	-0.629261507109406	0.0403705968890396	0.0403705968890396	11	1	TRUE	0	1	0.179933512870829	-0.629261507109406	-0.168738740709119	-0.156083445831615	0.0634724133008413	0.0634724133008413	13	0	FALSE	0	0	0.133321206852917	-0.647527217013667	-0.179843240929186	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
Nckipsd	-0.183870889891747	0.42892131963746	0.42892131963746	6	0	FALSE	0	0	0.0937163514563334	-0.284314094282545	-0.160669171581176	-0.240459580845459	0.237010792838233	0.237010792838233	6	0	FALSE	0	0	-0.0206736616425981	-0.432349522054152	-0.210335041873857	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncl	-0.147370477644689	0.197315454399823	0.197315454399823	6	0	FALSE	0	0	0.188818446514465	-0.456072055632887	-0.136314730145745	0.0289571226760395	0.550811221323416	0.550811221323416	2	0	FALSE	0	0	0.226983291684777	-0.169069046332698	0.0289571226760395	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Ncln	-0.0809456282064106	0.542568174254249	0.542568174254249	5	0	FALSE	0	0	0.0630316175822524	-0.226211992654549	-0.0906994395435695	-0.040829506975814	0.488622291515682	0.488622291515682	4	0	FALSE	0	0	0.0967983972280611	-0.264664132883872	-0.0623811874018597	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
