gene_name	ctrl_aging_up	mut_aging_up	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up
1700125G22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700125H03Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1700126H18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700128A07Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
1700128F08Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1700129C05Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
1810006J02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810007C17Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810007D17Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
1810008I18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810010H24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810012K16Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810013A23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810014B01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810018F18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810019D21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810021B22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810024B03Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810030O07Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810034E14Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
1810037I17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810041H14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810044D09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810053B23Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
1810055G02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810062G17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810062O18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
1810063I02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1810065E05Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2010001A14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010003K11Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2010009K17Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2010010A06Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2010016I18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010106C02Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2010106E10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010109A12Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2010204K13Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2010308F09Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2010310C07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010315B03Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2010320M18Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
2200002D01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2200002J24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2210016L21Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
2210039B01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2210404E10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2210406O10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2210408F21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2210408I21Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2210409D07Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2210414B05Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2210416O15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2210417A02Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
2210420H20Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2300002M23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2300003K06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2300009A05Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2310001H17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310001K24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310002D06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310002L09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310003N18Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2310005E17Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2310008N11Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2310009B15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310010J17Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2310011J03Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310015A10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310015D24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310016D03Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310016G11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310020H05Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310022A10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310022B05Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310030A07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310030G06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310033P09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310034C09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310034O05Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2310039H08Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310039L15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310040G24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310043L19Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2310043O21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310057J18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2310057M21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310057N15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310061I04Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310061N02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310065F04Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2310069B03Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2310075C17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2310079G19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2400006E01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410003L11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410004B18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410004I01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410004P03Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
2410006H16Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410012E07Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2410017I17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410018L13Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2410022M11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410124H12Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2410137M14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2500002B13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2500004C02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2510002D24Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2510009E07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2510039O18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610008E11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610016A17Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2610024D14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610027K06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610028E06Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2610028H24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610035D17Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2610035F20Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610037D02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610042L04Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610203C22Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2610206C17Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2610306M01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610307P16Rik	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2610316D01Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2610318M16Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610318N02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610507I01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610524H06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2610528J11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700038G22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700046A07Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2700049A03Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700054A10Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2700062C07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700069I18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700070H01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2700089I24Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2700097O09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810001G20Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810004N23Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810013P06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810021J22Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810025M15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810029C07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810032G03Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2810049E08Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
2810403D21Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810404M03Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810405F15Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810408A11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810408I11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810414N06Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
2810429I04Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810433D01Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2810442N19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2810459M11Rik	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
2810471M01Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
2900005J15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2900009J06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2900026A02Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900040C04Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900041M22Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900052L18Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900052N01Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900057B20Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900060B14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2900076A07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2900079G21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
2900092C05Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
3000002C10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3010001F23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3100003L05Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
3110009E18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110009F21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
3110015C05Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
3110039M20Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110040N11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110045C21Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3110056K07Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110082I17Rik	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
3110082J24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3110099E03Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3200001D21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3300002I08Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3300005D01Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3425401B19Rik	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
3632454L22Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3830403N18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
3830408C21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
3830432H09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3930402G23Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4631405J19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4632404H12Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4632415L05Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4632427E13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4632428C04Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4732471J01Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4732490B19Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4732491K20Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4833411C07Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4833412C05Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4833415N18Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4833417C18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833418N02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833419F23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833420G17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833422C13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833422M21Rik	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4833427F10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4833428L15Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4833439L19Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921504A21Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4921504E06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921508D12Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921509O07Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921511C10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921511I17Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921513I03Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921515E04Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921517D22Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4921518K17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921524J17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921524L21Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4921525O09Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921529L05Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4921531C22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921531P14Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921533I20Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4921534H16Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4921536K21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4921539E11Rik	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
4922502N22Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930401C15Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930401G09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930401O10Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930401O12Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930402F06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930402F11Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930402K13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930404A05Rik	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4930404H11Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930404I05Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930405A10Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930405D11Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930405J17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930405L22Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930405O22Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930406D18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930407G08Rik	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
4930407I19Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930412B13Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930412C18Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930413E15Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930413F20Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930413G21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930414N06Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930417O13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930417O22Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930419G24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930422M22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930423M02Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930425K10Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930425L21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930425O10Rik	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
4930426D05Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930426L09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930428D20Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930428E07Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930428O21Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930429D17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930429F24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930429H19Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930430F21Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930431F12Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930431P03Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930431P22Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930432J09Rik	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
4930432L08Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930432M17Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930432O09Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930433B08Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930433I11Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930433N12Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930434J06Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930435F18Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930438E09Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930440C22Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930440I19Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930441H08Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930441J16Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930443O20Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930444F02Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930444P10Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930445N18Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930447A16Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930447C04Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930447F24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930447J18Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930447K03Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930447M23Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930447N08Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930448C13Rik	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
4930448F12Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930448I06Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930448I18Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930448K20Rik	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
4930449E01Rik	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE
4930449E18Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930449I24Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930451I11Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930452A19Rik	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
4930452G13Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930452N14Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4930453H23Rik	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
