ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0006446	regulation of translational initiation	62	-0.274293276702913	-0.97258852355527	0.542826552462527	0.927539670096627	0.907533579755457	9125	tags=60%, list=48%, signal=31%	213541/75388/16589/26987/56541/239528/13685/105782/213753/67869/433702/100037258/56726/208643/17346/217869/218693/19653/73158/14265/27979/13205/13688/227331/17973/108954/226982/15467/27103/20181/56717
GO:0007216	G protein-coupled glutamate receptor signaling pathway	15	-0.364409603641641	-0.972266788953025	0.543558282208589	0.927539670096627	0.907533579755457	2382	tags=73%, list=13%, signal=64%	14823/108069/17364/26558/26557/14816/268934/108068/108072/170935/269060
GO:2000242	negative regulation of reproductive process	80	-0.265236535780898	-0.971829649679225	0.54384133611691	0.927539670096627	0.907533579755457	9102	tags=56%, list=48%, signal=29%	18159/16590/67981/23968/69716/22022/21857/22431/13711/18119/54486/231600/70465/20317/100038417/27356/17886/18749/78803/229357/12317/26423/20112/11705/20869/230103/215095/20613/22788/18413/22064/11789/
GO:0036498	IRE1-mediated unfolded protein response	15	-0.364160564501601	-0.971602337515437	0.543558282208589	0.927539670096627	0.907533579755457	4758	tags=80%, list=25%, signal=60%	67490/71853/67118/66861/26918/77006/78943/56491/23795/19246/14828/231630
GO:0043501	skeletal muscle adaptation	23	-0.333109345978218	-0.971342787657535	0.538915094339623	0.927539670096627	0.907533579755457	5836	tags=39%, list=31%, signal=27%	11474/114674/19055/57080/11938/21952/140781/56717/21924
GO:0002931	response to ischemia	47	-0.2848297737714	-0.970908855611125	0.53921568627451	0.927539670096627	0.907533579755457	9639	tags=55%, list=51%, signal=27%	19712/105675/55991/18159/54720/68346/78688/110891/72393/19878/19229/12977/20848/74769/406218/11828/20312/26396/12978/12322/231602/12282/18438/16514/23991/83433
GO:0090141	positive regulation of mitochondrial fission	23	-0.332839665935478	-0.970556403944039	0.538915094339623	0.927539670096627	0.907533579755457	10485	tags=65%, list=55%, signal=29%	69104/66437/68943/65114/239555/72542/75734/54396/13179/16145/114874/19765/68350/15944/68166
GO:0051546	keratinocyte migration	21	-0.338483945421359	-0.96981330686692	0.539458186101296	0.927539670096627	0.907533579755457	7881	tags=48%, list=41%, signal=28%	26921/19015/241639/19211/17395/223650/57260/56717/11845/76905
GO:1903523	negative regulation of blood circulation	27	-0.320329734826397	-0.967009263163309	0.543325526932084	0.927539670096627	0.907533579755457	4267	tags=30%, list=22%, signal=23%	80297/11928/11938/24111/54615/11550/21926/353155
GO:0006775	fat-soluble vitamin metabolic process	36	-0.301565176190467	-0.966680539011333	0.542955326460481	0.927539670096627	0.907533579755457	4512	tags=33%, list=24%, signal=25%	71361/69568/79235/18830/14581/109857/13115/237636/546726/14186/56316/21926
GO:0051602	response to electrical stimulus	23	-0.331286501403154	-0.966027395122362	0.54127358490566	0.927539670096627	0.907533579755457	10589	tags=70%, list=56%, signal=31%	19339/22433/19712/14816/12921/18211/18483/20430/17920/11461/19211/243548/18181/106042/433766/56876
GO:1901741	positive regulation of myoblast fusion	19	-0.341613915706526	-0.965865274206776	0.543504171632896	0.927539670096627	0.907533579755457	4832	tags=47%, list=25%, signal=35%	20315/12508/26416/107831/14256/16190/259300/13660/17329
GO:1902992	negative regulation of amyloid precursor protein catabolic process	22	-0.333322937223365	-0.964141265556055	0.539739027283511	0.927539670096627	0.907533579755457	6113	tags=45%, list=32%, signal=31%	19877/18212/68585/233489/68581/30948/23988/14252/15114/11816
GO:0090049	regulation of cell migration involved in sprouting angiogenesis	39	-0.294396766893812	-0.963924477819396	0.539592760180995	0.927539670096627	0.907533579755457	5210	tags=31%, list=27%, signal=22%	105844/240185/18128/15368/79221/11848/23797/11350/19225/22339/14234/23991
GO:0061003	positive regulation of dendritic spine morphogenesis	30	-0.310510245519216	-0.963266679072962	0.543252595155709	0.927539670096627	0.907533579755457	10941	tags=70%, list=57%, signal=30%	574437/545156/16975/18481/67414/53872/74143/19699/74117/66713/170731/17356/29819/12361/108100/12323/228550/232560/13048/13844/56320
GO:0099563	modification of synaptic structure	42	-0.289614425900031	-0.963144778838936	0.540782122905028	0.927539670096627	0.907533579755457	5982	tags=62%, list=31%, signal=43%	20741/112405/70598/245880/18645/20430/13838/12540/216831/235604/14265/68942/77579/17919/215449/12631/54645/108100/56637/11848/228550/18015/13043/16443/11350/14083
GO:0044091	membrane biogenesis	60	0.191512208949723	0.95390084247907	0.538461538461538	0.927539670096627	0.907533579755457	605	tags=7%, list=3%, signal=6%	67064/12390/72549/28193
GO:0051350	negative regulation of lyase activity	19	0.258633442257195	0.951192058129627	0.539877300613497	0.927539670096627	0.907533579755457	1198	tags=16%, list=6%, signal=15%	75454/14428/74191
GO:0072189	ureter development	20	-0.344011552554433	-0.972081287947207	0.544910179640719	0.928238053645892	0.908216899879587	4944	tags=35%, list=26%, signal=26%	243931/15227/20682/14462/12159/19713/20681
GO:0097475	motor neuron migration	15	-0.364057204848082	-0.971326567729378	0.54478527607362	0.928238053645892	0.908216899879587	1608	tags=20%, list=8%, signal=18%	18935/22339/94222
GO:0001755	neural crest cell migration	62	-0.273556699784542	-0.969976770667504	0.544967880085653	0.928238053645892	0.908216899879587	6581	tags=40%, list=35%, signal=26%	14170/22160/24136/13618/20347/18187/26456/15111/20354/100169/12631/20357/20352/218877/16392/107586/18505/12159/19713/20361/23790/20350/18935/20360/20681
GO:0008212	mineralocorticoid metabolic process	16	-0.354938221515238	-0.965238835882012	0.544794188861986	0.928238053645892	0.908216899879587	1726	tags=69%, list=9%, signal=63%	12160/13132/19712/13079/58226/12724/13618/12161/22417/50781/13072
GO:0008584	male gonad development	145	-0.250825967316464	-0.976179927461215	0.545638945233266	0.929075454922016	0.909036239259145	8595	tags=49%, list=45%, signal=27%	214321/18211/69260/17128/382007/22431/22589/15488/23793/56739/67561/76850/208144/15894/384813/27356/15364/108829/353188/100986/224902/13982/12124/26423/11705/11614/67231/67204/192176/17684/12638/18595
GO:0006368	transcription elongation by RNA polymerase II	95	-0.26289865066342	-0.983159532752862	0.547422680412371	0.929337220371252	0.90929235869302	8092	tags=49%, list=42%, signal=29%	14479/192657/68092/98053/12005/58230/433702/21401/69131/68705/69562/26395/72515/66505/67224/53890/68975/26896/67673/22083/70238/319955/106389/94112/66266/234069/51810/170472/12455/57261/19014/214498/5
GO:1901222	regulation of non-canonical NF-kappaB signal transduction	98	-0.261601554035127	-0.98283087609633	0.546296296296296	0.929337220371252	0.90929235869302	9609	tags=55%, list=50%, signal=27%	68197/16173/24088/378425/215653/234329/216799/11797/78688/74256/170799/16792/381305/13607/19245/12524/15289/11820/19697/23892/69097/171285/266692/12317/13608/142980/71609/171211/13205/110784/170743/81
GO:0010927	cellular component assembly involved in morphogenesis	132	-0.254673461714524	-0.981644693888997	0.546843177189409	0.929337220371252	0.90929235869302	9602	tags=49%, list=50%, signal=25%	14712/72948/24088/214105/11305/17930/22003/53604/207352/13823/320502/12391/17128/15463/67652/19130/18858/16412/19153/170731/15247/230822/20807/18711/21916/11465/68802/67231/50876/50875/18595/76499/172
GO:0045137	development of primary sexual characteristics	251	-0.241505264565553	-0.980910818532094	0.548289738430584	0.929337220371252	0.90929235869302	9897	tags=56%, list=52%, signal=27%	19401/20719/19288/14766/12640/11499/12167/224045/17311/14463/11495/18159/16590/56484/94224/213081/98711/26972/73296/11504/20377/70956/21930/214321/13075/18211/93759/13874/69260/17128/382007/22431/1096
GO:1905952	regulation of lipid localization	186	-0.246162001823239	-0.979926018622644	0.548387096774194	0.929337220371252	0.90929235869302	4432	tags=28%, list=23%, signal=22%	20778/12306/18670/320560/12623/13897/22260/11812/20608/11606/11307/12953/79235/217258/18442/18830/67470/16175/19247/216739/21943/66397/18095/68767/12394/99296/56745/18035/18550/11814/11425/99031/69076
GO:0045132	meiotic chromosome segregation	98	-0.260815398614154	-0.979877308698797	0.548353909465021	0.929337220371252	0.90929235869302	9275	tags=49%, list=49%, signal=25%	74369/26972/67981/54204/69716/67052/50878/74117/12617/268491/56739/231600/223593/66713/75801/76850/671564/77053/223499/380709/622554/72787/240697/19211/20957/30939/54418/74075/237911/51792/99412/22770
GO:0007219	Notch signaling pathway	183	-0.24642935886917	-0.979728988032956	0.546370967741936	0.929337220371252	0.90929235869302	3841	tags=22%, list=20%, signal=18%	269774/140484/13855/14718/224143/74198/225164/11602/14453/50706/16195/20682/212547/16450/67122/16171/56198/107586/18035/20779/11537/224619/233552/217011/17221/67605/66340/209200/14357/80904/76580/1423
GO:0072329	monocarboxylic acid catabolic process	137	-0.253209730613129	-0.979073234819455	0.546843177189409	0.929337220371252	0.90929235869302	7965	tags=61%, list=42%, signal=36%	110826/27413/93747/15932/68631/106648/15112/52665/52538/13177/23986/76971/58810/109254/231086/11363/15212/170789/70025/235674/75731/16890/15488/384783/12894/19015/54608/11651/433256/100705/11450/67432
GO:0001539	cilium or flagellum-dependent cell motility	178	-0.246421594305421	-0.976060860269062	0.548484848484848	0.929337220371252	0.90929235869302	9784	tags=57%, list=51%, signal=28%	21337/383491/73463/21333/78784/100101919/74711/51938/67645/71062/110083/105833/237465/73412/21334/239591/319953/213272/227736/69926/19726/71877/13417/237806/69260/22431/69707/68708/12589/320244/192195
GO:0060285	cilium-dependent cell motility	178	-0.246421594305421	-0.976060860269062	0.548484848484848	0.929337220371252	0.90929235869302	9784	tags=57%, list=51%, signal=28%	21337/383491/73463/21333/78784/100101919/74711/51938/67645/71062/110083/105833/237465/73412/21334/239591/319953/213272/227736/69926/19726/71877/13417/237806/69260/22431/69707/68708/12589/320244/192195
GO:0002688	regulation of leukocyte chemotaxis	128	-0.253400220931699	-0.976012211309047	0.54786150712831	0.929337220371252	0.90929235869302	7914	tags=43%, list=42%, signal=25%	12458/13616/18003/227541/15289/11820/13617/19229/12977/23892/71660/20563/12317/12261/12182/14063/11487/105855/20315/19354/14068/105722/26417/20312/232341/11491/26903/654459/58217/17242/12978/108737/12
GO:1902570	protein localization to nucleolus	17	-0.35186298280126	-0.970510064778506	0.546650717703349	0.929337220371252	0.90929235869302	7888	tags=41%, list=41%, signal=24%	68077/97112/70930/12578/72400/12298/14645
GO:0070633	transepithelial transport	34	-0.30759413008468	-0.969865093248355	0.547038327526132	0.929337220371252	0.90929235869302	8341	tags=59%, list=44%, signal=33%	20537/14628/26357/56315/12981/14756/11826/11465/11461/18669/13618/233571/26373/12638/24115/13052/242653/171429/27405/58176
GO:1901524	regulation of mitophagy	19	-0.340625374419122	-0.963070312825744	0.547079856972586	0.929337220371252	0.90929235869302	10072	tags=79%, list=53%, signal=37%	100756/11740/257632/74374/68943/67588/271639/22333/320528/54396/16145/11739/15944/230895/228361
GO:0006298	mismatch repair	25	-0.324404110536496	-0.961751605326014	0.547479484173505	0.929337220371252	0.90929235869302	5191	tags=36%, list=27%, signal=26%	170787/17686/18752/17685/17687/22591/235626/68209/68240
GO:0033623	regulation of integrin activation	18	-0.346217036164649	-0.971493944204842	0.54916067146283	0.929873759592718	0.909817325307425	7598	tags=78%, list=40%, signal=47%	19219/12557/83964/12484/56193/241639/381293/234839/70839/227377/18552/78473/218952/14234
GO:2000629	negative regulation of miRNA metabolic process	30	-0.3084612444549	-0.956910256123567	0.549019607843137	0.929873759592718	0.909817325307425	7748	tags=50%, list=41%, signal=30%	19015/11820/19697/20185/13982/20807/22160/18021/73181/17127/20682/100715/22632/20602/12159
GO:0048706	embryonic skeletal system development	145	-0.250003991595309	-0.97298091179136	0.549695740365112	0.930303433590631	0.910237731672807	2770	tags=15%, list=15%, signal=13%	15530/235626/20289/54006/17877/107587/12159/15401/15423/11694/14234/15396/54352/15394/16147/15430/15413/668137/12020/15415/15403/18121
GO:0086065	cell communication involved in cardiac conduction	39	-0.292462302495865	-0.95759058494304	0.549773755656109	0.930303433590631	0.910237731672807	5913	tags=36%, list=31%, signal=25%	192176/109620/235281/15464/13052/12288/16535/330953/14615/20191/170762/399548/12291/353155
GO:0045165	cell fate commitment	302	-0.242167922919738	-0.991860328073698	0.55	0.930382228030056	0.910314826596056	3804	tags=22%, list=20%, signal=18%	21375/93735/68634/18992/18088/11848/214498/13380/16193/14581/20682/14462/20586/15218/16392/16450/22409/76246/234366/69952/16798/12394/21386/109575/30925/18505/13592/16874/20852/53314/56717/12159/74561
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	27	-0.317496009879189	-0.958454833226632	0.550351288056206	0.930672426373297	0.910598765655237	4832	tags=37%, list=25%, signal=28%	12508/26416/107831/14256/223864/16190/259300/13660/17329/83433
GO:2000095	regulation of Wnt signaling pathway, planar cell polarity pathway	15	-0.362774275997761	-0.967903636222383	0.550920245398773	0.930732282037339	0.910657330293288	10097	tags=60%, list=53%, signal=28%	20319/69217/140577/20377/11352/16974/93960/11350/54612
GO:0034111	negative regulation of homotypic cell-cell adhesion	15	-0.362486925536278	-0.967136967869797	0.550920245398773	0.930732282037339	0.910657330293288	3991	tags=67%, list=21%, signal=53%	12484/19091/20720/18753/26395/19684/56745/228788/26365/11684
GO:0034311	diol metabolic process	29	-0.310612774325245	-0.957320316423434	0.550925925925926	0.930732282037339	0.910657330293288	9940	tags=59%, list=52%, signal=28%	228677/66190/11305/70059/433323/13849/230379/19286/13361/104725/67111/14528/20773/268656/72562/81535/56632
GO:0008344	adult locomotory behavior	109	-0.258279073410358	-0.979474301968224	0.551794871794872	0.931791091844971	0.911693302646794	8793	tags=52%, list=46%, signal=28%	18049/12286/13491/11352/64930/18145/99512/239250/18858/12005/13838/243914/11820/14654/64704/12444/224671/16513/13643/21916/22771/14658/20315/210274/14810/76192/14169/320790/227331/20273/243853/74244/5
GO:0042417	dopamine metabolic process	46	-0.284519615244535	-0.96768038856252	0.551912568306011	0.931791091844971	0.911693302646794	6685	tags=46%, list=35%, signal=30%	21338/194357/13166/109648/14528/14811/13819/11669/17993/12846/17918/11444/20510/268860/14763/21823/11977/18160/13142/791260/56448
GO:0046661	male sex differentiation	170	-0.249031852213318	-0.981663462985978	0.553083923154702	0.931945510606914	0.911844390752592	8595	tags=48%, list=45%, signal=26%	214321/18211/69260/17128/382007/22431/22589/15488/23793/56739/67561/381157/76850/208144/15894/12166/384813/27356/15364/108829/353188/100986/224902/20851/13982/12124/26423/11705/11614/67231/67204/19217
GO:0097581	lamellipodium organization	92	-0.262284861236103	-0.976135510548406	0.552904564315353	0.931945510606914	0.911844390752592	4258	tags=32%, list=22%, signal=25%	11308/70997/12631/226970/23789/14086/13430/434204/66629/12345/50884/22325/19353/13043/20779/11977/66610/19230/56717/23790/140571/67804/11854/231148/94175/13609/16475/319974/22408
GO:0045621	positive regulation of lymphocyte differentiation	135	-0.252759638782461	-0.974659577884693	0.552953156822811	0.931945510606914	0.911844390752592	4495	tags=28%, list=24%, signal=22%	57376/234069/22410/74131/17242/66993/26992/11501/11848/12772/238555/14456/16193/14462/16149/20586/14256/68094/20850/12394/235320/17221/11486/20375/22361/16190/12775/228361/22637/83766/16183/20227/5903
GO:1901799	negative regulation of proteasomal protein catabolic process	52	-0.28170231454679	-0.971598462884421	0.552774755168662	0.931945510606914	0.911844390752592	6968	tags=40%, list=37%, signal=26%	239739/56207/94190/77006/239510/252870/18752/79263/80750/192653/56353/57438/108143/83563/15516/225131/228769/24086/12328/219158/70369
GO:0015909	long-chain fatty acid transport	65	-0.271630988297515	-0.969712294436578	0.552715654952077	0.931945510606914	0.911844390752592	8035	tags=48%, list=42%, signal=28%	20963/384783/11651/18779/433256/76574/13490/11770/74205/69836/11666/19299/19300/26565/11421/26874/18784/26459/14080/12062/20608/114229/216739/99296/26971/18778/18782/237625/26970/72508/11816
GO:0001569	branching involved in blood vessel morphogenesis	45	-0.282385514681611	-0.956183989375918	0.552747252747253	0.931945510606914	0.911844390752592	7376	tags=44%, list=39%, signal=27%	13617/12826/20807/18132/20315/18021/11622/13805/73181/12767/17242/58231/67122/56299/11350/93840/11600/22339/14234/16147
GO:0007520	myoblast fusion	49	-0.280624099581195	-0.963229557913482	0.553513513513514	0.932365963881904	0.912255775276698	7205	tags=43%, list=38%, signal=27%	68662/17886/381339/54631/210933/20315/68813/12508/26416/16334/12362/56637/107831/653016/14256/15945/16190/259300/13660/17329/22408
GO:0046474	glycerophospholipid biosynthetic process	162	-0.24784797767307	-0.972607312613324	0.553861788617886	0.93264921673607	0.912532918653962	7741	tags=40%, list=41%, signal=24%	110197/18805/56468/228812/13026/56077/16816/18709/12703/114663/52858/66461/75320/12660/74205/67420/18806/55979/72433/74769/14732/78610/18710/67296/18707/20186/104718/30955/227333/18784/99712/433931/74
GO:0033674	positive regulation of kinase activity	408	-0.238268557265766	-0.986471719562753	0.555444555444555	0.933190106454221	0.913062141929248	9010	tags=50%, list=47%, signal=27%	52163/12445/54324/14254/72149/74370/12504/12006/22248/13491/110891/19886/27381/26564/18211/13543/17751/93759/19699/13874/271639/19164/68067/269881/68082/50754/18213/20963/19130/13616/26918/11682/22416
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	120	-0.254281002627882	-0.973382016198069	0.555102040816327	0.933190106454221	0.913062141929248	7309	tags=47%, list=38%, signal=29%	20660/67366/15194/66191/66676/27061/67511/11840/240756/66682/317717/71116/235416/19324/67231/66913/66226/68581/56041/12847/109181/12068/216131/99412/192292/77254/67458/72772/240667/67180/89867/56491/2
GO:0002090	regulation of receptor internalization	83	-0.261654925380837	-0.964054855460069	0.555093555093555	0.933190106454221	0.913062141929248	9330	tags=49%, list=49%, signal=25%	215114/23969/20404/217835/17957/13491/104015/12512/68423/109689/20963/22416/105782/11820/13490/23892/94190/11840/17999/268445/13645/14265/77116/68420/100102/11838/16337/66438/20239/13380/108086/64383/
GO:0035929	steroid hormone secretion	34	-0.30514081777638	-0.962129633634737	0.555168408826945	0.933190106454221	0.913062141929248	7470	tags=53%, list=39%, signal=32%	170731/57264/58991/75605/12257/13109/12918/78896/12161/11606/12953/16535/19247/18095/12394/56745/19701/14566
GO:0002730	regulation of dendritic cell cytokine production	16	-0.352638986892372	-0.958986168752166	0.554479418886199	0.933190106454221	0.913062141929248	11406	tags=81%, list=60%, signal=33%	257632/234779/16453/106759/56200/24088/16590/327957/228607/69550/142980/225471/81897
GO:0048268	clathrin coat assembly	19	-0.33821010193799	-0.956241469766326	0.555423122765197	0.933190106454221	0.913062141929248	9330	tags=63%, list=49%, signal=32%	215114/29816/67300/13854/20616/18196/233489/71770/218503/216705/11764/229521
GO:0098703	calcium ion import across plasma membrane	40	-0.290242091706252	-0.955330435363672	0.555056179775281	0.933190106454221	0.913062141929248	9089	tags=52%, list=48%, signal=28%	194352/76376/12286/110891/193034/14360/28240/238384/246788/12482/19056/19055/19057/12288/110893/114774/12287/108072/19059/56089/12290
GO:1904294	positive regulation of ERAD pathway	18	-0.34288956122214	-0.962156963587275	0.556354916067146	0.934113409661376	0.913965530422273	9765	tags=61%, list=51%, signal=30%	13666/76892/269695/193670/229317/27061/329795/22393/78943/110616/54609
GO:0071480	cellular response to gamma radiation	28	-0.314277694735954	-0.955024913069919	0.556206088992974	0.934113409661376	0.913965530422273	5804	tags=39%, list=30%, signal=27%	245000/66467/14375/239364/11920/15270/15499/15461/99982/24086/19941
GO:1901570	fatty acid derivative biosynthetic process	19	-0.337906378863961	-0.955382735514903	0.556615017878427	0.934247183978766	0.914096419363258	4640	tags=74%, list=24%, signal=56%	330450/14081/23887/11688/50790/433256/67420/11689/26459/110446/216739/245532/270076/11684
GO:0098801	regulation of renal system process	21	-0.33484794704804	-0.959395561346371	0.557126030624264	0.934801875104484	0.914639146363742	7388	tags=43%, list=39%, signal=26%	11450/19062/14063/14609/11539/235431/217369/24111/14456
GO:0150063	visual system development	416	-0.23811240527631	-0.986538559714075	0.557442557442557	0.935029984592667	0.914862335761523	7339	tags=40%, list=39%, signal=25%	76574/12826/106633/19763/12724/233187/12832/110855/80720/18541/12962/18771/114716/16886/12215/69675/216274/231214/235435/20848/19434/29876/12628/100126824/18016/20807/72088/327826/11826/21916/22160/33
GO:0045786	negative regulation of cell cycle	377	-0.238376240192932	-0.98538705164657	0.568431568431568	0.935404462771697	0.915228736825878	8403	tags=44%, list=44%, signal=25%	68067/19090/20877/14365/380629/18004/107829/116733/208266/22589/19130/622408/225160/68077/100683/268491/56710/105782/269582/231600/26931/67941/12192/11787/76454/100502766/170731/60364/103844/17425/196
GO:0045860	positive regulation of protein kinase activity	352	-0.238438069104587	-0.984060414565082	0.558441558441558	0.935404462771697	0.915228736825878	9010	tags=51%, list=47%, signal=27%	52163/12445/54324/14254/72149/74370/12504/12006/22248/13491/110891/27381/26564/13543/17751/93759/19699/13874/271639/19164/68067/269881/68082/50754/18213/20963/19130/13616/26918/22416/269582/18003/1252
GO:0007018	microtubule-based movement	409	-0.237278299881643	-0.982247278050078	0.567432567432567	0.935404462771697	0.915228736825878	10437	tags=59%, list=55%, signal=27%	67269/71435/76670/59040/110350/631584/227058/74052/53883/55946/226265/68001/75782/18762/75050/232286/16211/17756/17755/56542/30957/209012/21337/383491/70218/83767/73463/245866/67661/21333/16709/75563/
GO:0071214	cellular response to abiotic stimulus	290	-0.239804589737402	-0.98035775767392	0.575	0.935404462771697	0.915228736825878	11384	tags=67%, list=60%, signal=27%	226594/12387/56428/13194/19888/98363/72584/76257/107589/17252/16528/19355/228140/56384/24013/353344/15574/231724/244694/19092/19822/207728/56349/22040/170770/20708/17364/637515/230709/98660/60530/1319
GO:0104004	cellular response to environmental stimulus	290	-0.239804589737402	-0.98035775767392	0.575	0.935404462771697	0.915228736825878	11384	tags=67%, list=60%, signal=27%	226594/12387/56428/13194/19888/98363/72584/76257/107589/17252/16528/19355/228140/56384/24013/353344/15574/231724/244694/19092/19822/207728/56349/22040/170770/20708/17364/637515/230709/98660/60530/1319
GO:0043010	camera-type eye development	365	-0.237292626207017	-0.979786679208982	0.584415584415584	0.935404462771697	0.915228736825878	7339	tags=40%, list=39%, signal=25%	76574/12826/106633/19763/12724/233187/110855/18541/12962/18771/114716/16886/12215/216274/231214/235435/20848/19434/29876/12628/18016/20807/72088/327826/11826/21916/22160/333654/24136/433759/67231/1821
GO:0048285	organelle fission	493	-0.234526850511196	-0.978361676545242	0.582417582417583	0.935404462771697	0.915228736825878	8774	tags=46%, list=46%, signal=26%	68053/19364/233406/69716/76464/70956/64707/65114/67052/83946/18631/434130/93759/56208/13006/13874/69260/20877/67300/50878/74117/116733/637277/12617/83431/13616/71678/268491/239555/56739/231600/223593/
GO:0001654	eye development	413	-0.236053047155667	-0.977796448298738	0.586413586413586	0.935404462771697	0.915228736825878	7339	tags=40%, list=39%, signal=25%	76574/12826/106633/19763/12724/233187/12832/110855/80720/18541/12962/18771/114716/16886/12215/69675/216274/231214/235435/20848/19434/29876/12628/100126824/18016/20807/72088/327826/11826/21916/22160/33
GO:0009150	purine ribonucleotide metabolic process	312	-0.238357926831267	-0.977421082118977	0.576152304609218	0.935404462771697	0.915228736825878	7829	tags=42%, list=41%, signal=25%	19883/70789/23959/66114/20916/67184/18573/21405/433256/100705/67680/629203/434264/236900/110639/26430/60596/54200/74205/68263/432530/11637/14917/20848/11666/26395/12628/17883/56248/67420/15378/18103/1
GO:0060294	cilium movement involved in cell motility	172	-0.247073194964002	-0.975460914442326	0.561172901921132	0.935404462771697	0.915228736825878	9784	tags=57%, list=51%, signal=28%	21337/383491/73463/21333/78784/100101919/74711/51938/67645/71062/110083/237465/73412/21334/239591/319953/213272/227736/69926/13417/237806/69260/22431/69707/68708/12589/320244/192195/12458/627872/74446
GO:0010563	negative regulation of phosphorus metabolic process	415	-0.235019835703204	-0.973621150098838	0.593406593406593	0.935404462771697	0.915228736825878	7551	tags=40%, list=40%, signal=25%	11651/210762/19878/21405/11450/12703/15525/66917/20660/18753/103844/246103/12578/13853/100037258/23882/260299/114716/241289/11770/20563/226591/231125/227292/18016/19062/208643/15378/240754/12257/11461
GO:0045936	negative regulation of phosphate metabolic process	415	-0.235019835703204	-0.973621150098838	0.593406593406593	0.935404462771697	0.915228736825878	7551	tags=40%, list=40%, signal=25%	11651/210762/19878/21405/11450/12703/15525/66917/20660/18753/103844/246103/12578/13853/100037258/23882/260299/114716/241289/11770/20563/226591/231125/227292/18016/19062/208643/15378/240754/12257/11461
GO:0010948	negative regulation of cell cycle process	293	-0.238080749864743	-0.973615228679242	0.594594594594595	0.935404462771697	0.915228736825878	8403	tags=44%, list=44%, signal=25%	68067/19090/20877/18004/107829/116733/208266/22589/19130/225160/68077/100683/269582/231600/26931/67941/12192/11787/76454/100502766/60364/19651/107047/118454/235661/80285/78803/21853/226591/13982/22729
GO:0006672	ceramide metabolic process	96	-0.259682700455903	-0.973138710843368	0.568486096807415	0.935404462771697	0.915228736825878	7708	tags=41%, list=40%, signal=24%	20452/241447/230379/26878/18753/320997/14420/56375/241230/104725/20441/53897/320095/50877/50935/27419/433091/58994/20445/22234/20773/20597/11686/15211/64384/268656/67630/68059/192654/22239/241159/1801
GO:0045930	negative regulation of mitotic cell cycle	234	-0.241008218946624	-0.972464509195834	0.5678391959799	0.935404462771697	0.915228736825878	5204	tags=28%, list=27%, signal=20%	72400/68014/208628/70799/11789/75430/79263/54601/268709/13649/227331/17685/11920/12795/72772/24010/20555/240255/18392/17120/234069/52004/237256/22591/229543/26992/71375/66991/238555/214498/56453/12144
GO:0006821	chloride transport	110	-0.256180428952236	-0.972349045534303	0.568647540983607	0.935404462771697	0.915228736825878	7667	tags=47%, list=40%, signal=28%	12722/320718/14654/26372/12724/83704/78339/29876/59033/57138/57249/107723/12257/229933/18669/328699/14658/233571/14404/26373/12638/12727/216227/80797/208890/105722/24115/20512/12374/224661/233246/1439
GO:0055123	digestive system development	138	-0.251173262234883	-0.971566025650639	0.559633027522936	0.935404462771697	0.915228736825878	6086	tags=33%, list=32%, signal=22%	13618/12550/230103/14464/19645/13852/56492/18595/109901/18552/13649/192119/74123/18128/17127/15227/16337/21412/16001/16535/106522/18088/16195/23795/50884/16002/20682/81897/18590/107586/20779/22062/114
GO:0050768	negative regulation of neurogenesis	174	-0.245377111051135	-0.970559896724668	0.565656565656566	0.935404462771697	0.915228736825878	8207	tags=46%, list=43%, signal=26%	74117/171207/15208/18213/19130/18536/29869/22416/56710/69743/14912/320191/12704/20481/170731/22421/22422/12166/20660/15364/13490/20563/227292/94091/13643/18016/70827/210108/12257/22415/19211/20347/125
GO:0032874	positive regulation of stress-activated MAPK cascade	128	-0.251649226380683	-0.96926797068667	0.563136456211813	0.935404462771697	0.915228736825878	7881	tags=44%, list=41%, signal=26%	26921/224938/381812/15289/12005/26409/26406/11820/22421/52521/22422/19229/12540/23882/21940/14170/192656/13608/142980/237038/14063/29820/14257/17940/19099/217588/15111/26403/67313/26407/19106/26398/93
GO:0060048	cardiac muscle contraction	130	-0.251331402782282	-0.968899526200987	0.5676500508647	0.935404462771697	0.915228736825878	4308	tags=23%, list=23%, signal=18%	12288/12767/11464/20265/11931/18578/11928/16535/11938/52076/330953/227753/20191/170762/12315/238161/21952/140781/18438/56717/18706/399548/12291/14219/21956/21924/12154/74166/22226/230899
GO:0048704	embryonic skeletal system morphogenesis	107	-0.255814214320031	-0.968741294906512	0.577435897435897	0.935404462771697	0.915228736825878	4271	tags=21%, list=22%, signal=17%	17127/59024/18109/20474/216285/22158/15530/235626/17877/107587/12159/15401/15423/11694/14234/15396/54352/15394/15430/15413/668137/15415/18121
GO:0072330	monocarboxylic acid biosynthetic process	219	-0.240939075055931	-0.96808065517305	0.581909547738694	0.935404462771697	0.915228736825878	7489	tags=41%, list=39%, signal=25%	75704/21405/100705/105787/67432/243078/15194/382044/21391/107605/74205/11666/14170/15378/70861/68801/19299/66775/107476/12189/216453/320808/20787/106861/69116/26565/14870/244373/235623/18519/60525/244
