gene_name	chr	is_neuronal	k119ub_predicted
Lrrc73	chr17	FALSE	FALSE
Lrrc74a	chr12	FALSE	FALSE
Lrrc74b	chr16	FALSE	FALSE
Lrrc75a	chr11	FALSE	FALSE
Lrrc75b	chr10	FALSE	TRUE
Lrrc8b	chr5	FALSE	TRUE
Lrrc8c	chr5	FALSE	TRUE
Lrrc8d	chr5	FALSE	FALSE
Lrrc9	chr12	FALSE	TRUE
Lrrcc1	chr3	FALSE	TRUE
Lrrfip1	chr1	FALSE	FALSE
Lrriq1	chr10	FALSE	TRUE
Lrriq4	chr3	FALSE	FALSE
Lrrk1	chr7	FALSE	FALSE
Lrrk2	chr15	TRUE	TRUE
Lrrn1	chr6	TRUE	TRUE
Lrrn2	chr1	FALSE	FALSE
Lrrn3	chr12	TRUE	TRUE
Lrrn4	chr2	TRUE	FALSE
Lrrtm1	chr6	TRUE	FALSE
Lrrtm3	chr10	TRUE	TRUE
Lrrtm4	chr6	TRUE	TRUE
Lrsam1	chr2	FALSE	TRUE
Lrtm1	chr14	TRUE	TRUE
Lrtm2	chr6	TRUE	FALSE
Lsamp	chr16	FALSE	TRUE
Lsm11	chr11	FALSE	TRUE
Lsm14b	chr2	FALSE	TRUE
Lsm3	chr6	FALSE	FALSE
Lsm4	chr8	FALSE	TRUE
Lsm5	chr6	FALSE	TRUE
Lsm6	chr8	FALSE	TRUE
Lsm8	chr6	FALSE	TRUE
Lsmem2	chr9	FALSE	TRUE
Lsp1	chr7	FALSE	FALSE
Lss	chr10	FALSE	TRUE
Lta4h	chr10	FALSE	TRUE
Ltb4r1	chr14	FALSE	TRUE
Ltb4r2	chr14	FALSE	FALSE
Ltbp1	chr17	FALSE	FALSE
Ltbp2	chr12	FALSE	FALSE
Ltbp3	chr19	FALSE	FALSE
Ltbp4	chr7	FALSE	FALSE
Ltbr	chr6	TRUE	FALSE
Ltc4s	chr11	FALSE	FALSE
Ltk	chr2	TRUE	FALSE
Lum	chr10	FALSE	TRUE
Lurap1l	chr4	FALSE	FALSE
Luzp2	chr7	FALSE	TRUE
Lvrn	chr18	FALSE	FALSE
Lxn	chr3	TRUE	TRUE
Ly6d	chr15	FALSE	TRUE
Ly6e	chr15	TRUE	FALSE
Ly6h	chr15	TRUE	FALSE
Ly6m	chr15	TRUE	TRUE
Ly75	chr2	FALSE	TRUE
Ly86	chr13	FALSE	TRUE
Ly96	chr1	FALSE	TRUE
Lyn	chr4	TRUE	TRUE
Lypd1	chr1	TRUE	TRUE
Lypd3	chr7	FALSE	FALSE
Lypd6	chr2	FALSE	TRUE
Lypd6b	chr2	FALSE	FALSE
Lyplal1	chr1	FALSE	TRUE
Lyrm4	chr13	FALSE	TRUE
Lysmd3	chr13	FALSE	TRUE
Lysmd4	chr7	FALSE	TRUE
Lyst	chr13	FALSE	TRUE
Lyzl4	chr9	FALSE	FALSE
Lzts1	chr8	TRUE	TRUE
Lzts3	chr2	TRUE	TRUE
M6pr	chr6	FALSE	TRUE
Mab21l1	chr3	FALSE	TRUE
Mab21l3	chr3	FALSE	TRUE
Mab21l4	chr1	FALSE	FALSE
Macf1	chr4	TRUE	FALSE
Macrod1	chr19	FALSE	FALSE
Macrod2	chr2	TRUE	TRUE
Macroh2a1	chr13	FALSE	FALSE
Macroh2a2	chr10	TRUE	TRUE
Mad1l1	chr5	FALSE	FALSE
Mad2l1	chr6	FALSE	TRUE
Madd	chr2	TRUE	FALSE
Mael	chr1	FALSE	FALSE
Maf	chr8	FALSE	TRUE
Mafa	chr15	FALSE	FALSE
Mafb	chr2	TRUE	FALSE
Maff	chr15	FALSE	FALSE
Mafk	chr5	TRUE	FALSE
Maged1	chrX	FALSE	FALSE
Magee1	chrX	FALSE	FALSE
Magee2	chrX	FALSE	TRUE
Magel2	chr7	FALSE	FALSE
Magi1	chr6	FALSE	TRUE
Magi2	chr5	TRUE	TRUE
Magi3	chr3	FALSE	TRUE
Mak	chr13	FALSE	TRUE
Mak16	chr8	FALSE	TRUE
Mal	chr2	TRUE	FALSE
Mal2	chr15	TRUE	TRUE
Malt1	chr18	FALSE	TRUE
Mamdc2	chr19	TRUE	TRUE
Maml2	chr9	FALSE	TRUE
Maml3	chr3	FALSE	TRUE
Mamld1	chrX	FALSE	TRUE
Man1a	chr10	FALSE	FALSE
Man1a2	chr3	FALSE	TRUE
Man1c1	chr4	FALSE	FALSE
Man2a1	chr17	TRUE	TRUE
Man2b2	chr5	FALSE	TRUE
Manba	chr3	FALSE	TRUE
Manea	chr4	FALSE	TRUE
Manf	chr9	TRUE	TRUE
Maoa	chrX	FALSE	TRUE
Map10	chr8	FALSE	FALSE
Map1a	chr2	TRUE	TRUE
Map1b	chr13	TRUE	FALSE
Map1lc3a	chr2	FALSE	FALSE
Map1lc3b	chr8	FALSE	TRUE
Map2	chr1	TRUE	TRUE
Map2k3	chr11	FALSE	FALSE
Map2k6	chr11	FALSE	TRUE
Map3k1	chr13	FALSE	TRUE
Map3k12	chr15	TRUE	FALSE
Map3k14	chr11	FALSE	TRUE
Map3k15	chrX	FALSE	FALSE
Map3k20	chr2	FALSE	TRUE
Map3k21	chr8	FALSE	FALSE
Map3k4	chr17	FALSE	FALSE
Map3k5	chr10	TRUE	TRUE
Map3k6	chr4	FALSE	FALSE
Map3k7	chr4	TRUE	TRUE
Map3k7cl	chr16	FALSE	TRUE
Map3k8	chr18	FALSE	TRUE
Map3k9	chr12	FALSE	FALSE
Map4	chr9	TRUE	TRUE
Map4k3	chr17	FALSE	TRUE
Map4k4	chr1	TRUE	TRUE
Map6	chr7	TRUE	FALSE
Map7	chr10	FALSE	TRUE
Map7d1	chr4	FALSE	FALSE
Map7d3	chrX	FALSE	TRUE
Map9	chr3	FALSE	TRUE
Mapk10	chr5	TRUE	TRUE
Mapk11	chr15	FALSE	TRUE
Mapk12	chr15	FALSE	FALSE
Mapk13	chr17	FALSE	FALSE
Mapk15	chr15	FALSE	FALSE
Mapk1ip1l	chr14	FALSE	TRUE
Mapk4	chr18	FALSE	TRUE
Mapk8	chr14	TRUE	TRUE
Mapk8ip1	chr2	FALSE	FALSE
Mapkap1	chr2	FALSE	FALSE
Mapkapk2	chr1	FALSE	TRUE
Mapkapk3	chr9	FALSE	TRUE
Mapkbp1	chr2	FALSE	FALSE
Mapre2	chr18	FALSE	TRUE
Mapt	chr11	TRUE	FALSE
Marchf10	chr11	FALSE	FALSE
Marchf11	chr15	FALSE	TRUE
Marchf3	chr18	FALSE	TRUE
Marchf4	chr1	FALSE	FALSE
Marchf5	chr19	FALSE	TRUE
Marchf8	chr6	FALSE	TRUE
Marchf9	chr10	FALSE	TRUE
Marcks	chr10	TRUE	TRUE
Marcksl1	chr4	TRUE	FALSE
Mark1	chr1	TRUE	TRUE
Mark2	chr19	TRUE	FALSE
Mars2	chr1	FALSE	TRUE
Marveld1	chr19	TRUE	TRUE
Marveld3	chr8	FALSE	FALSE
Masp1	chr16	FALSE	TRUE
Mast1	chr8	TRUE	FALSE
Mast3	chr8	FALSE	FALSE
Mast4	chr13	FALSE	TRUE
Mastl	chr2	FALSE	TRUE
Mat2b	chr11	FALSE	TRUE
Matn1	chr4	FALSE	FALSE
Matn2	chr15	TRUE	TRUE
Matn3	chr12	FALSE	TRUE
Matn4	chr2	TRUE	FALSE
Mavs	chr2	TRUE	TRUE
Max	chr12	TRUE	TRUE
Mb	chr15	FALSE	TRUE
Mb21d2	chr16	FALSE	TRUE
Mbd2	chr18	FALSE	TRUE
Mbd5	chr2	TRUE	FALSE
Mbip	chr12	FALSE	FALSE
Mblac2	chr13	FALSE	TRUE
Mbnl1	chr3	TRUE	TRUE
Mbnl2	chr14	FALSE	TRUE
Mbnl3	chrX	FALSE	FALSE
Mboat1	chr13	TRUE	TRUE
Mboat2	chr12	FALSE	TRUE
Mboat4	chr8	FALSE	TRUE
Mboat7	chr7	TRUE	TRUE
Mbp	chr18	TRUE	TRUE
Mc2r	chr18	FALSE	TRUE
Mc3r	chr2	FALSE	FALSE
Mc4r	chr18	FALSE	FALSE
Mc5r	chr18	FALSE	TRUE
Mcam	chr9	FALSE	FALSE
Mcc	chr18	FALSE	TRUE
Mccc2	chr13	FALSE	TRUE
Mcf2	chrX	TRUE	TRUE
Mcf2l	chr8	FALSE	FALSE
Mchr1	chr15	FALSE	FALSE
Mcidas	chr13	FALSE	FALSE
Mcm10	chr2	FALSE	FALSE
Mcm2	chr6	FALSE	TRUE
Mcm3	chr1	FALSE	TRUE
Mcm4	chr16	FALSE	TRUE
Mcm5	chr8	FALSE	TRUE
Mcm8	chr2	FALSE	TRUE
Mcm9	chr10	FALSE	TRUE
Mcoln2	chr3	FALSE	FALSE
Mcph1	chr8	TRUE	FALSE
Mcpt9	chr14	FALSE	TRUE
Mctp1	chr13	TRUE	TRUE
Mctp2	chr7	TRUE	FALSE
Mcu	chr10	FALSE	TRUE
Mcub	chr3	FALSE	FALSE
Mcur1	chr13	FALSE	TRUE
Mdfi	chr17	FALSE	FALSE
Mdfic	chr6	FALSE	FALSE
Mdga1	chr17	TRUE	FALSE
Mdga2	chr12	TRUE	FALSE
Mdh1	chr11	FALSE	TRUE
Mdk	chr2	TRUE	FALSE
Mdm1	chr10	FALSE	TRUE
Mdm4	chr1	FALSE	TRUE
Me1	chr9	FALSE	TRUE
Me2	chr18	FALSE	TRUE
Me3	chr7	FALSE	TRUE
Meak7	chr8	FALSE	TRUE
Mecom	chr3	TRUE	FALSE
Med10	chr13	FALSE	TRUE
Med12l	chr3	FALSE	TRUE
Med13l	chr5	FALSE	FALSE
Med15	chr16	FALSE	FALSE
Med26	chr8	FALSE	FALSE
Med27	chr2	FALSE	FALSE
Med30	chr15	FALSE	TRUE
Medag	chr5	FALSE	TRUE
Mef2a	chr7	TRUE	TRUE
Mef2c	chr13	TRUE	TRUE
Mef2d	chr3	TRUE	TRUE
Megf10	chr18	FALSE	FALSE
Megf11	chr9	FALSE	FALSE
Megf6	chr4	FALSE	FALSE
Megf8	chr7	TRUE	FALSE
Megf9	chr4	TRUE	TRUE
Mei1	chr15	FALSE	FALSE
Mei4	chr9	FALSE	TRUE
Meig1	chr2	TRUE	TRUE
Meis1	chr11	TRUE	FALSE
Meis2	chr2	TRUE	FALSE
Meis3	chr7	TRUE	FALSE
Melk	chr4	FALSE	TRUE
Meltf	chr16	FALSE	TRUE
Meox1	chr11	FALSE	FALSE
Meox2	chr12	FALSE	TRUE
Mep1b	chr18	FALSE	FALSE
Mertk	chr2	TRUE	FALSE
Mesd	chr7	TRUE	TRUE
Mesp1	chr7	TRUE	FALSE
Mest	chr6	FALSE	TRUE
Met	chr6	TRUE	FALSE
Metap1d	chr2	FALSE	TRUE
Metap2	chr10	FALSE	TRUE
Metrnl	chr11	FALSE	FALSE
Mettl1	chr10	FALSE	TRUE
Mettl15	chr2	FALSE	TRUE
Mettl21a	chr1	FALSE	TRUE
Mettl21e	chr1	FALSE	TRUE
Mettl24	chr10	FALSE	TRUE
Mettl8	chr2	FALSE	TRUE
Mex3b	chr7	FALSE	FALSE
Mex3c	chr18	FALSE	TRUE
Mex3d	chr10	FALSE	FALSE
Mfap2	chr4	FALSE	FALSE
Mfap3l	chr8	FALSE	TRUE
Mfap4	chr11	FALSE	TRUE
Mfge8	chr7	FALSE	FALSE
Mfhas1	chr8	FALSE	TRUE
Mfng	chr15	FALSE	FALSE
Mfsd1	chr3	FALSE	TRUE
Mfsd10	chr5	FALSE	TRUE
Mfsd2a	chr4	TRUE	FALSE
Mfsd2b	chr12	FALSE	FALSE
Mfsd3	chr15	FALSE	TRUE
Mfsd4a	chr1	FALSE	TRUE
Mfsd4b1	chr10	FALSE	TRUE
Mfsd6	chr1	FALSE	TRUE
Mfsd6l	chr11	FALSE	TRUE
Mfsd9	chr1	FALSE	TRUE
Mgarp	chr3	TRUE	TRUE
Mgat1	chr11	FALSE	TRUE
Mgat2	chr12	FALSE	TRUE
Mgat3	chr15	TRUE	TRUE
Mgat4a	chr1	FALSE	TRUE
Mgat4b	chr11	FALSE	FALSE
Mgat4c	chr10	FALSE	FALSE
Mgat5	chr1	FALSE	TRUE
Mgat5b	chr11	FALSE	FALSE
Mgll	chr6	TRUE	TRUE
Mgmt	chr7	FALSE	FALSE
Mgst1	chr6	FALSE	FALSE
Mgst2	chr3	FALSE	TRUE
Mgst3	chr1	FALSE	TRUE
Mia2	chr12	FALSE	TRUE
Mia3	chr1	FALSE	TRUE
Mical1	chr10	FALSE	TRUE
Mical2	chr7	FALSE	TRUE
Mical3	chr6	FALSE	TRUE
Micall1	chr15	TRUE	TRUE
Micall2	chr5	TRUE	FALSE
Micu1	chr10	FALSE	TRUE
Micu3	chr8	TRUE	TRUE
Mid1	chrX	FALSE	TRUE
Mid1ip1	chrX	FALSE	TRUE
Mid2	chrX	FALSE	FALSE
Midn	chr10	FALSE	TRUE
Mier1	chr4	FALSE	TRUE
Mier2	chr10	FALSE	FALSE
Mier3	chr13	FALSE	TRUE
Mif	chr10	FALSE	TRUE
Minar1	chr9	TRUE	FALSE
Minar2	chr18	TRUE	FALSE
Mindy3	chr2	FALSE	TRUE
Mindy4	chr6	FALSE	TRUE
Minpp1	chr19	FALSE	TRUE
Mipep	chr14	FALSE	TRUE
Mis18a	chr16	FALSE	TRUE
Misp3	chr8	FALSE	FALSE
Mitf	chr6	FALSE	TRUE
Mixl1	chr1	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Mkks	chr2	TRUE	TRUE
Mknk2	chr10	FALSE	TRUE
Mkx	chr18	FALSE	TRUE
Mlec	chr5	FALSE	FALSE
Mlf1	chr3	FALSE	TRUE
Mlf2	chr6	FALSE	TRUE
Mlh1	chr9	FALSE	TRUE
Mllt10	chr2	FALSE	TRUE
Mllt3	chr4	FALSE	TRUE
Mlph	chr1	FALSE	TRUE
Mlxipl	chr5	FALSE	FALSE
Mmaa	chr8	FALSE	TRUE
Mmd	chr11	TRUE	TRUE
Mme	chr3	TRUE	TRUE
Mmp11	chr10	FALSE	TRUE
Mmp14	chr14	TRUE	TRUE
Mmp15	chr8	FALSE	FALSE
Mmp16	chr4	FALSE	TRUE
Mmp17	chr5	FALSE	FALSE
Mmp2	chr8	TRUE	FALSE
Mmp21	chr7	FALSE	FALSE
Mmp23	chr4	FALSE	FALSE
Mmp24	chr2	TRUE	FALSE
Mmp25	chr17	FALSE	FALSE
Mmp28	chr11	FALSE	TRUE
Mmp9	chr2	TRUE	FALSE
Mmrn1	chr6	FALSE	TRUE
Mmrn2	chr14	FALSE	FALSE
Mms19	chr19	FALSE	TRUE
Mms22l	chr4	FALSE	TRUE
Mmut	chr17	FALSE	TRUE
Mn1	chr5	FALSE	FALSE
Mnd1	chr3	FALSE	FALSE
Mnt	chr11	FALSE	TRUE
Mnx1	chr5	TRUE	FALSE
Mob2	chr7	TRUE	FALSE
Mob3a	chr10	FALSE	FALSE
Mob3b	chr4	FALSE	FALSE
Mob3c	chr4	FALSE	TRUE
Mocos	chr18	FALSE	TRUE
Mocs1	chr17	FALSE	TRUE
Mocs2	chr13	FALSE	TRUE
Mogat1	chr1	FALSE	TRUE
Mogat2	chr7	FALSE	FALSE
Mogs	chr6	FALSE	TRUE
Mon1b	chr8	FALSE	TRUE
Morc1	chr16	FALSE	TRUE
Morc4	chrX	FALSE	TRUE
Morn1	chr4	FALSE	TRUE
Morn4	chr19	TRUE	TRUE
Mos	chr4	FALSE	TRUE
Mov10	chr3	TRUE	FALSE
Moxd1	chr10	FALSE	TRUE
Mpc2	chr1	FALSE	TRUE
Mpdz	chr4	TRUE	TRUE
Mphosph6	chr8	FALSE	TRUE
Mphosph8	chr14	FALSE	TRUE
Mphosph9	chr5	FALSE	TRUE
Mpnd	chr17	FALSE	TRUE
Mpp2	chr11	TRUE	TRUE
Mpp3	chr11	FALSE	FALSE
Mpp4	chr1	TRUE	FALSE
Mpp7	chr18	FALSE	TRUE
Mpped1	chr15	FALSE	FALSE
Mpped2	chr2	FALSE	TRUE
Mprip	chr11	FALSE	FALSE
Mpv17l	chr16	FALSE	TRUE
Mpv17l2	chr8	FALSE	TRUE
Mpz	chr1	TRUE	FALSE
Mpzl1	chr1	FALSE	TRUE
Mpzl2	chr9	FALSE	FALSE
Mr1	chr1	FALSE	TRUE
Mrap2	chr9	FALSE	FALSE
Mras	chr9	FALSE	FALSE
Mrc2	chr11	FALSE	FALSE
Mreg	chr1	FALSE	TRUE
Mrgbp	chr2	FALSE	FALSE
Mrgpre	chr7	FALSE	FALSE
Mrgprf	chr7	FALSE	TRUE
Mrgprg	chr7	FALSE	FALSE
Mrgprh	chr17	FALSE	TRUE
Mrm1	chr11	FALSE	TRUE
Mrm3	chr11	FALSE	FALSE
Mro	chr18	FALSE	TRUE
Mroh1	chr15	FALSE	FALSE
Mroh3	chr1	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Mroh5	chr15	FALSE	TRUE
Mroh6	chr15	FALSE	TRUE
Mrpl34	chr8	FALSE	TRUE
Mrpl35	chr6	FALSE	FALSE
Mrpl39	chr16	FALSE	TRUE
Mrpl41	chr2	FALSE	TRUE
Mrpl46	chr7	FALSE	TRUE
Mrps22	chr9	FALSE	FALSE
Mrps27	chr13	FALSE	TRUE
Mrps28	chr3	FALSE	TRUE
Mrps31	chr8	FALSE	TRUE
Mrps36	chr13	FALSE	TRUE
Mrps5	chr2	FALSE	FALSE
Mrps6	chr16	FALSE	TRUE
Mrps9	chr1	FALSE	TRUE
Mrtfa	chr15	TRUE	FALSE
Mrtfb	chr16	TRUE	TRUE
Ms4a10	chr19	FALSE	TRUE
Msantd1	chr5	FALSE	FALSE
Msantd3	chr4	FALSE	TRUE
Msc	chr1	FALSE	TRUE
Msgn1	chr12	FALSE	FALSE
Msh2	chr17	TRUE	FALSE
Msh3	chr13	FALSE	TRUE
Msh4	chr3	FALSE	TRUE
Msi1	chr5	TRUE	FALSE
Msi2	chr11	TRUE	FALSE
Msl3	chrX	FALSE	TRUE
Msl3l2	chr10	FALSE	TRUE
Msmo1	chr8	FALSE	TRUE
Msn	chrX	TRUE	TRUE
Msra	chr14	FALSE	TRUE
Msrb2	chr2	FALSE	TRUE
Msrb3	chr10	FALSE	TRUE
Mst1r	chr9	TRUE	TRUE
Mstn	chr1	FALSE	TRUE
Msx1	chr5	TRUE	FALSE
Msx2	chr13	FALSE	TRUE
Msx3	chr7	FALSE	FALSE
Mt1	chr8	TRUE	TRUE
Mt2	chr8	FALSE	FALSE
Mt3	chr8	TRUE	TRUE
Mta1	chr12	FALSE	TRUE
Mtap	chr4	FALSE	TRUE
Mtarc1	chr1	FALSE	FALSE
Mtarc2	chr1	FALSE	TRUE
Mtch1	chr17	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Mtdh	chr15	FALSE	TRUE
Mterf1b	chr5	FALSE	TRUE
Mterf2	chr10	FALSE	TRUE
Mtfr1	chr3	FALSE	TRUE
Mthfd1	chr12	TRUE	TRUE
Mthfd1l	chr10	TRUE	TRUE
Mthfd2l	chr5	FALSE	TRUE
Mthfr	chr4	TRUE	FALSE
Mthfs	chr9	FALSE	TRUE
Mtif3	chr5	FALSE	FALSE
Mtm1	chrX	FALSE	TRUE
Mtmr12	chr15	FALSE	TRUE
Mtmr3	chr11	FALSE	FALSE
Mtmr6	chr14	FALSE	TRUE
Mtmr7	chr8	FALSE	TRUE
Mtnr1a	chr8	FALSE	TRUE
Mtpn	chr6	TRUE	TRUE
Mtr	chr13	TRUE	TRUE
Mtres1	chr10	FALSE	FALSE
Mtrf1l	chr10	FALSE	TRUE
Mtss1	chr15	TRUE	TRUE
Mtss2	chr8	FALSE	FALSE
Mturn	chr6	TRUE	TRUE
Mtus1	chr8	FALSE	TRUE
Mtus2	chr5	FALSE	FALSE
Mtx2	chr2	FALSE	FALSE
Mtx3	chr13	FALSE	TRUE
Muc1	chr3	FALSE	FALSE
Muc15	chr2	FALSE	TRUE
Muc2	chr7	FALSE	FALSE
Muc5b	chr7	FALSE	FALSE
Muc6	chr7	FALSE	FALSE
Mustn1	chr14	FALSE	FALSE
Mutyh	chr4	FALSE	TRUE
Mvb12b	chr2	FALSE	FALSE
Mvk	chr5	FALSE	TRUE
Mxd4	chr5	FALSE	TRUE
Mxra7	chr11	FALSE	FALSE
Myb	chr10	TRUE	FALSE
Mybl1	chr1	FALSE	TRUE
Mybl2	chr2	TRUE	TRUE
Mybpc3	chr2	FALSE	TRUE
Mybph	chr1	FALSE	FALSE
Myc	chr15	TRUE	FALSE
Mycbp2	chr14	TRUE	TRUE
Mycl	chr4	TRUE	FALSE
Mycn	chr12	TRUE	FALSE
Myf5	chr10	FALSE	FALSE
Myf6	chr10	FALSE	TRUE
Myh10	chr11	TRUE	FALSE
Myh11	chr16	FALSE	TRUE
Myh13	chr11	FALSE	FALSE
Myh15	chr16	FALSE	TRUE
Myh3	chr11	TRUE	FALSE
Myh7	chr14	TRUE	FALSE
Myh7b	chr2	FALSE	FALSE
Myh9	chr15	FALSE	FALSE
Myl10	chr5	FALSE	FALSE
Myl12a	chr17	FALSE	TRUE
Myl12b	chr17	FALSE	FALSE
Myl2	chr5	FALSE	FALSE
Myl3	chr9	FALSE	FALSE
Myl9	chr2	FALSE	FALSE
Mylip	chr13	TRUE	TRUE
Mylk	chr16	TRUE	FALSE
Mylk2	chr2	TRUE	FALSE
Mylk4	chr13	FALSE	TRUE
Myo10	chr15	FALSE	TRUE
Myo16	chr8	TRUE	TRUE
Myo18a	chr11	FALSE	FALSE
Myo18b	chr5	FALSE	FALSE
Myo1a	chr10	TRUE	FALSE
Myo1b	chr1	FALSE	FALSE
Myo1c	chr11	FALSE	TRUE
Myo1e	chr9	FALSE	FALSE
Myo3a	chr2	TRUE	TRUE
Myo3b	chr2	TRUE	TRUE
Myo5b	chr18	TRUE	FALSE
Myo5c	chr9	FALSE	TRUE
Myo6	chr9	TRUE	TRUE
Myo7a	chr7	TRUE	TRUE
Myo9b	chr8	FALSE	TRUE
Myoc	chr1	TRUE	FALSE
Myocd	chr11	FALSE	FALSE
Myocos	chr1	FALSE	FALSE
Myod1	chr7	FALSE	FALSE
Myof	chr19	FALSE	TRUE
Myog	chr1	FALSE	TRUE
Myom2	chr8	FALSE	TRUE
Myom3	chr4	FALSE	FALSE
Myorg	chr4	FALSE	TRUE
Myoz3	chr18	FALSE	TRUE
Myrf	chr19	TRUE	FALSE
Myrfl	chr10	FALSE	TRUE
Myrip	chr9	FALSE	FALSE
Myt1	chr2	TRUE	TRUE
Myt1l	chr12	TRUE	TRUE
Myzap	chr9	FALSE	FALSE
Mzt1	chr14	FALSE	TRUE
N4bp1	chr8	FALSE	TRUE
N4bp2	chr5	FALSE	TRUE
N4bp2l1	chr5	FALSE	FALSE
N4bp3	chr11	TRUE	TRUE
N6amt1	chr16	FALSE	TRUE
Naa11	chr5	FALSE	TRUE
Naaladl2	chr3	FALSE	TRUE
Nab1	chr1	TRUE	TRUE
Nab2	chr10	TRUE	TRUE
Nabp1	chr1	FALSE	TRUE
Nacad	chr11	FALSE	TRUE
Nacc2	chr2	FALSE	FALSE
Nadk2	chr15	FALSE	TRUE
Naf1	chr8	FALSE	TRUE
Nagpa	chr16	FALSE	TRUE
Nags	chr11	FALSE	FALSE
Nalcn	chr14	TRUE	TRUE
Nampt	chr12	FALSE	TRUE
Nanos1	chr19	TRUE	FALSE
Nanos3	chr8	FALSE	FALSE
Nans	chr4	FALSE	TRUE
Nap1l1	chr10	TRUE	TRUE
Napa	chr7	TRUE	TRUE
Napb	chr2	TRUE	TRUE
Napepld	chr5	FALSE	TRUE
Napg	chr18	FALSE	TRUE
Naprt	chr15	FALSE	FALSE
Nars2	chr7	FALSE	FALSE
Nat1	chr8	FALSE	TRUE
Nat3	chr8	FALSE	TRUE
Nat8	chr6	FALSE	FALSE
Nat8f1	chr6	FALSE	TRUE
Nat8l	chr5	TRUE	TRUE
Nat9	chr11	FALSE	TRUE
Natd1	chr11	FALSE	FALSE
Nav1	chr1	TRUE	FALSE
Nav2	chr7	TRUE	TRUE
Nav3	chr10	TRUE	TRUE
Nbas	chr12	FALSE	TRUE
Nbea	chr3	TRUE	TRUE
Nbeal2	chr9	FALSE	TRUE
Nbl1	chr4	TRUE	FALSE
Ncald	chr15	FALSE	TRUE
Ncam1	chr9	TRUE	FALSE
Ncam2	chr16	TRUE	TRUE
Ncan	chr8	TRUE	TRUE
Ncapg	chr5	FALSE	TRUE
Ncaph2	chr15	FALSE	TRUE
Nccrp1	chr7	FALSE	FALSE
Ncdn	chr4	TRUE	FALSE
Nceh1	chr3	FALSE	TRUE
Ncf2	chr1	TRUE	TRUE
Nck1	chr9	TRUE	TRUE
Nck2	chr1	TRUE	TRUE
Nckap1	chr2	TRUE	TRUE
Nckap5	chr1	FALSE	TRUE
Nckap5l	chr15	FALSE	FALSE
Ncl	chr1	FALSE	TRUE
Ncln	chr10	FALSE	TRUE
Ncoa1	chr12	TRUE	TRUE
Ncoa2	chr1	FALSE	FALSE
Ncoa7	chr10	FALSE	TRUE
Ncor2	chr5	TRUE	FALSE
Ncs1	chr2	TRUE	FALSE
Ndc1	chr4	FALSE	FALSE
Ndfip1	chr18	FALSE	FALSE
Ndfip2	chr14	FALSE	TRUE
Ndnf	chr6	TRUE	FALSE
Ndp	chrX	TRUE	TRUE
Ndrg1	chr15	TRUE	FALSE
Ndrg2	chr14	TRUE	TRUE
Ndrg4	chr8	TRUE	TRUE
Ndst1	chr18	TRUE	TRUE
Ndst3	chr3	FALSE	TRUE
Ndst4	chr3	FALSE	FALSE
Ndufa10	chr1	FALSE	FALSE
Ndufa4	chr6	FALSE	TRUE
Ndufa4l2	chr10	FALSE	TRUE
Ndufaf2	chr13	FALSE	TRUE
Ndufaf4	chr4	FALSE	TRUE
Ndufb4	chr16	FALSE	TRUE
Ndufs2	chr1	TRUE	TRUE
Ndufs4	chr13	TRUE	FALSE
Ndufs6	chr13	FALSE	FALSE
Neb	chr2	FALSE	TRUE
Nebl	chr2	FALSE	TRUE
Necab1	chr4	FALSE	TRUE
Necab2	chr8	FALSE	FALSE
Necab3	chr2	FALSE	TRUE
Necap2	chr4	FALSE	FALSE
Nectin1	chr9	TRUE	FALSE
Nectin2	chr7	FALSE	FALSE
Nectin3	chr16	TRUE	TRUE
Nedd1	chr10	FALSE	TRUE
Nedd4l	chr18	TRUE	TRUE
Nedd9	chr13	TRUE	TRUE
Nefh	chr11	TRUE	FALSE
Nefl	chr14	TRUE	FALSE
Nefm	chr14	TRUE	TRUE
Negr1	chr3	TRUE	FALSE
Neil2	chr14	FALSE	FALSE
Neil3	chr8	FALSE	TRUE
Nek1	chr8	FALSE	TRUE
Nek10	chr14	FALSE	TRUE
Nek2	chr1	FALSE	TRUE
Nek6	chr2	FALSE	TRUE
Nek7	chr1	FALSE	TRUE
Nelfa	chr5	FALSE	TRUE
Nell1	chr7	FALSE	TRUE
Nell2	chr15	TRUE	TRUE
Nemp2	chr1	FALSE	TRUE
Nenf	chr1	FALSE	TRUE
Neo1	chr9	TRUE	FALSE
Nepro	chr16	TRUE	TRUE
Nes	chr3	TRUE	FALSE
Net1	chr13	FALSE	TRUE
Neto1	chr18	TRUE	TRUE
Neto2	chr8	TRUE	TRUE
Neu2	chr1	FALSE	TRUE
Neu4	chr1	TRUE	FALSE
Neurl1a	chr19	TRUE	TRUE
Neurl1b	chr17	FALSE	FALSE
Neurl3	chr1	FALSE	FALSE
Neurod1	chr2	TRUE	TRUE
Neurod2	chr11	TRUE	TRUE
Neurod4	chr10	TRUE	TRUE
Neurod6	chr6	TRUE	TRUE
Neurog1	chr13	TRUE	FALSE
Neurog2	chr3	TRUE	FALSE
Neurog3	chr10	TRUE	FALSE
Nexmif	chrX	TRUE	FALSE
Nexn	chr3	TRUE	FALSE
